,sub,cj,rt,cor,rtcj,average_fr_amplitude,difficulty,condition
0,29,5,1.3637909,1,921,1.7674895097298739e-06,easy,easy
1,29,5,1.2453761003,1,1194,-3.380263684071649e-05,easy,easy
2,29,5,0.9152044002,1,809,-8.84108706706953e-06,hard,easy
3,29,6,1.0702081998,1,929,-1.3336561789485743e-05,easy,easy
4,29,5,1.0508940998,1,854,-3.66520192054538e-05,medium,easy
5,29,6,1.3513270002,1,1017,-1.3026547505254945e-05,easy,easy
6,29,5,1.2941682003,1,1215,-5.7700136240525416e-06,medium,easy
7,29,5,1.645246,0,783,6.011655467888814e-07,hard,easy
8,29,5,1.2809977001,1,1168,-1.0258448667103953e-05,hard,easy
9,29,4,1.7743476997,1,749,1.695702861208221e-05,medium,easy
10,29,5,1.0135973999,1,1274,-1.5043870430331724e-05,easy,easy
11,29,4,1.7014520997,1,936,1.7330006389729436e-07,medium,easy
12,29,5,1.4092740999,1,733,-5.95804836842304e-07,easy,easy
13,29,5,1.1769230999,1,1124,-7.541278954171967e-08,easy,easy
14,29,4,1.6354224002,1,921,-1.4973589912007633e-05,medium,easy
15,29,5,1.8052514,1,782,-1.655043859758967e-05,hard,easy
16,29,5,1.3275496,1,589,1.1245533586631971e-05,medium,easy
17,29,6,1.0290278001,1,1209,-3.5896513735403594e-06,medium,easy
18,29,5,1.7346921,0,902,-1.0445098681456906e-05,hard,easy
19,29,5,1.4073724002,1,1101,-1.6687169525879304e-05,easy,easy
20,29,5,1.1113878,1,1320,-3.6367795431266713e-06,medium,easy
21,29,5,1.0553814997,1,477,-8.226832755329559e-06,easy,easy
22,29,5,1.2768498999,1,640,3.6505023965215273e-06,medium,easy
23,29,5,1.5805115998,1,899,-7.491714503874521e-07,easy,easy
24,29,4,1.5384252002,1,700,-1.0937660649013245e-05,hard,easy
25,29,5,1.0063093998,1,459,-1.0163662607156285e-05,medium,easy
26,29,5,1.0668241,1,539,-7.753053765742015e-06,easy,easy
27,29,5,1.3543985002,1,658,-4.062379796638802e-06,hard,easy
28,29,5,1.0526178996,1,625,-4.315120143359531e-06,medium,easy
29,29,5,1.3010906,1,550,-1.4091201539499605e-05,medium,easy
30,29,4,1.3355987002,1,534,-1.917894690777432e-06,easy,easy
31,29,5,1.6256355997,1,656,-5.086014443552297e-05,easy,easy
32,29,5,1.5841843998,1,556,-3.1314644380773165e-05,medium,easy
33,29,3,1.9700701996,1,442,-6.272932853042251e-05,hard,easy
34,29,6,1.4163587,1,1044,-1.598291270810884e-05,easy,easy
35,29,6,1.2038953002,1,876,-2.6624729663700027e-05,hard,easy
36,29,5,1.2612693999,1,863,-1.3956194656018353e-05,hard,easy
37,29,5,1.0135659999,1,647,-1.8385332287472854e-05,easy,easy
38,29,5,1.9286060999,1,532,-1.5510737635320364e-05,easy,easy
39,29,5,1.0113436002,1,616,-1.3852433054277378e-05,medium,easy
40,29,5,1.8107310999,1,713,6.638283498937116e-06,medium,easy
41,29,6,1.2633088999,1,909,-2.3586016442274338e-05,easy,easy
42,29,6,1.4000482,1,804,7.797429176485078e-06,hard,easy
43,29,6,0.9058371,1,482,4.182735002258934e-06,easy,easy
44,29,6,0.8958910001,1,589,-5.1440078059064485e-06,easy,easy
45,29,5,1.7523893001,1,550,-1.6999989793815115e-07,medium,easy
46,29,5,1.5093894997,0,615,4.560828407341278e-06,hard,easy
47,29,5,1.2780708,1,606,3.81487824749246e-06,medium,easy
48,29,4,1.8316565002,1,710,-1.7011799816036e-05,easy,easy
49,29,5,1.2888632002,1,487,-9.418761734608831e-06,hard,easy
50,29,5,1.6554668001,1,948,-1.4314652181968887e-05,hard,easy
51,29,5,1.3611778999,1,507,1.0964691978928566e-05,hard,easy
52,29,5,1.2577700997,1,678,1.1183252419993852e-05,easy,easy
53,29,5,1.2988876002,1,603,-2.159336113349599e-06,medium,easy
54,29,4,1.9718988999,1,556,-1.3101523749797482e-07,easy,easy
55,29,5,0.8869563998,1,634,1.5152030665953917e-05,hard,easy
56,29,5,1.2577144001,1,547,-1.3224071080592308e-05,medium,easy
57,29,4,1.2141414997,0,919,-1.0708353385496977e-05,hard,easy
58,29,5,1.0391929001,1,685,-3.0133491204471952e-05,hard,easy
59,29,5,0.8286671001,1,499,-2.4575172519745633e-06,medium,easy
60,29,4,1.7773752999,0,842,-2.1781352859449956e-06,hard,easy
61,29,5,1.0838347003,1,609,-8.099582359098287e-06,medium,easy
62,29,5,1.1012320998,1,526,-8.841731431686318e-06,medium,easy
63,29,5,0.8828604002,1,441,-3.6196904887142945e-06,easy,easy
64,29,4,1.5016080998,1,479,3.939150387825876e-06,medium,easy
65,29,5,1.0204204,1,320,-1.473486156904909e-05,medium,easy
66,29,4,1.3341961,1,1078,-2.5904915013972087e-05,easy,easy
67,29,5,1.0484981001,1,515,-4.867164459558993e-06,easy,easy
68,29,5,1.0630366001,1,1046,-1.5409272331747357e-05,medium,easy
69,29,5,1.1050780001,1,568,7.751862976778131e-06,easy,easy
70,29,5,0.9996272,1,443,-1.3936956251456064e-05,easy,easy
71,29,5,1.0158671001,1,499,-2.8864889156831007e-06,medium,easy
72,29,5,0.9619915001,0,476,-1.2499668322698065e-06,hard,easy
73,29,5,1.3318559001,1,887,-1.4072562379833164e-05,hard,easy
74,29,4,1.3057240997,0,1170,-1.255910413150486e-05,hard,easy
75,29,5,0.9565184,1,433,-3.736875045204988e-06,hard,easy
76,29,6,0.8780383999,1,575,2.116851771854471e-06,easy,easy
77,29,5,0.8168217,1,796,2.819085157727666e-05,easy,easy
78,29,6,1.0496792002,1,530,1.3271622487285873e-05,easy,easy
79,29,5,1.9321083999,0,370,-2.6832104912655996e-05,hard,easy
80,29,5,1.0372401001,1,476,-9.25676429468644e-06,hard,easy
81,29,5,1.1647231001,1,414,4.887004809357657e-06,easy,easy
82,29,4,1.9598173997,1,466,-1.7423372535917004e-05,medium,easy
83,29,3,1.8573459,1,588,-1.1114204117823913e-05,hard,easy
84,29,5,1.0375760999,1,559,-1.908824228082885e-05,medium,easy
85,29,5,0.9180788002,1,519,-2.110331429887034e-05,easy,easy
86,29,4,1.5656944001,1,495,3.93605987289793e-06,medium,easy
87,29,4,1.6670142002,1,507,1.529844668319896e-05,easy,easy
88,29,5,1.1004070002,1,508,-8.518619011783748e-06,hard,easy
89,29,3,1.8259254,1,589,-1.8002868601567368e-06,hard,easy
90,29,5,1.1713335002,1,587,-1.678868845947673e-05,easy,easy
91,29,4,1.6079683001,1,549,8.380729747420646e-06,medium,easy
92,29,5,1.0606475002,1,1432,-2.4224046043621898e-05,easy,easy
93,29,5,1.0626277002,1,551,-2.5844860815061455e-07,medium,easy
94,29,5,1.8555711,1,633,5.868728361457268e-06,easy,easy
95,29,3,1.3619082998,0,939,-9.3493130312144e-06,easy,easy
96,29,4,1.7215128997,1,564,-1.6228510318781357e-05,medium,easy
97,29,5,1.0947473999,1,597,-1.8395345401952873e-06,easy,easy
98,29,5,1.0284917997,1,551,-5.638810206491374e-06,easy,easy
99,29,5,2.0429252,0,594,-1.1039298762787868e-05,hard,easy
100,29,4,1.2036041999,1,970,-2.5486994625288075e-06,easy,easy
101,29,5,1.6717081,1,533,-3.4732232834665994e-06,medium,easy
102,29,5,0.9765411001,1,876,2.0818943601667044e-05,hard,easy
103,29,4,1.2215214004,1,460,1.0851414376831374e-05,medium,easy
104,29,5,1.5338590001,1,672,-1.0022862432606914e-05,medium,easy
105,29,4,1.5658875997,1,857,-1.5153251900178205e-05,medium,easy
106,29,4,1.9735961999,0,523,8.258215342280594e-06,hard,easy
107,29,5,1.8413888998,1,480,-1.5217197764761132e-05,hard,easy
108,29,5,1.5808191001,1,450,3.5130116406929796e-06,medium,easy
109,29,4,1.3460452002,1,747,-7.19024424888279e-07,medium,easy
110,29,4,1.2986365003,1,1004,-1.1283853636226339e-05,medium,easy
111,29,5,1.2237726999,1,421,-1.381666451496732e-05,hard,easy
112,29,5,1.2256161002,1,835,2.220078203113095e-05,medium,hard
113,29,5,1.0282049999,1,747,6.237171041366938e-06,easy,hard
114,29,5,1.1823236002,1,577,8.945489602317828e-06,medium,hard
115,29,5,1.3436154998,1,478,1.6570270753316014e-06,hard,hard
116,29,4,1.1987325,1,958,-7.967882663714432e-06,hard,hard
117,29,5,1.0395817999,1,993,-4.593052067817311e-06,easy,hard
118,29,4,1.7694096998,1,501,2.3971197361170136e-05,easy,hard
119,29,4,1.4297378003,1,996,1.3223938336763743e-05,medium,hard
120,29,4,1.5848717,1,1007,-6.431499484727726e-06,easy,hard
121,29,5,1.1968564,1,778,-8.06337821739934e-06,medium,hard
122,29,5,0.9297403004,1,441,-3.7742944657916964e-06,easy,hard
123,29,5,1.0521032996,1,544,1.1236861989121786e-05,hard,hard
124,29,5,0.8674963997,1,492,6.833561653511261e-06,medium,hard
125,29,6,0.7687820997,1,671,-4.436515030386341e-06,easy,hard
126,29,6,1.1051826999,1,538,-4.277530322277582e-06,hard,hard
127,29,5,0.9072495,1,530,-1.692302180420059e-05,easy,hard
128,29,5,1.2241121,1,453,-1.5873371207020156e-06,easy,hard
129,29,5,1.2055998999,1,1271,-2.8562145993216657e-05,medium,hard
130,29,5,0.8889820999,1,803,9.913431189434767e-06,medium,hard
131,29,5,0.8557934999,1,497,-2.942784913365734e-05,easy,hard
132,29,5,0.8756393003,1,562,-4.61124302782493e-06,easy,hard
133,29,5,0.8308028001,1,541,-1.0054978787072279e-05,easy,hard
134,29,5,0.8329517003,1,521,4.0169686908337485e-06,easy,hard
135,29,4,1.8055183003,1,527,-2.4759294332916348e-05,hard,hard
136,29,4,0.8823921001,1,521,2.5571160164243827e-06,easy,hard
137,29,3,1.0049240002,1,527,-1.0447972802230394e-05,hard,hard
138,29,4,0.9461991,1,647,-1.8532341282852844e-05,medium,hard
139,29,5,0.8196028001,1,431,1.190342929059462e-05,hard,hard
140,29,5,0.8609346002,1,606,6.50421165181933e-06,medium,hard
