,sub,cj,rt,cor,rtcj,average_P3_amplitude,difficulty,condition,frontal_P3_amplitude
0,18,5,1.6193545,1,4403,7.031785342777287e-07,medium,negativefb,-9.031618354180558e-06
1,18,3,1.8491734001,0,3964,-1.3998686173467386e-06,medium,negativefb,8.563104222184283e-06
2,18,4,1.4612265001,1,2518,1.4480199949423367e-06,hard,negativefb,6.813581463372077e-06
3,18,5,2.0221027001,1,707,-5.754197948928986e-06,easy,negativefb,1.330263772786584e-06
4,18,2,13.2676226001,1,1815,8.68679829424094e-06,medium,negativefb,4.4158761244289e-06
5,18,6,2.213826,1,889,-1.3138289936793395e-06,easy,negativefb,1.5969989743265844e-06
6,18,2,2.2846623,0,493,9.071815313567627e-06,hard,negativefb,2.337679777707209e-06
7,18,6,0.9805266999,1,454,9.778679579988971e-06,medium,negativefb,-7.57705879369197e-06
8,18,6,3.1217381998,1,329,8.704305109080796e-06,easy,negativefb,-1.0066222809188895e-05
9,18,4,1.7952404998,0,1399,-2.793962970744792e-06,medium,negativefb,-7.043417159130768e-06
10,18,4,1.292839,1,1231,8.531318672120888e-06,easy,negativefb,3.2204571739747646e-06
11,18,5,1.9116567001,1,420,5.120115849096821e-07,hard,negativefb,9.785653161082053e-07
12,18,3,2.2210678,1,353,5.879872744924585e-06,medium,negativefb,-1.999720900867551e-06
13,18,6,0.7280483001,1,356,5.764029558090448e-06,hard,negativefb,7.852787747435818e-06
14,18,6,0.6848150999,1,318,5.1389170017309405e-06,medium,negativefb,-4.86954107601704e-06
15,18,5,1.5405214,1,391,8.432544718136828e-06,medium,negativefb,5.422130471522888e-06
16,18,3,3.2505973,1,552,-4.149049162755776e-06,medium,negativefb,-1.5651310390187532e-06
17,18,2,1.0569558998,0,825,1.5458448586356196e-07,medium,negativefb,-1.57152663248232e-06
18,18,4,1.2019944,1,730,2.1801166133262967e-08,hard,negativefb,-1.1299658244647285e-06
19,18,4,1.1931157999,0,354,7.682417286931636e-06,hard,negativefb,-3.358958947443149e-06
20,18,2,1.5062243,1,858,4.047587421911605e-06,hard,negativefb,-1.9044454495021518e-06
21,18,6,0.7985547001,1,411,1.003148585173437e-05,easy,negativefb,-4.991765232974431e-06
22,18,5,0.9818840001,1,486,1.4370984081622895e-06,easy,negativefb,7.088932044931537e-06
23,18,5,1.3566228999,1,575,-1.1179784261951997e-07,easy,negativefb,1.0002651828391861e-06
24,18,4,1.8822616001,1,848,1.534865076722903e-05,medium,negativefb,-1.3953699284548349e-05
25,18,5,0.7266495998,1,324,8.656032245999246e-06,hard,negativefb,-8.024807012352887e-06
26,18,6,0.7173332998,1,269,2.6537234233094428e-06,medium,negativefb,-7.337198045307699e-07
27,18,5,0.9547945999,0,559,5.301950019263363e-06,medium,negativefb,4.486850515451552e-06
28,18,6,0.7492405998,1,238,1.1806572171046062e-05,easy,negativefb,-7.218883157190802e-06
29,18,6,0.6866812999,1,299,-3.6979746823024893e-06,easy,negativefb,7.390993363650912e-06
30,18,4,1.2778254,0,829,-5.742762898698073e-07,hard,negativefb,4.96475554124881e-06
31,18,6,0.6758635,1,230,4.01226210586988e-06,easy,negativefb,-2.9146975137753934e-06
32,18,5,0.9443919999,1,442,4.114214939916791e-06,hard,negativefb,2.344771483065056e-06
33,18,2,2.4831726002,0,952,1.0042002702810982e-05,hard,negativefb,-7.25365191472842e-06
34,18,3,1.3725899998,1,495,7.299043539217541e-06,hard,negativefb,-4.85014724353695e-06
35,18,5,1.1142444999,1,785,-9.266777560939839e-07,easy,negativefb,8.015435380182626e-06
36,18,5,1.0584531,1,473,-6.076640354684675e-06,easy,negativefb,7.092881297739506e-06
37,18,4,0.8521750001,0,1287,-4.96364543014035e-08,hard,negativefb,1.2796645552354956e-05
38,18,6,0.7066589999,1,392,3.7593795751494264e-06,easy,negativefb,2.6676217075537657e-06
39,18,5,1.0142921,1,534,-5.666114934617032e-06,hard,negativefb,4.729568247415555e-06
40,18,4,1.5578598001,0,692,2.2541834744700355e-06,easy,negativefb,2.386627051361961e-06
41,18,5,1.0158084,1,898,9.795585874041452e-06,hard,negativefb,8.430894193866746e-06
42,18,6,0.7110580001,1,277,7.4677478852058515e-06,medium,negativefb,8.703821441456659e-06
43,18,6,1.1335233001,1,239,1.9630684275574415e-06,easy,negativefb,-2.1284622919606782e-06
44,18,6,1.8403196002,1,351,5.599743727859965e-06,hard,negativefb,-1.3829758447044819e-05
45,18,6,0.7764073,1,229,2.2389616950526343e-06,hard,negativefb,2.747146998985232e-06
46,18,5,0.8802635001,0,428,-4.041615167562445e-06,medium,negativefb,1.166768323391082e-06
47,18,5,1.4816989999,1,307,6.770640025824639e-06,easy,negativefb,-1.6997312620786514e-06
48,18,6,0.8351473,1,199,3.5632414451656482e-06,medium,negativefb,7.859977558956969e-06
49,18,6,0.7435262001,1,197,3.761964169359804e-06,easy,negativefb,8.169195917236216e-06
50,18,6,0.6120916,1,184,9.629228341438611e-06,medium,negativefb,-4.946238919878201e-06
51,18,5,0.8921661,1,270,1.4715094348613179e-06,medium,negativefb,1.2973659152822341e-06
52,18,2,1.1881836001,1,344,4.1860998570510535e-06,hard,negativefb,5.231604443920032e-06
53,18,5,1.0632467999,1,707,2.511718183804153e-06,easy,negativefb,3.039312242912194e-06
54,18,5,0.8017736999,1,314,1.469398113034535e-06,easy,negativefb,-3.068906781491902e-06
55,18,4,0.9430571001,1,523,9.08608714891055e-06,medium,negativefb,4.243858416763058e-06
56,18,3,1.2541834002,1,390,4.408304532037157e-06,hard,negativefb,5.774510438198034e-06
57,18,4,2.0279404002,1,582,-1.111547989723165e-05,hard,negativefb,5.186594467475827e-06
58,18,3,1.2216909002,1,498,4.306833535780342e-06,medium,negativefb,-1.383326116391407e-06
59,18,6,0.6781164,1,197,5.225572436178302e-07,easy,negativefb,7.302808584631421e-06
60,18,6,0.8630626001,1,190,3.0993603927521477e-06,medium,negativefb,-4.925106228089538e-06
61,18,5,0.8876364999,1,486,3.4299589457341813e-06,medium,negativefb,-3.968616670095597e-06
62,18,6,0.8886849,0,1330,5.1594625567332845e-06,easy,negativefb,7.6791266097098e-07
63,18,6,0.817907,1,174,6.7386693833757954e-06,medium,negativefb,4.4578079531765025e-06
64,18,6,0.7665204001,1,252,-4.3253780783245504e-06,easy,negativefb,1.0649544472334908e-05
65,18,5,0.9102531001,1,641,2.820474384782963e-06,hard,negativefb,-8.860920219567837e-07
66,18,6,0.6654800999,1,207,8.547831410043487e-06,medium,negativefb,-5.760233977123084e-06
67,18,6,0.7368902001,1,300,-3.0911055664294457e-06,easy,negativefb,6.4991103159718615e-06
68,18,5,1.1250276999,1,567,8.819353938052288e-06,medium,negativefb,5.989565746920175e-07
69,18,4,2.2423751999,1,905,4.795872758625576e-06,easy,negativefb,-1.9694284628985997e-06
70,18,4,1.4874882998,1,236,4.620067467395738e-06,medium,negativefb,1.1647991528808364e-05
71,18,3,0.9727563001,1,303,1.0955231369098132e-05,easy,negativefb,4.235966034881523e-06
72,18,2,1.3717897998,0,511,-2.8977564515654408e-06,hard,negativefb,6.539356852827479e-06
73,18,3,1.3312299,0,712,8.294043729044664e-06,hard,negativefb,1.0993111323281807e-06
74,18,6,0.9464063998,1,201,-5.45888164326394e-07,easy,negativefb,2.52696171826038e-06
75,18,5,1.0102762,1,362,4.245017511600919e-06,medium,negativefb,-3.372711993515383e-06
76,18,5,1.1761079999,1,321,2.39547139231889e-06,medium,negativefb,-8.265749988431408e-06
77,18,5,0.8204671999,1,279,-3.0507384100674734e-06,medium,negativefb,1.545693371442029e-06
78,18,5,0.7796944999,1,191,-1.810430197465405e-06,hard,negativefb,5.237548939846674e-06
79,18,5,0.8513028999,1,296,6.911920701427579e-06,medium,negativefb,-4.047994070210053e-06
80,18,4,1.461469,1,276,9.005418710196006e-06,medium,negativefb,-6.25501200132888e-06
81,18,5,2.8647052001,1,827,7.609085569046568e-07,easy,negativefb,2.330478548466979e-07
82,18,5,0.9318825,1,151,9.033874874851538e-06,easy,negativefb,-8.183887936954111e-06
83,18,3,1.2746754,0,817,1.290395006218701e-05,hard,negativefb,-9.029107150679642e-06
84,18,6,0.9078485002,1,175,2.746039139062627e-06,easy,negativefb,1.2826285628235954e-06
85,18,6,0.7390133999,1,189,1.3755188972898547e-06,hard,negativefb,8.049727012684436e-07
86,18,6,0.7895575999,1,169,4.175504453439045e-06,medium,negativefb,-4.042504512982661e-06
87,18,6,0.8558713,1,227,-1.3845238946811876e-06,easy,negativefb,5.161836790879618e-06
88,18,5,1.381145,1,213,4.960048504769207e-06,medium,negativefb,6.807020421991295e-06
89,18,4,1.4457461999,1,294,3.261134650668557e-06,hard,negativefb,3.4980479149495732e-06
90,18,5,0.9636189998,0,375,1.0570114956622015e-05,hard,negativefb,2.9626485029674927e-06
91,18,5,0.8828917001,1,279,2.308636076937586e-06,easy,negativefb,2.8201171940257746e-06
92,18,5,0.6787959,1,244,-1.281521827290525e-05,hard,negativefb,7.493480243086771e-06
93,18,5,0.9142314,1,216,6.747676997169969e-06,easy,negativefb,-5.304092587229369e-06
94,18,5,0.7915268999,1,179,-2.2861802926179985e-06,hard,negativefb,-4.017283101983677e-06
95,18,5,0.8135758999,1,174,2.1564046773416212e-06,hard,negativefb,-1.005207443458377e-05
96,18,6,1.5687158001,1,219,8.595338883960983e-06,easy,negativefb,-7.2163174395279845e-06
97,18,3,3.6063829002,0,517,-2.4645152987734958e-06,hard,negativefb,-2.4712914078212414e-06
98,18,3,0.8242325,1,307,4.419072310343989e-06,medium,negativefb,6.430767912838797e-06
99,18,4,0.7027927001,0,493,7.294666111387421e-06,hard,negativefb,-4.302487743908891e-06
100,18,2,0.8302821,0,363,1.0354059599638045e-05,medium,negativefb,-2.8608466112203548e-06
101,18,6,0.8098023001,1,208,-3.4396708695565493e-06,medium,negativefb,9.833731615887206e-06
102,18,6,0.5830508999,1,194,6.376595452542896e-06,easy,negativefb,3.882069722039626e-06
103,18,2,1.1986688001,1,380,4.615549245865501e-06,hard,negativefb,2.103347900950713e-06
104,18,3,1.1440508999,1,323,1.9812554845940508e-06,medium,negativefb,-3.231430854462813e-07
105,18,4,1.0660335,1,543,6.88339280837366e-06,easy,negativefb,-1.0650320170301285e-06
106,18,5,0.7688169002,1,253,-5.087870039681301e-06,hard,negativefb,3.988062470151556e-06
107,18,2,1.3694517999,1,623,-4.618918220940835e-06,easy,negativefb,4.598819849382904e-06
108,18,6,1.6850673,1,438,3.5872622156538842e-06,easy,negativefb,5.756429155864664e-06
109,18,5,0.7710063001,0,697,6.064927605649745e-06,hard,negativefb,-1.467616610809593e-06
110,18,6,0.8283048,1,463,8.007096996463936e-06,medium,negativefb,2.2601044595144983e-06
111,18,6,1.0292699002,1,230,1.361165867142118e-06,easy,negativefb,-2.1993607635089907e-06
112,18,6,0.8143692999,1,208,9.55028069914931e-06,hard,negativefb,-1.0831994114160774e-05
113,18,6,0.7675913998,1,204,5.664826815038104e-06,hard,negativefb,-8.719683815959058e-08
114,18,6,0.9361150002,1,209,2.6938903058714402e-06,easy,negativefb,5.018402243103388e-06
115,18,5,0.8671118,1,361,7.1548636360670474e-06,medium,negativefb,-4.298052129977781e-06
116,18,3,1.4990208,1,290,9.198604003298244e-06,hard,negativefb,-4.342691439173001e-06
117,18,2,1.5997521002,1,280,-3.578359006137987e-06,hard,negativefb,1.154241470807906e-05
118,18,6,0.8303954001,1,221,2.2318102394006317e-06,easy,negativefb,-8.286091468132945e-06
119,18,5,0.7550315999,1,329,-1.6978368435103496e-06,hard,negativefb,4.726981478558779e-06
