,sub,cj,rt,cor,rtcj,average_P3_amplitude,difficulty,condition,frontal_P3_amplitude
0,29,5,1.3637909,1,921,6.544121656058948e-06,easy,easy,-9.220192815696162e-06
1,29,4,1.9419263001,1,1178,4.603600020272534e-06,medium,easy,-9.944185286380284e-06
2,29,5,1.2453761003,1,1194,6.352926521081721e-07,easy,easy,-1.898087876211393e-05
3,29,4,1.4301842996,1,2358,2.237759795467624e-06,medium,easy,-1.6864641724023292e-05
4,29,5,0.9152044002,1,809,-7.785206694216438e-06,hard,easy,-8.108548102254905e-06
5,29,6,1.0702081998,1,929,-4.962575240463803e-06,easy,easy,-9.474831287281223e-06
6,29,4,2.5981448004,1,1861,8.983475524569676e-06,hard,easy,-1.6287992179863017e-05
7,29,5,1.0508940998,1,854,-3.3217516273608454e-06,medium,easy,-1.2874012420336263e-05
8,29,4,2.5410656999,1,1327,-6.843481234266843e-06,hard,easy,-7.302011512429816e-06
9,29,4,2.3824649998,1,1040,1.36051497961947e-05,easy,easy,-8.06782824435823e-06
10,29,5,1.6532117999,1,1015,9.172183804125648e-06,easy,easy,-7.2872087650557125e-06
11,29,6,1.3513270002,1,1017,-4.4442638754125655e-06,easy,easy,-1.1080821106766276e-06
12,29,5,1.9385230001,1,1080,3.6896913044938247e-06,hard,easy,-2.126662128998227e-06
13,29,3,2.5477156001,1,667,4.838042007535784e-07,medium,easy,4.256578632344449e-06
14,29,3,2.2411754001,0,824,3.2936703333002945e-06,medium,easy,-1.7473263682009153e-06
15,29,4,2.1402230002,1,1733,-2.8358768926357256e-06,hard,easy,5.147157831108712e-06
16,29,5,1.2941682003,1,1215,3.498806080794402e-06,medium,easy,-7.612510223417048e-06
17,29,5,1.645246,0,783,3.5260615308748758e-06,hard,easy,-2.158695837008408e-06
18,29,5,1.2809977001,1,1168,4.571451717194494e-06,hard,easy,-4.972567592310188e-06
19,29,5,2.1249319003,1,751,8.123676630302115e-06,easy,easy,-5.458611855523984e-06
20,29,4,1.7743476997,1,749,3.874818750303497e-06,medium,easy,1.6240309452344921e-06
21,29,5,1.0135973999,1,1274,-3.532997846973445e-06,easy,easy,-2.9927122302491783e-06
22,29,4,2.2358436999,1,832,5.592274734695829e-06,hard,easy,-2.378033321885184e-06
23,29,3,2.8171034004,0,624,-5.126883082401247e-06,easy,easy,1.2422554674772307e-05
24,29,5,2.4843600998,0,1174,9.94334010311856e-06,hard,easy,-1.5058896114443028e-05
25,29,4,1.7014520997,1,936,5.7277958827106485e-06,medium,easy,-3.9287379890408564e-06
26,29,5,1.4092740999,1,733,2.7333723592483617e-06,easy,easy,-5.780630067101667e-06
27,29,5,1.1769230999,1,1124,-2.5634981805219636e-06,easy,easy,9.35136536033963e-06
28,29,4,1.6354224002,1,921,2.7661523885651666e-06,medium,easy,-5.155894154290758e-06
29,29,5,1.8052514,1,782,1.4308477658044946e-06,hard,easy,-2.2806123977603974e-06
30,29,5,2.5600907002,0,875,1.2553814660454719e-06,medium,easy,6.7143871746386365e-06
31,29,3,2.2723575002,1,1249,-1.5436654154547076e-06,easy,easy,-9.183736894680384e-06
32,29,5,1.3275496,1,589,9.860835184895022e-06,medium,easy,4.0670385399369916e-06
33,29,4,1.4870925001,1,1517,1.4063921042622862e-05,medium,easy,-9.339547535139601e-06
34,29,6,1.0290278001,1,1209,-1.8500170069420612e-05,medium,easy,-8.190791723146537e-06
35,29,5,1.7346921,0,902,1.3376341997009556e-05,hard,easy,-1.5622791125522692e-06
36,29,5,1.4073724002,1,1101,1.052654193220674e-05,easy,easy,-6.843486512445177e-06
37,29,5,2.0085050999,1,836,6.91164606356201e-06,easy,easy,3.0815662158689976e-06
38,29,5,1.1113878,1,1320,2.3611439808075443e-06,medium,easy,-1.7019391696226184e-07
39,29,5,1.0553814997,1,477,9.322750517068804e-06,easy,easy,-9.72467220605577e-06
40,29,2,2.6656512003,1,786,3.7774356714005186e-06,hard,easy,2.753649331315274e-06
41,29,3,1.8083863002,0,1534,5.220019610258355e-06,easy,easy,7.874202854444657e-07
42,29,5,1.2768498999,1,640,1.1593085246534712e-05,medium,easy,-6.934367251608246e-06
43,29,4,1.9711139002,0,1484,1.1757281826186946e-05,hard,easy,-9.952486187169174e-06
44,29,5,1.5805115998,1,899,-7.110602655174479e-07,easy,easy,1.0079032460846773e-06
45,29,4,1.727122,1,1756,4.2369236989845905e-06,hard,easy,1.2572680790763369e-06
46,29,4,1.5384252002,1,700,-5.188857610563386e-06,hard,easy,-1.075702198074083e-06
47,29,5,1.0063093998,1,459,1.0932175385546897e-05,medium,easy,-6.092010897465443e-06
48,29,3,2.0194222,0,987,-1.4754435035112191e-06,medium,easy,1.7571511375191827e-06
49,29,5,1.0668241,1,539,-7.023322950945439e-06,easy,easy,-4.36149184300606e-06
50,29,5,1.3543985002,1,658,1.3405978133992682e-05,hard,easy,-3.36040628779957e-07
51,29,5,1.0526178996,1,625,-9.700316926493143e-06,medium,easy,4.9505720636646274e-06
52,29,5,1.3010906,1,550,-8.677997662896113e-06,medium,easy,-8.699998671405085e-06
53,29,4,1.8463738002,1,1177,1.404484464869552e-05,easy,easy,-7.851022697921555e-06
54,29,4,1.3355987002,1,534,1.1318052435239716e-06,easy,easy,-2.8906735324602475e-06
55,29,5,1.6256355997,1,656,-8.142911328275147e-06,easy,easy,-2.228460857235798e-05
56,29,5,2.0317217,1,743,-1.8068374832910407e-06,medium,easy,-2.874810767370978e-05
57,29,5,1.5841843998,1,556,-6.918798914917559e-06,medium,easy,-7.765052138199258e-06
58,29,3,1.9700701996,1,442,1.1784845709400006e-05,hard,easy,-2.6675166294050485e-05
59,29,6,1.4163587,1,1044,2.4560609646674e-06,easy,easy,-1.0187203315430014e-05
60,29,6,1.2038953002,1,876,1.0428593730929181e-06,hard,easy,-7.310710158504866e-06
61,29,5,1.8019317999,0,933,-1.6232799767251968e-06,easy,easy,-9.568558782894742e-06
62,29,5,1.2612693999,1,863,1.763845645746633e-06,hard,easy,1.4239985552916097e-06
63,29,5,1.0135659999,1,647,4.526270840441643e-06,easy,easy,-6.615184905155836e-06
64,29,5,1.9286060999,1,532,-2.6096937351531813e-06,easy,easy,2.181416494116803e-06
65,29,4,2.1128791999,1,861,8.769411054195191e-07,hard,easy,-5.6357513408194e-07
66,29,5,1.7464013002,1,1080,-4.354211823336663e-06,hard,easy,7.0751419287721975e-06
67,29,5,1.8447934003,1,1446,1.5402702969344084e-05,medium,easy,-4.316141687716981e-06
68,29,3,3.3816954996,0,696,-2.402112774637439e-06,easy,easy,1.1169520182509117e-05
69,29,5,1.9835743001,1,798,6.227500319599325e-06,hard,easy,-2.1554425912553467e-06
70,29,5,2.0618135002,1,881,-2.2114616740461913e-06,hard,easy,9.436285590176705e-06
71,29,5,1.0113436002,1,616,-1.0954533812741777e-05,medium,easy,-1.9923625271078035e-06
72,29,5,1.8107310999,1,713,4.2303999507057e-07,medium,easy,7.138696141602809e-06
73,29,6,1.2633088999,1,909,1.1529557677693539e-05,easy,easy,-1.2875235111578058e-05
74,29,6,1.4000482,1,804,6.337192572788451e-06,hard,easy,1.336828897561139e-05
75,29,6,0.9058371,1,482,6.983852695790878e-06,easy,easy,3.001916598825774e-06
76,29,6,0.8958910001,1,589,1.7040460227235855e-06,easy,easy,-4.53844547126597e-06
77,29,5,0.840504,1,2393,-3.164568136967855e-07,medium,easy,-4.151977004488408e-06
78,29,5,1.7523893001,1,550,3.7363246251625647e-06,medium,easy,-1.4929218765526145e-06
79,29,5,1.5093894997,0,615,1.0240347253933152e-06,hard,easy,3.4926603827503836e-06
80,29,5,1.2780708,1,606,-1.4954828547257236e-05,medium,easy,8.797590046975442e-06
81,29,5,1.8411379,1,1278,1.337649699569814e-05,medium,easy,-5.201078920785609e-06
82,29,4,1.8316565002,1,710,1.026991154117605e-06,easy,easy,-1.0330038788088328e-05
83,29,3,2.6498421002,1,675,-5.545345291122514e-06,hard,easy,3.280874753557593e-06
84,29,4,2.7175806998,1,974,1.1487691544389855e-05,easy,easy,-2.4879990840728425e-06
85,29,5,1.2888632002,1,487,7.122098586940369e-07,hard,easy,3.248940822247831e-06
86,29,5,2.5219789003,1,466,-1.649596634824352e-05,easy,easy,-2.8527562224221636e-06
87,29,3,3.3773578,1,987,6.0495708840419115e-06,easy,easy,5.307601189219923e-06
88,29,5,1.6554668001,1,948,-2.9146355331278033e-06,hard,easy,-5.359983400012619e-07
89,29,5,1.3611778999,1,507,1.4483790682207339e-06,hard,easy,5.057221065184573e-06
90,29,5,1.2577700997,1,678,-6.549512210355925e-06,easy,easy,-1.5599466451193122e-06
91,29,5,1.2988876002,1,603,2.908668662502524e-06,medium,easy,3.3817472759448405e-06
92,29,4,1.6549521,1,1012,5.195567622504525e-06,medium,easy,-1.507970357530341e-05
93,29,4,1.9322315999,1,1425,-1.6935182124785183e-06,medium,easy,-6.845853668572245e-06
94,29,4,1.9718988999,1,556,1.4109963253135797e-05,easy,easy,1.4952722532978294e-06
95,29,4,2.0924936002,1,594,-1.0796412616177877e-05,easy,easy,-1.0364885067186276e-05
96,29,5,0.8869563998,1,634,6.50116881468198e-06,hard,easy,1.4164546490065806e-05
97,29,5,1.2577144001,1,547,1.0607892566217714e-06,medium,easy,2.9107862199713797e-06
98,29,3,3.3961124001,1,1256,-4.625768740442064e-06,hard,easy,-3.3090002472913287e-06
99,29,4,1.2141414997,0,919,1.9832291018183153e-05,hard,easy,-6.055725743983635e-06
100,29,5,2.1724534999,1,1248,-2.122808362838041e-06,hard,easy,-9.765191373310494e-06
101,29,4,4.3433940001,1,387,6.469200423968289e-07,easy,easy,2.4461368074808047e-06
102,29,5,1.0391929001,1,685,2.4639559734657443e-06,hard,easy,-1.1592755805998755e-05
103,29,5,0.8286671001,1,499,4.654229356276515e-06,medium,easy,-3.7784407053526383e-07
104,29,4,1.7773752999,0,842,-1.640674621369531e-06,hard,easy,4.384959151383043e-06
105,29,5,1.0838347003,1,609,1.8552557616830475e-05,medium,easy,-6.288048511383842e-06
106,29,5,1.1012320998,1,526,9.13741623154462e-06,medium,easy,-7.036555424922692e-08
107,29,5,0.8828604002,1,441,3.0523215439024275e-06,easy,easy,-5.170867589601507e-06
108,29,4,1.5016080998,1,479,3.748600688946118e-06,medium,easy,-2.3526065895166814e-06
109,29,5,1.8626693999,0,1524,9.895410393296653e-06,medium,easy,-6.531684229583784e-07
110,29,5,1.0204204,1,320,-4.326422088256145e-06,medium,easy,-6.462952077324602e-06
111,29,4,1.5600633998,1,1241,1.2314239182404542e-05,hard,easy,-4.04291258028247e-06
112,29,4,1.3341961,1,1078,7.176436069553849e-06,easy,easy,-1.754921963422091e-05
113,29,5,1.0484981001,1,515,1.9278610496330354e-07,easy,easy,1.827829630843971e-06
114,29,5,1.0630366001,1,1046,-5.611079253349651e-06,medium,easy,-4.479325383691635e-06
115,29,5,1.1050780001,1,568,1.598882524377574e-06,easy,easy,3.3937400153329036e-06
116,29,5,0.9996272,1,443,2.0078207403180235e-06,easy,easy,-1.2180067338765913e-05
117,29,5,1.0158671001,1,499,-1.8818096916278666e-06,medium,easy,-6.522241899001293e-06
118,29,5,0.9619915001,0,476,-3.7500748407274837e-06,hard,easy,-5.117112389272054e-07
