,sub,cj,rt,cor,rtcj,average_PE_amplitude,difficulty,condition
0,3,5,1.4760868,1,3652,-1.7144973226436717e-05,medium,negativefb
1,3,4,1.7561225,0,2574,6.0060076662609965e-06,hard,negativefb
2,3,5,1.6224399,1,2154,-9.746123075144964e-08,easy,negativefb
3,3,5,1.0101919,1,1246,-6.1276996869114216e-06,easy,negativefb
4,3,4,1.2181168,0,959,4.269534011541939e-06,medium,negativefb
5,3,6,1.3047409,1,936,1.5534385373711014e-06,easy,negativefb
6,3,4,0.9266356,0,1105,4.3637780831015735e-06,hard,negativefb
7,3,5,1.3765825,1,673,-6.089278242556527e-06,hard,negativefb
8,3,4,1.8076481,1,353,-1.2955757855260566e-05,easy,negativefb
9,3,5,1.6444548,1,324,1.5914522051342379e-06,medium,negativefb
10,3,5,1.0394508,1,721,1.6795980415012599e-06,hard,negativefb
11,3,4,1.8444322,1,2413,1.1745570165553356e-05,hard,negativefb
12,3,3,1.7357082,1,1227,-9.072546858558775e-07,medium,negativefb
13,3,4,1.353043,1,1383,1.0828492395932124e-05,medium,negativefb
14,3,5,1.2145559,1,818,-1.2822322805007034e-06,medium,negativefb
15,3,4,1.4458982,1,523,6.06495356575661e-06,medium,negativefb
16,3,4,1.6754525,0,422,-6.848132347558846e-06,hard,negativefb
17,3,5,1.2584887,1,550,8.545183350966908e-06,medium,negativefb
18,3,4,1.1273912,1,793,-4.2734970576676505e-06,easy,negativefb
19,3,5,1.7028184,1,1113,2.0453231204654575e-06,hard,negativefb
20,3,4,1.2008456,1,640,-4.0449102176391476e-07,easy,negativefb
21,3,5,1.2420602,1,248,-3.8916951676582305e-06,easy,negativefb
22,3,5,1.1839195,1,434,-9.62267254917079e-06,easy,negativefb
23,3,5,1.3937556,1,528,-1.9060298311830253e-06,easy,negativefb
24,3,4,1.6877652,0,810,-4.528742915224399e-06,medium,negativefb
25,3,5,1.0039227,1,693,-6.523553250177602e-06,easy,negativefb
26,3,5,1.3575989,1,1124,-3.228375088181282e-06,easy,negativefb
27,3,5,1.0142704,1,537,-7.913302274237635e-06,medium,negativefb
28,3,4,1.4214365,0,802,-1.8930387161953847e-05,hard,negativefb
29,3,3,1.9297559,1,1784,-8.273809091149923e-07,medium,negativefb
30,3,5,1.4459612,1,730,5.900381128890456e-06,easy,negativefb
31,3,5,1.3269311,1,1442,-9.75291233037212e-06,hard,negativefb
32,3,4,1.7233729,1,438,4.5842854029673265e-06,medium,negativefb
33,3,5,1.094535,1,460,-1.4758780025924787e-05,easy,negativefb
34,3,6,1.3216427,1,632,-1.2581142446530391e-05,easy,negativefb
35,3,6,0.9165687,1,589,-1.2672397913200986e-06,easy,negativefb
36,3,4,1.392305,1,1073,-3.623271910099853e-06,hard,negativefb
37,3,4,1.3252658,1,404,-5.5591811567943245e-06,hard,negativefb
38,3,5,1.0089913,1,1023,7.38976330208395e-06,hard,negativefb
39,3,5,1.1399112,1,396,-8.242597222384368e-06,easy,negativefb
40,3,4,1.2985046,1,605,1.1001417572457893e-06,medium,negativefb
41,3,6,0.8431494,1,1238,4.45684527554575e-06,easy,negativefb
42,3,6,0.8117919,1,600,4.694978208292056e-06,easy,negativefb
43,3,5,1.3304177,1,974,-4.750020601075454e-06,medium,negativefb
44,3,5,1.7565597,1,372,-6.598035309073944e-06,medium,negativefb
45,3,5,1.1456809,1,485,-4.513306674341985e-06,medium,negativefb
46,3,5,1.0791339,1,1834,-1.82142500317616e-06,easy,negativefb
47,3,5,1.2451676,1,530,-1.3956837590283876e-05,hard,negativefb
48,3,6,1.0856408,1,789,-1.1865627699994e-06,easy,negativefb
49,3,5,1.1923126,1,1208,-1.5222062288164298e-07,hard,negativefb
50,3,4,1.385418,1,628,3.629959923825945e-06,medium,negativefb
51,3,5,1.641295,1,1055,-4.631988057306462e-06,easy,negativefb
52,3,5,1.1087686,1,1084,-4.419898378428482e-07,hard,negativefb
53,3,5,1.1041487,1,1570,-9.597147876439348e-06,easy,negativefb
54,3,4,1.2756765,1,755,-2.695614367478687e-06,medium,negativefb
