,sub,cj,rt,cor,rtcj,average_PE_amplitude,difficulty,condition
0,23,6,1.6430915,1,1011,-2.9063814529251996e-06,easy,hard
1,23,6,1.5169542001,1,753,-7.103485905013618e-06,easy,hard
2,23,6,1.6656462001,1,522,8.484453288886152e-08,easy,hard
3,23,6,1.3027740999,1,644,2.841770370983325e-06,hard,hard
4,23,6,1.3014167,1,617,-8.380181250016595e-06,easy,hard
5,23,6,1.3281706001,1,894,1.0325363058932301e-07,medium,hard
6,23,6,1.3481608999,1,647,-1.350582334052447e-05,medium,hard
7,23,6,1.0608828999,0,742,-6.189256933485553e-06,hard,hard
8,23,6,1.0380267,1,610,1.174879365551868e-06,easy,hard
9,23,6,0.9158604001,1,647,-4.891352713431212e-06,easy,hard
10,23,4,1.9317925998,1,1011,-4.9865774047404775e-06,hard,hard
11,23,6,1.0897434,1,410,-4.578176163825472e-06,medium,hard
12,23,5,1.4832440999,1,850,-1.2433033301857929e-05,easy,hard
13,23,6,1.2014138999,1,587,-1.0975591390730718e-06,hard,hard
14,23,5,1.965139,1,928,-9.72495788449218e-06,easy,hard
15,23,6,1.1816171999,1,429,-2.831461786825286e-06,hard,hard
16,23,6,1.7281942,1,779,5.5192234134998584e-06,medium,hard
17,23,6,0.8817761,1,508,3.1902309895252203e-07,easy,hard
18,23,6,1.3013522001,1,567,-4.512543188503238e-06,medium,hard
19,23,6,0.8378252999,1,545,2.56100199670567e-06,medium,hard
20,23,5,1.5664392,1,1855,4.025003900848148e-06,medium,hard
21,23,6,1.0059042999,1,434,-8.263782180654866e-06,medium,hard
22,23,3,1.5717882998,1,1768,-5.279055371155938e-07,medium,hard
23,23,6,0.7914483,1,436,-3.902829133899555e-06,medium,hard
24,23,5,1.4890117999,1,763,-3.658194510031137e-06,medium,hard
25,23,6,0.9914436,1,480,-1.21944129016729e-05,easy,hard
26,23,5,1.6942702001,1,1643,9.864253089739974e-07,easy,hard
27,23,6,1.8798203,1,322,-1.0837878188612687e-05,medium,hard
28,23,5,1.5389874,1,650,-2.2376035623827153e-06,easy,hard
29,23,6,0.8906697999,1,544,-3.0413171886566408e-06,easy,hard
30,23,6,1.1325482,1,528,-4.26494746487899e-06,hard,hard
31,23,6,1.1682014,1,782,-2.365518618188496e-06,easy,hard
32,23,6,0.8770518999,1,638,-1.9830651198786153e-06,hard,hard
33,23,6,0.6861261001,1,541,8.223038610761289e-06,hard,hard
34,23,5,1.1499130002,1,605,-3.10027097844646e-07,hard,hard
35,23,6,0.7570343001,1,439,-9.032779788802219e-06,medium,hard
36,23,6,0.7520446002,1,284,-1.1437074508358234e-06,medium,hard
37,23,6,0.7737083,1,358,-2.8052931278707984e-06,easy,hard
38,23,6,0.7621319001,1,1004,-1.0536255084439208e-05,easy,hard
39,23,6,0.8841999001,1,453,-2.0364951395317124e-06,medium,hard
40,23,4,1.2926313998,1,577,-7.531518320121401e-06,medium,hard
41,23,2,1.3626029,0,2456,6.086889079850103e-07,hard,hard
42,23,6,1.0674635,1,430,1.367405662840535e-06,easy,hard
43,23,5,1.162301,0,464,-5.347691987460925e-06,hard,hard
44,23,6,0.9585380999,1,283,-2.277198077664863e-06,easy,hard
45,23,6,0.9251483001,1,686,5.789845067296116e-06,medium,hard
46,23,6,0.7863296999,1,344,-1.2268642377515593e-05,medium,hard
47,23,5,0.9632977999,1,630,1.911548920709214e-06,medium,hard
48,23,3,1.5439661001,1,979,4.339862255343829e-06,easy,hard
49,23,6,0.8554608999,1,339,-1.2819707297027664e-05,easy,hard
50,23,6,0.7281204001,1,690,-5.697781514163886e-06,easy,hard
51,23,6,0.9847550001,1,418,-4.145718007498111e-06,medium,hard
52,23,6,1.2067604,1,628,-1.2764419230926937e-07,easy,hard
53,23,6,0.8802268999,1,347,5.267055877183315e-06,medium,hard
54,23,6,0.9120853001,1,427,-6.841037972576653e-06,medium,hard
55,23,4,1.347849,1,632,-9.407756209700529e-06,hard,hard
56,23,5,0.8451395,1,543,-1.6111814420036593e-06,medium,hard
57,23,6,0.7827971,1,381,7.541735228880782e-06,easy,hard
58,23,6,0.7269564001,1,292,-1.0964895704667543e-05,hard,hard
59,23,5,1.8715028001,1,588,-6.250367142325028e-06,easy,hard
60,23,3,1.3868364,1,721,2.8485240667288657e-06,easy,hard
61,23,6,1.3658436001,1,601,6.1943797280506954e-06,easy,hard
62,23,6,0.8246392,1,371,-2.242913160625634e-06,easy,hard
63,23,6,0.7419457,1,521,-3.8477795601132375e-06,medium,hard
64,23,6,0.8606926999,1,384,-2.4920096991122397e-06,medium,hard
65,23,6,1.4384391,1,365,-7.25551543757703e-06,hard,hard
66,23,6,0.8759579002,1,639,-8.805775276275171e-08,medium,hard
67,23,6,0.7689178002,1,396,-5.634631129156339e-06,easy,hard
68,23,6,1.3108703999,0,875,1.743039370093967e-05,easy,hard
69,23,6,0.9996585001,1,451,2.2305313332245778e-06,medium,hard
70,23,5,1.6744756,1,705,8.163506492263675e-07,medium,hard
71,23,6,0.7032208999,1,475,-5.473486672486281e-08,medium,hard
72,23,6,0.7164538002,1,446,6.310758604937411e-06,hard,hard
73,23,6,0.8125504998,1,271,-6.656668417378303e-06,easy,hard
74,23,5,0.9549149,0,385,5.196900061011446e-06,hard,hard
75,23,4,1.3571332002,1,526,-4.914048254476494e-06,hard,hard
76,23,6,1.2502082998,1,362,-1.022721708658588e-06,medium,hard
77,23,3,1.1990933002,0,653,8.492674449146057e-07,hard,hard
78,23,6,0.7198722002,1,299,-5.793824956066518e-06,hard,hard
79,23,6,0.7303934,1,341,4.502039112723146e-06,hard,hard
80,23,4,1.9516304,1,380,1.622362795335583e-05,hard,hard
81,23,6,0.8485473001,1,430,-2.976167216845297e-06,easy,hard
82,23,5,1.0109491001,0,839,-1.0418763462666423e-05,hard,hard
83,23,6,1.4362667999,1,430,-9.919613964338624e-06,medium,hard
84,23,6,1.2777718001,1,302,-2.8218324000584915e-06,medium,hard
85,23,6,0.7406914001,1,375,-5.487893506009939e-06,hard,hard
86,23,4,1.2495288001,1,601,-8.079849719168625e-06,hard,hard
87,23,4,1.2097698001,0,397,-1.5795030879483692e-06,hard,hard
88,23,6,0.8960706999,1,524,-1.0657746919539017e-05,easy,hard
89,23,6,0.6679002999,1,304,2.2953826295240327e-06,hard,hard
90,23,6,0.9400223,1,385,2.990023421138441e-06,easy,hard
91,23,6,0.6755261999,1,313,-1.1695563703016844e-05,easy,hard
92,23,4,0.8958729999,0,700,1.6548765178447217e-05,medium,hard
93,23,6,0.7132518999,1,583,4.570240305021051e-06,medium,hard
94,23,3,1.376412,0,411,1.9286512746981423e-06,medium,hard
95,23,6,0.8383936,1,359,-7.794627771299427e-06,easy,hard
96,23,6,0.7329658,1,510,7.814969971086332e-06,medium,hard
97,23,6,0.8341502999,1,395,-6.907899417201978e-06,medium,hard
98,23,6,0.9139995999,1,410,1.2055373702469228e-06,easy,hard
99,23,5,1.3820809999,1,1045,-4.31850576914378e-06,medium,hard
100,23,5,0.7676880001,1,400,2.3039228442443283e-06,medium,hard
101,23,6,1.5251264002,0,261,-3.1388993853340557e-06,hard,hard
102,23,6,1.0954803,1,323,-4.110822815397559e-06,hard,hard
103,23,5,1.1531417,1,538,7.500681074264923e-06,hard,hard
104,23,6,0.8017189,1,409,5.99589174051369e-07,medium,hard
105,23,5,1.3006321001,1,407,8.551590049039075e-06,medium,hard
106,23,4,1.9003816999,0,1422,-5.892506025892824e-06,hard,hard
107,23,6,0.9541942,1,577,-5.608284153386567e-06,easy,hard
108,23,4,1.8976055998,1,1042,7.0114030729919345e-06,hard,hard
109,23,6,0.8660591999,1,216,-2.713576714003951e-06,easy,hard
110,23,6,0.9920184,0,347,7.1963556486335445e-06,medium,hard
111,23,6,0.9012998999,1,422,1.7678563387953415e-05,easy,hard
112,23,6,0.6852265999,1,734,8.33258051363728e-06,easy,hard
113,23,3,1.710588,0,991,2.0367765249938785e-06,hard,hard
114,23,6,0.7003716,1,255,-6.172019670037711e-06,medium,hard
115,23,5,1.4202154002,1,1279,8.268302881861808e-06,hard,hard
116,23,4,1.5637616001,1,304,-4.8079123936897285e-06,hard,hard
117,23,6,1.3223188,1,257,1.2578626218611713e-06,hard,hard
118,23,6,1.3193142002,0,293,-5.3329449263109915e-06,hard,hard
119,23,6,0.8974050998,0,329,-5.024638416856541e-06,medium,hard
120,23,6,0.7129543999,0,403,2.5480205072674413e-06,easy,hard
121,23,6,1.0747636,0,282,-1.4983942472848071e-06,easy,hard
122,23,6,1.1108571,1,1350,-2.3469893757799185e-06,medium,hard
123,23,6,0.8106476001,1,381,7.266522765391786e-06,hard,hard
124,23,6,1.0722987,1,397,1.3474031333083919e-05,medium,hard
125,23,6,1.1456595,1,467,1.157334495186357e-05,easy,hard
126,23,6,1.3268339999,1,591,2.1584001826447924e-05,medium,hard
127,23,5,0.8674015,1,744,-4.1927967970659555e-07,hard,hard
128,23,6,0.7804638001,1,605,1.3662815978891798e-05,medium,hard
129,23,6,0.7569869,1,426,6.4353356578625354e-06,medium,hard
130,23,6,0.8673169999,1,443,-7.99927197780084e-06,hard,hard
131,23,4,1.9701411,1,764,-5.930834070539776e-06,hard,hard
132,23,6,0.9775453999,1,346,-1.1686584425451567e-05,easy,hard
133,23,3,1.5006547,0,1155,1.4177337804658164e-05,medium,hard
134,23,6,0.7078817999,1,235,1.1377067737918554e-05,easy,hard
135,23,6,0.6059132002,1,269,-3.20293296569785e-06,easy,hard
136,23,6,0.9427473,1,285,4.863188899858565e-06,easy,hard
137,23,6,0.7986689,1,406,-5.567310372511033e-06,medium,hard
138,23,6,0.7391698002,1,491,-9.82398185595637e-07,easy,hard
139,23,6,0.6710069999,1,462,-3.716817888079914e-06,easy,hard
140,23,5,1.9749854999,1,1136,1.8615080786372706e-05,medium,easy
141,23,5,1.7899954999,1,1519,1.0103728116043391e-05,medium,easy
142,23,6,1.1186128,1,460,1.1258694054182517e-05,medium,easy
143,23,6,1.0848149001,1,1487,6.835786635418669e-06,hard,easy
144,23,6,1.0042802,0,447,1.6091542086432655e-06,hard,easy
145,23,6,1.1104162,1,598,1.4162771241396884e-05,medium,easy
146,23,5,1.6943792,1,557,4.526635261132842e-06,medium,easy
147,23,6,0.9341862001,1,421,-2.0238610427178174e-06,easy,easy
148,23,6,1.1387609001,1,313,1.5408657010372052e-06,medium,easy
149,23,6,1.2113198,1,304,-8.620460022508551e-06,easy,easy
150,23,6,0.9574525999,1,590,3.892363556647454e-06,hard,easy
151,23,6,0.7281008,0,388,2.695183672481751e-07,hard,easy
152,23,6,0.8080653001,1,391,-1.936912339876668e-06,easy,easy
153,23,6,0.7057008001,1,350,1.0663725348937533e-05,easy,easy
154,23,6,0.8749368,1,303,5.605780711739227e-06,easy,easy
155,23,6,0.9719108001,1,239,-6.647053110942137e-06,medium,easy
156,23,6,0.8020066998,1,440,5.858094340815049e-06,medium,easy
157,23,6,0.7044432999,1,366,-8.738248042819333e-06,easy,easy
158,23,6,0.6595238,1,248,-6.642354745531618e-07,easy,easy
159,23,6,1.1487273001,1,291,1.936713633114946e-07,easy,easy
160,23,6,0.6546851001,1,337,4.137205318272155e-06,easy,easy
161,23,6,0.7880324,1,343,2.6963182447678324e-06,easy,easy
162,23,6,0.7179967002,1,255,-3.423825967235268e-06,medium,easy
163,23,5,0.6695538999,1,813,-8.013278545474308e-06,medium,easy
164,23,5,1.096381,1,723,-3.75869179410615e-07,hard,easy
165,23,6,1.3872642,1,287,1.9821592634097623e-06,hard,easy
166,23,5,1.4578723002,1,782,6.047447986044628e-07,hard,easy
167,23,6,1.2253795001,1,305,-7.531011358130388e-06,easy,easy
168,23,6,1.0730730998,1,332,1.824096246397414e-06,medium,easy
169,23,6,0.8162678001,1,396,-3.99919417776032e-06,medium,easy
170,23,6,0.82751,1,335,-7.4348333068514086e-06,easy,easy
171,23,6,0.7401025,1,279,1.0180103719347282e-05,medium,easy
