,sub,cj,rt,cor,rtcj,average_PE_amplitude,difficulty,condition
0,24,6,0.7756153999,0,3406,-8.115558986585788e-06,medium,positivefb
1,24,5,0.8997741002,1,790,-3.2916910056923813e-06,medium,positivefb
2,24,6,1.1209650999,1,2282,1.1422215964427965e-05,easy,positivefb
3,24,6,0.7110301,0,487,-2.8190759004490487e-06,hard,positivefb
4,24,5,1.1256297999,0,606,6.545409589769313e-08,hard,positivefb
5,24,6,0.6523153998,1,440,3.842940099494341e-06,hard,positivefb
6,24,6,1.0024505001,0,480,3.337614764761817e-06,hard,positivefb
7,24,6,0.814187,1,417,6.812680129302374e-06,easy,positivefb
8,24,6,0.8277179,1,434,-1.4374690439166112e-06,hard,positivefb
9,24,6,1.0409317,1,346,7.367477103620848e-06,medium,positivefb
10,24,3,0.7891491,0,1525,7.229965146323659e-06,hard,positivefb
11,24,5,0.5620444999,1,549,1.0822675380867942e-05,easy,positivefb
12,24,6,0.7957667001,1,447,-4.5215318425014316e-06,easy,positivefb
13,24,4,0.9742574,1,489,-1.0013723095589393e-05,medium,positivefb
14,24,5,0.8185417999,0,568,1.3109528741941804e-05,hard,positivefb
15,24,5,1.2552368001,1,754,1.1670746862253207e-05,easy,positivefb
16,24,4,0.9897878,1,447,-1.2286443832722374e-05,easy,positivefb
17,24,5,1.4265927,1,555,1.8392143030356083e-05,medium,positivefb
18,24,6,1.9045882002,0,615,1.4822794456721232e-05,easy,positivefb
19,24,5,0.7367452001,0,378,-1.1551765871723318e-05,medium,positivefb
20,24,5,1.0998860002,1,323,-1.2979813288281712e-05,easy,positivefb
21,24,6,1.4185001,1,337,3.6740777104999315e-06,easy,positivefb
22,24,5,1.0760989001,0,299,1.6786805321770752e-07,easy,positivefb
23,24,6,0.6785551999,1,326,-1.5232747460504249e-05,medium,positivefb
24,24,5,0.9832112999,1,276,4.48156006010059e-06,hard,positivefb
25,24,5,1.1655965999,1,334,-5.1034388417941475e-06,easy,positivefb
26,24,5,0.7910344,1,324,-4.920941397127238e-06,medium,positivefb
27,24,6,0.6531590999,0,369,-9.693141094455742e-06,hard,positivefb
28,24,4,1.0233465,0,364,-5.7121743991425956e-06,medium,positivefb
29,24,6,0.74792,1,449,3.936313151195311e-06,medium,positivefb
30,24,5,0.7715848,1,388,-5.718981073116491e-06,hard,positivefb
31,24,3,1.0228022002,1,812,3.035614422200145e-06,hard,positivefb
32,24,5,0.9818887999,0,217,-2.8613788952388735e-06,hard,positivefb
33,24,5,0.9462995999,0,444,4.458677392652467e-06,hard,positivefb
34,24,6,0.8280104001,0,413,6.9470521105023796e-06,medium,positivefb
35,24,6,0.7279822,1,307,-9.844477421184652e-07,medium,positivefb
36,24,6,0.6691391,1,271,4.437892068022655e-06,easy,positivefb
37,24,4,0.8711619,1,452,1.2081170275018378e-06,medium,positivefb
38,24,5,0.6899444,1,265,7.034790442439619e-06,easy,positivefb
39,24,4,1.2255299001,0,465,-1.301769332593835e-05,medium,positivefb
40,24,6,0.7088627999,1,260,1.6577958390601274e-06,medium,positivefb
41,24,6,0.6966686002,1,353,-9.493131106124791e-07,medium,positivefb
42,24,5,0.8224951001,1,325,-4.949694388958393e-06,medium,positivefb
43,24,6,1.2166298002,1,362,4.2147833752819826e-06,hard,positivefb
44,24,5,0.9115280998,0,266,-1.778179459592041e-06,medium,positivefb
45,24,5,1.0004332,1,362,3.0847947056821773e-06,easy,positivefb
46,24,6,0.8132289001,1,256,1.2459504038405769e-05,medium,positivefb
47,24,5,0.624606,0,303,6.689944203325484e-06,easy,positivefb
48,24,6,0.8225046,1,310,2.6232652103252625e-06,hard,positivefb
49,24,6,1.3989687001,1,245,6.083735185088695e-06,hard,positivefb
50,24,6,0.6142055001,1,388,2.649551813055287e-06,easy,positivefb
51,24,6,0.6728317002,1,220,-4.3651823481831066e-06,easy,positivefb
52,24,3,0.8196671,1,391,-4.447508499649776e-06,hard,positivefb
53,24,5,0.8657026999,0,232,7.049472474551696e-06,hard,positivefb
54,24,6,0.6587739999,1,327,7.414156378097713e-07,easy,positivefb
55,24,5,0.8261912002,1,361,2.470081128293828e-06,hard,positivefb
56,24,5,0.7113939,1,223,1.2843551467945638e-06,hard,positivefb
57,24,5,0.8510723999,1,281,1.0994271446316252e-05,medium,positivefb
58,24,6,0.9966779,1,263,-4.699084780690984e-06,medium,positivefb
59,24,6,0.7100986,1,260,2.3526334968744773e-06,easy,positivefb
60,24,6,0.8357522001,1,230,-8.960333739015462e-06,easy,positivefb
61,24,6,0.7955197,1,256,-8.089162015158506e-06,easy,positivefb
62,24,3,1.4564491999,1,573,8.195251861829625e-06,medium,positivefb
63,24,4,1.2040124,1,442,-3.2143490573234305e-06,medium,positivefb
64,24,6,0.7662958002,0,396,8.413153577452392e-06,hard,positivefb
65,24,4,1.1768593001,1,481,-7.534048617130905e-07,easy,positivefb
66,24,5,0.6457957001,1,518,5.331666536122201e-06,medium,positivefb
67,24,5,0.7382328999,0,262,1.6374022031817271e-06,medium,positivefb
68,24,5,0.6452164,0,293,8.079385384577308e-06,hard,positivefb
69,24,5,0.9834042001,0,228,5.146827043891034e-06,medium,positivefb
70,24,6,0.7648273001,0,384,-4.2346924022171433e-07,easy,positivefb
71,24,4,0.8923638,1,1120,2.250443369872564e-06,easy,positivefb
72,24,5,0.7908067999,1,1098,-3.484754736984847e-06,easy,positivefb
73,24,4,0.9452297001,1,361,2.069305909540811e-06,easy,positivefb
74,24,4,0.898122,1,459,8.163515591921418e-06,hard,positivefb
75,24,5,0.6560837999,0,322,1.6934802417173723e-05,medium,positivefb
76,24,5,0.7382455,1,184,-3.259331453745478e-07,easy,positivefb
77,24,5,0.709974,0,202,6.510419551071891e-07,easy,positivefb
78,24,4,0.9387181001,1,447,1.040154214167004e-05,hard,positivefb
79,24,4,0.7296962999,1,466,8.561514346884267e-06,medium,positivefb
80,24,5,0.7904466998,1,339,-5.754256535646733e-06,medium,positivefb
81,24,5,0.6355725999,1,351,-4.972050316214979e-06,easy,positivefb
82,24,5,0.8562134001,1,179,2.896051942581761e-06,medium,positivefb
83,24,6,1.0798860001,1,259,4.3741050543973255e-06,easy,positivefb
84,24,5,1.398204,0,179,1.0619990282383896e-05,medium,positivefb
85,24,6,0.6283914,1,694,5.6720709346860375e-06,hard,positivefb
86,24,5,0.8191689001,0,299,7.805365077197935e-06,easy,positivefb
87,24,5,0.7087794,0,663,5.577736678871743e-07,medium,positivefb
88,24,6,0.7787917,0,512,2.3579339323356624e-06,hard,positivefb
89,24,5,0.7795746,0,687,8.962625011408168e-06,hard,positivefb
90,24,6,0.9711425998,1,336,8.58241201917963e-06,medium,positivefb
91,24,5,0.9926765999,0,302,6.5549105436657555e-06,easy,positivefb
92,24,6,0.7882868,1,598,5.870718388268632e-06,medium,positivefb
93,24,6,0.7636378,1,594,-6.165889397133417e-06,easy,positivefb
94,24,6,0.7469052,1,432,2.1171008342049806e-06,hard,positivefb
95,24,6,0.6111415999,1,343,-9.82208314086748e-06,medium,positivefb
96,24,6,0.6140814999,1,341,-1.6923142651873658e-07,hard,positivefb
97,24,6,0.7310728,1,367,6.458201305006979e-06,hard,positivefb
98,24,5,0.8742928999,1,272,-7.820517026925018e-06,easy,positivefb
99,24,5,0.6031336999,0,270,-1.9262187079643212e-06,medium,positivefb
100,24,5,0.6377232,1,222,5.975461512686868e-07,hard,positivefb
101,24,6,1.1350146001,1,378,-4.312760589949416e-06,medium,positivefb
102,24,6,0.7809547,1,382,-2.8087576626841575e-06,medium,positivefb
103,24,5,0.9629940002,1,522,7.871114545327087e-06,hard,positivefb
104,24,6,0.6344686002,1,417,1.0762254725698316e-05,medium,positivefb
105,24,6,0.6624042001,0,441,4.924959201427136e-06,hard,positivefb
106,24,5,0.9194511999,1,213,1.2621249209513075e-05,easy,positivefb
107,24,6,0.7455004,1,209,-1.079914767674602e-06,easy,positivefb
108,24,6,0.5984226998,1,180,-9.680876949827556e-06,hard,positivefb
109,24,6,0.5143168999,1,297,1.1861785762067655e-05,hard,positivefb
110,24,5,0.6264279999,0,249,1.5419874523601765e-05,hard,positivefb
111,24,5,0.6926092999,1,166,-4.790654773655752e-06,hard,positivefb
112,24,5,0.9522903,1,285,1.6611245282237966e-06,hard,positivefb
113,24,5,0.7573174001,0,264,1.0348878164279526e-05,easy,positivefb
114,24,6,0.9753383,0,296,-1.8277005857724163e-06,medium,positivefb
115,24,6,0.9318118,1,395,1.2578921966257559e-06,easy,positivefb
116,24,5,1.0798589999,1,259,-3.359123394496589e-06,easy,positivefb
117,24,5,0.7183857001,1,239,7.554360217245209e-06,easy,positivefb
118,24,6,0.5698925999,1,241,1.031958985355191e-05,easy,positivefb
119,24,6,0.7338876999,1,171,6.585085159221479e-06,hard,positivefb
120,24,5,0.8353766999,0,184,-7.988979056005611e-07,medium,positivefb
121,24,6,0.6597427002,1,199,2.3999635235924998e-06,easy,positivefb
122,24,6,0.6739255001,1,281,6.788391188308137e-06,medium,positivefb
123,24,6,0.7174207,1,243,-1.6104320452697628e-06,easy,positivefb
124,24,6,0.7066029999,1,249,-2.7050118417432032e-06,medium,positivefb
125,24,5,0.7091764,1,390,1.1221849062667139e-05,medium,positivefb
126,24,6,0.5853054998,1,466,7.1290571280440825e-06,easy,positivefb
127,24,6,0.5592892,0,250,2.726584515029268e-06,hard,positivefb
128,24,6,0.592991,1,238,-8.962279508618038e-06,medium,positivefb
129,24,6,0.5717837,1,208,3.220300568792207e-06,medium,positivefb
130,24,6,1.0826157001,1,270,-4.408269891086674e-06,medium,positivefb
131,24,6,0.7527782,1,168,3.716102838938158e-06,hard,positivefb
132,24,6,0.6241627999,1,139,-4.847190527182445e-06,medium,positivefb
133,24,6,0.5999038999,1,208,5.213851768448149e-06,medium,positivefb
134,24,6,0.8328932,0,234,3.728414833167593e-06,hard,positivefb
135,24,6,0.9265212,0,158,6.173853853880658e-06,hard,positivefb
136,24,6,1.3342457998,1,133,5.267037424977363e-05,hard,positivefb
137,24,6,1.2246427001,1,162,-6.035297990387067e-06,easy,positivefb
138,24,5,0.7247794,1,278,-1.4997561631500688e-06,easy,positivefb
139,24,4,1.1169181999,1,226,9.429614205559579e-06,hard,positivefb
140,24,5,0.9988112999,1,194,4.036112904277012e-06,medium,positivefb
141,24,6,1.1300812999,1,224,-4.171574223969876e-06,medium,positivefb
142,24,6,0.8662059,1,201,-4.089432514062004e-06,easy,positivefb
143,24,5,0.7254146,1,262,6.724886356129693e-06,hard,positivefb
144,24,6,1.3305531,1,440,4.879527463571493e-07,hard,positivefb
145,24,6,0.5669604,1,196,8.508172165509595e-06,easy,positivefb
146,24,6,0.7497873001,1,274,2.942644171614801e-06,easy,positivefb
147,24,3,0.5697883,1,1457,1.493143094106234e-05,medium,positivefb
148,24,6,0.6694998001,1,220,8.231709030105665e-07,hard,positivefb
149,24,6,0.6868564,1,220,1.8490086259121715e-06,easy,positivefb
150,24,6,0.839499,1,148,7.258198716629797e-06,hard,positivefb
151,24,3,0.6365207999,0,911,-3.3912897573229343e-06,medium,positivefb
152,24,6,0.9463333001,1,201,-5.163952286715327e-06,hard,positivefb
153,24,6,1.4078091001,1,299,-2.1689964900660733e-06,easy,positivefb
154,24,4,0.9298163,1,379,-1.0317339920041698e-06,medium,positivefb
155,24,6,0.6109025001,1,215,1.0875138784535039e-06,hard,positivefb
156,24,6,0.5598047001,1,220,2.843829359970928e-06,easy,positivefb
