,sub,cj,rt,cor,rtcj,average_PE_amplitude,difficulty,condition
0,27,6,1.2605452999,1,1714,-3.16012369621802e-05,easy,negativefb
1,27,4,1.3742569997,1,973,-3.3312592885061496e-05,hard,negativefb
2,27,5,1.4738988997,1,959,-2.3755114314299155e-05,medium,negativefb
3,27,5,1.7705918998,1,1110,-1.8894117076344085e-05,easy,negativefb
4,27,4,1.2718115998,0,824,-1.4632027572959015e-05,hard,negativefb
5,27,4,1.4693820002,1,575,-1.0906348123271226e-05,medium,negativefb
6,27,5,1.8880049,1,559,-1.5236015263279186e-05,medium,negativefb
7,27,5,1.1025246,1,881,-6.82149091252878e-06,medium,negativefb
8,27,6,1.0120422998,1,985,-3.4965833935947797e-06,medium,negativefb
9,27,4,1.7293474004,1,575,4.5952879419158017e-07,medium,negativefb
10,27,4,1.9883520999,0,1484,1.559275418577254e-06,medium,negativefb
11,27,5,1.1418071999,0,427,5.5032802144488e-09,hard,negativefb
12,27,4,1.3877953002,1,533,-1.3024358618430402e-06,medium,negativefb
13,27,4,1.7293564999,1,814,7.609084511518125e-06,medium,negativefb
14,27,5,1.0646861,0,1094,-1.919113136644721e-06,hard,negativefb
15,27,5,1.0074066999,1,399,-3.2629638198173856e-06,hard,negativefb
16,27,6,1.1961600999,1,498,3.117950806622143e-06,hard,negativefb
17,27,6,1.2635937002,1,319,6.36632061035851e-06,easy,negativefb
18,27,4,1.0279641999,0,956,-2.1083984664211373e-06,hard,negativefb
19,27,5,1.2230683002,1,360,-9.384361325646454e-06,medium,negativefb
20,27,6,1.2486424004,1,363,4.871454582791768e-06,easy,negativefb
21,27,5,1.4338691998,1,934,-4.892284050572461e-06,easy,negativefb
22,27,4,1.9782469999,0,611,3.3015513101774857e-06,hard,negativefb
23,27,6,1.3506696001,1,409,2.2806596923850484e-06,easy,negativefb
24,27,4,1.1190321003,1,863,2.154824902951394e-06,easy,negativefb
25,27,6,1.1824793997,1,321,5.6333214643441925e-06,easy,negativefb
26,27,6,0.9252837999,1,386,9.84699081673025e-06,medium,negativefb
27,27,4,1.2612137999,0,403,3.397507477697626e-06,hard,negativefb
28,27,5,1.6908384999,1,419,7.015899792745643e-07,easy,negativefb
29,27,4,1.8738621003,1,394,-7.216139511001368e-08,hard,negativefb
30,27,5,1.0816527,1,514,-3.826871677048934e-06,easy,negativefb
31,27,5,0.9674614002,1,344,-5.077478238848917e-06,hard,negativefb
32,27,6,1.1669760002,1,448,-1.353029927912127e-05,hard,negativefb
33,27,5,1.2991261999,1,558,-4.366623373204085e-06,easy,negativefb
34,27,5,1.3381066998,1,453,7.22930664774176e-06,hard,negativefb
35,27,6,1.0122403,1,299,1.0622854045486287e-06,easy,negativefb
36,27,5,1.5791696999,1,293,2.293641632634318e-06,medium,negativefb
37,27,5,1.1323813,1,366,4.593828763222589e-06,medium,negativefb
38,27,5,1.2956627999,1,543,-3.22333032901965e-06,hard,negativefb
39,27,5,1.0338059003,1,371,-9.084945277693873e-06,easy,negativefb
40,27,5,1.1246127998,1,298,8.449593718189408e-07,medium,negativefb
41,27,5,0.8461298002,1,274,-7.167089809501975e-07,easy,negativefb
42,27,6,0.9810067001,1,264,-1.2873784857179604e-05,easy,negativefb
43,27,5,1.0992704001,0,308,-1.4044536351683878e-05,medium,negativefb
44,27,5,0.8388506002,0,329,-7.923408938199337e-06,hard,negativefb
45,27,6,1.1112768999,1,433,1.5924686426089782e-05,medium,negativefb
46,27,5,1.3452050001,1,316,1.9273191380141474e-05,hard,negativefb
47,27,6,1.2457853998,1,609,5.947895464093953e-06,medium,negativefb
48,27,5,1.0212197998,1,338,-6.864086612176425e-06,hard,negativefb
49,27,4,1.0752101,1,461,2.269821550226807e-06,hard,negativefb
50,27,5,1.2853542999,1,474,-1.1769659516567532e-05,medium,negativefb
51,27,4,1.5742168003,1,347,-3.9982649374496835e-06,hard,negativefb
52,27,4,1.3140757997,1,539,1.7965729118382123e-05,medium,negativefb
53,27,4,0.9560136003,1,531,8.440073535710899e-06,medium,negativefb
54,27,5,1.2469046004,1,269,8.57046967911149e-06,easy,negativefb
55,27,4,1.4496718999,1,828,-5.4841800617289645e-06,hard,negativefb
56,27,5,0.800971,1,478,-6.6255630945085364e-06,easy,negativefb
57,27,5,1.1017518002,1,354,-8.176363500996037e-06,hard,negativefb
58,27,4,0.9528673999,1,725,-2.513943238352367e-05,hard,negativefb
59,27,6,0.8884630003,1,470,-3.1807635401671846e-05,easy,negativefb
60,27,3,1.5181588,0,1089,-3.710565885550818e-05,hard,negativefb
61,27,4,1.4399357,1,512,-5.686572976186229e-05,easy,negativefb
62,27,6,0.8007739,1,366,-4.910879591071571e-05,easy,negativefb
63,27,5,1.1621781001,1,388,-6.0002893905013296e-05,easy,negativefb
64,27,4,1.0268716002,1,429,-1.2423991176088806e-05,easy,negativefb
65,27,5,0.9480846999,1,377,-1.4164407961708476e-05,medium,negativefb
66,27,6,0.9362594001,1,280,-2.5379891916406222e-05,medium,negativefb
67,27,4,1.0331072002,1,439,-5.291409676286912e-05,hard,negativefb
68,27,5,0.8243467002,1,472,-4.3531472263899395e-05,medium,negativefb
69,27,4,0.9256762001,1,464,-4.162737236416531e-05,hard,negativefb
70,27,5,1.1628876003,1,420,-7.015645561899411e-05,medium,negativefb
71,27,3,1.3758610999,0,768,-0.00010210374994951514,hard,negativefb
72,27,5,1.1610094002,1,438,-8.5467471158091e-05,easy,negativefb
73,27,6,0.8577323998,1,309,-7.740840997546992e-05,easy,negativefb
74,27,5,1.1034892998,1,320,-7.573526610039983e-05,medium,negativefb
75,27,5,1.1617982001,1,471,-7.215446229109481e-05,easy,negativefb
76,27,4,1.0555202998,1,477,-7.150826130314762e-05,hard,negativefb
77,27,5,1.132619,1,399,-6.211025872275912e-05,medium,negativefb
78,27,5,1.2602828997,1,385,-5.047051116365946e-05,medium,negativefb
79,27,6,0.8780536,1,322,-3.928944390053961e-05,easy,negativefb
80,27,4,0.8532465002,1,467,-4.123686379111216e-05,medium,negativefb
81,27,5,1.1136468998,1,423,-2.4673002487707742e-05,hard,negativefb
82,27,5,1.1231068,1,332,-2.271423093819233e-05,medium,negativefb
83,27,5,1.1797706001,1,531,-2.181211978080628e-05,hard,negativefb
84,27,4,1.4496787,0,342,-1.770654004176394e-05,medium,negativefb
85,27,5,1.0540727,1,514,-1.3168252172955816e-05,medium,negativefb
86,27,5,1.0323040998,1,503,-1.0614232314633187e-05,easy,negativefb
87,27,5,1.0766555998,1,347,-1.8129478342157397e-05,hard,negativefb
88,27,4,0.8814773001,1,365,-7.359545312531259e-06,hard,negativefb
89,27,5,1.2466067001,1,256,1.7294937848128577e-06,easy,negativefb
90,27,4,1.0071780002,0,945,-1.362434894311904e-05,hard,negativefb
91,27,5,1.3359989999,1,313,2.127277115265253e-06,easy,negativefb
92,27,4,1.5002489001,1,307,4.527300851490462e-06,easy,negativefb
93,27,4,1.1020515999,0,606,5.028161236441796e-06,hard,negativefb
94,27,5,1.0930713997,1,284,9.517768527755817e-06,medium,negativefb
95,27,4,1.2862808998,1,417,-5.009218253448987e-06,medium,negativefb
96,27,4,0.8120158999,0,322,6.672418252066332e-06,easy,negativefb
97,27,5,1.2241459,1,424,4.2117905813071525e-06,medium,negativefb
98,27,5,1.2220955999,1,522,-1.4164576924145768e-07,medium,negativefb
99,27,6,1.2405225001,1,455,-1.5760825418278665e-07,easy,negativefb
100,27,5,1.3259251001,1,322,1.0957855135428646e-05,hard,negativefb
101,27,5,1.5250814999,1,363,9.921263095750493e-06,medium,negativefb
102,27,6,1.1490855999,1,322,2.912388575486441e-06,easy,negativefb
103,27,5,1.1902611,1,313,9.838117010103949e-06,easy,negativefb
104,27,4,1.1823799997,1,593,5.663020511481841e-06,easy,negativefb
105,27,4,1.5202539,0,351,-7.204833449503865e-07,easy,negativefb
106,27,4,1.9799819002,0,437,1.611444123301019e-05,hard,negativefb
107,27,6,0.9758905997,1,319,2.5167462342133517e-07,easy,negativefb
108,27,4,1.0544757,1,379,2.752053397030663e-06,medium,negativefb
109,27,4,0.8325544,1,351,9.743729851449738e-06,hard,negativefb
110,27,5,1.3952363003,0,300,1.4006811079255698e-05,hard,negativefb
111,27,6,0.8982675001,1,335,2.9557110593337644e-06,easy,negativefb
112,27,5,1.0564448996,1,395,1.5548515379692093e-05,medium,negativefb
113,27,4,1.3337077,1,728,7.526464227180924e-06,hard,negativefb
114,27,5,0.9836627003,1,391,1.396734382735318e-06,medium,negativefb
115,27,4,0.9532560003,1,373,8.704326315997145e-06,easy,negativefb
116,27,6,0.8713151002,1,390,7.3523615609841e-08,medium,negativefb
117,27,4,1.0895873997,1,686,2.442540075430234e-07,medium,negativefb
118,27,4,1.1739061,1,375,5.274095979754455e-06,medium,negativefb
119,27,5,0.9380414998,1,294,-9.800343060745038e-07,easy,negativefb
120,27,4,1.3198476001,1,264,3.6938187708284425e-06,hard,negativefb
121,27,5,1.0794924004,1,309,-3.957148352537052e-06,easy,negativefb
122,27,4,1.4694067002,0,593,6.2671594221409915e-06,hard,negativefb
123,27,5,0.8524936,1,282,-2.497340773490418e-06,easy,negativefb
124,27,4,1.3954256,0,330,9.263304193479882e-06,medium,negativefb
125,27,5,1.8324863999,0,311,3.620390077329242e-06,hard,negativefb
126,27,5,0.8348572999,1,268,-1.9441405440295316e-06,easy,negativefb
127,27,4,1.0598064,1,282,-6.0234564133355845e-06,hard,negativefb
128,27,5,0.8474706998,1,273,-6.433954494012415e-06,easy,negativefb
129,27,4,1.0901311003,1,269,-6.952479668693404e-06,medium,negativefb
130,27,4,1.1600748999,0,344,4.122732184385793e-06,hard,negativefb
131,27,4,1.0680163,1,305,1.0952009583038615e-05,hard,negativefb
132,27,4,0.9074921999,0,405,6.074881160969264e-07,hard,negativefb
133,27,5,0.7657233998,1,265,5.685766072740392e-06,easy,negativefb
134,27,4,1.1143149999,1,244,2.5080184415263753e-06,medium,negativefb
135,27,4,1.3197507998,1,297,2.3540713464208675e-06,hard,negativefb
136,27,4,1.4670835999,0,373,-6.769392673580754e-06,medium,negativefb
137,27,5,0.7564940001,1,284,-2.576417572472351e-06,medium,negativefb
138,27,5,1.0140293003,1,666,5.616897175516622e-06,easy,negativefb
139,27,4,1.0983551,1,407,-8.573708439600958e-07,hard,negativefb
140,27,5,1.2042938001,1,628,-4.567585224418835e-06,easy,positivefb
141,27,5,0.9280037,1,360,-3.087379718028171e-06,easy,positivefb
142,27,5,0.865189,1,330,1.8432213470230086e-06,medium,positivefb
143,27,5,0.7934711003,1,399,4.0716324463889316e-06,medium,positivefb
144,27,5,0.7886811998,1,307,-2.4808771452128164e-06,hard,positivefb
145,27,5,0.8668526001,1,262,-3.814809561625296e-06,medium,positivefb
146,27,5,1.0468168999,1,277,-1.256114725657504e-06,easy,positivefb
147,27,5,0.8519643,1,363,2.4744924600710868e-06,easy,positivefb
148,27,4,0.7159812003,0,595,-2.578511176359886e-06,hard,positivefb
149,27,4,0.8494234998,1,364,2.133455655334396e-06,hard,positivefb
150,27,4,1.0616624001,1,390,1.814851857479321e-07,easy,positivefb
151,27,5,0.9841186004,1,386,-2.1453428748901998e-06,easy,positivefb
152,27,4,0.7789411,1,455,1.8929370981924495e-07,hard,positivefb
153,27,6,0.8173956,1,454,-7.974846817854393e-06,easy,positivefb
154,27,5,1.2212741999,1,342,-2.016363487509497e-06,easy,positivefb
155,27,6,1.0306479996,1,339,-1.7537550455821318e-06,hard,positivefb
156,27,4,1.120813,0,331,3.5224354088258157e-06,hard,positivefb
157,27,5,0.9606379,0,522,-2.8301310456072948e-06,easy,positivefb
158,27,5,1.0520592001,1,319,4.869053027997414e-06,medium,positivefb
159,27,5,0.7920229002,1,340,3.0462426272232816e-06,easy,positivefb
160,27,6,0.9204347003,1,324,-2.92759087551189e-06,hard,positivefb
161,27,5,0.8526463001,1,250,-5.066203535365708e-06,medium,positivefb
162,27,4,0.7302505001,1,309,-2.2356164292464913e-06,medium,positivefb
163,27,4,1.1000426002,1,367,-2.4189651647382907e-06,medium,positivefb
164,27,6,0.7089453,1,263,-4.132687331541248e-06,medium,positivefb
165,27,6,0.7339234999,1,239,-6.720012641462647e-06,easy,positivefb
166,27,6,0.9297276,1,297,-7.315914720087391e-06,medium,positivefb
167,27,4,0.6952363001,1,276,4.877434723484647e-06,hard,positivefb
168,27,6,0.7648681998,1,269,-3.3821356677725077e-06,easy,positivefb
169,27,6,0.6733808001,1,249,3.0252987209016984e-06,easy,positivefb
170,27,4,0.7915103002,1,276,-6.99843740951272e-06,hard,positivefb
171,27,5,0.7993674004,0,268,5.012020979343634e-06,hard,positivefb
172,27,5,0.8246485,0,322,-6.080040399240569e-06,hard,positivefb
173,27,5,0.6689499002,1,415,-1.8569714893293878e-06,hard,positivefb
174,27,4,1.2456514002,1,288,-1.8940622214240303e-06,hard,positivefb
175,27,4,0.9712989,1,288,-6.29602998461667e-07,medium,positivefb
176,27,5,1.1443051002,1,264,-5.068806107959343e-06,medium,positivefb
177,27,4,1.1426474,1,244,-2.769053396985377e-06,medium,positivefb
178,27,4,1.1649905001,0,333,1.7187768530941263e-06,medium,positivefb
179,27,6,0.8231446999,1,339,-1.019864398366957e-05,easy,positivefb
180,27,5,0.7209482999,1,330,-1.5897293680651686e-06,medium,positivefb
181,27,4,1.3770482,1,313,-1.3381719652709533e-05,hard,positivefb
182,27,5,1.2872792999,1,290,-5.906399724846644e-06,medium,positivefb
183,27,4,1.0052677998,1,607,6.771176995708586e-07,hard,positivefb
184,27,4,0.9331924999,0,260,1.4815538030198563e-06,hard,positivefb
185,27,4,1.1675008,0,287,-7.60488126784701e-06,medium,positivefb
186,27,4,1.1201999001,1,283,3.565951978736887e-06,hard,positivefb
187,27,6,1.1778945001,1,259,-4.1216810924513435e-06,easy,positivefb
188,27,5,0.9675673,1,277,-5.860252825919809e-06,medium,positivefb
189,27,5,0.8804758,1,314,4.874241595905138e-06,medium,positivefb
190,27,5,0.7948999004,1,257,-1.7591815756013119e-06,easy,positivefb
191,27,6,0.7701329002,1,231,3.7640020424131457e-06,easy,positivefb
192,27,6,0.8275119001,1,241,-5.9840703681567054e-06,medium,positivefb
193,27,6,0.8297885,1,330,-3.7077223125664704e-06,easy,positivefb
194,27,5,0.6764779002,1,308,5.224693642156291e-06,hard,positivefb
195,27,6,0.6506251004,1,288,-7.983181775924188e-08,hard,positivefb
196,27,4,0.9356853003,1,338,-4.715832183735713e-06,hard,positivefb
197,27,4,0.7296811999,1,264,-1.696384217685905e-05,medium,positivefb
198,27,4,0.9324318999,1,250,-1.7168019376770397e-06,hard,positivefb
199,27,5,0.7257143999,1,278,1.9554087911712897e-06,easy,positivefb
200,27,6,0.6805726001,1,243,-4.854591222301869e-07,easy,positivefb
201,27,4,1.0694652,0,242,1.143663976417452e-06,hard,positivefb
202,27,6,0.868212,1,232,3.912570795532498e-06,easy,positivefb
203,27,5,0.8304170002,1,354,-2.987080946403958e-06,medium,positivefb
204,27,6,0.6623247997,1,251,-1.0194855558094481e-06,hard,positivefb
205,27,6,0.6079759002,1,251,-4.736135696204184e-06,easy,positivefb
206,27,4,0.8240836998,1,211,4.456372107301263e-06,hard,positivefb
207,27,6,0.6821246999,1,226,-3.1786069760292115e-06,easy,positivefb
208,27,5,0.9294582,1,247,-1.1694376910637308e-06,hard,positivefb
209,27,4,0.6787696998,0,326,-5.267659746354028e-06,medium,positivefb
