,sub,cj,rt,cor,rtcj,average_P3_amplitude,difficulty,condition,frontal_P3_amplitude
0,6,3,1.079525,1,3930,2.521448691135072e-06,easy,hard,1.1795688645912646e-05
1,6,4,1.0611716,1,3174,-9.582787855314058e-06,medium,hard,-1.0006055469711193e-05
2,6,5,1.2214836,1,1258,6.916526754023102e-06,hard,hard,6.440232257763546e-06
3,6,5,1.0372267,1,1024,4.145072911411582e-07,easy,hard,-2.4169534596432774e-05
4,6,4,1.3843480001,1,1636,6.6249622724988715e-06,hard,hard,-3.1166545415424106e-06
5,6,4,1.6268451001,1,1412,-3.1655548494919693e-06,easy,hard,-9.005734559813205e-06
6,6,4,0.9877213001,1,1175,1.1697391534968476e-07,hard,hard,-2.143638676776838e-05
7,6,5,1.3199973,1,902,-1.1870275128191678e-06,medium,hard,-1.0688163978948928e-05
8,6,5,0.8956309,1,993,1.2441032573096699e-06,medium,hard,7.62582985832055e-06
9,6,5,0.8352393,1,763,-1.8745589744905679e-06,easy,hard,-2.5422516447189083e-06
10,6,6,0.9303013,1,939,-3.43624056620197e-06,easy,hard,-7.951774009863614e-06
11,6,4,1.1395164001,1,1067,1.2853122527335161e-06,hard,hard,8.776857545164816e-07
12,6,4,1.0142525,1,776,2.5086912682722206e-06,easy,hard,-2.1161166856207236e-05
13,6,4,0.651991,1,658,-5.42103152136116e-07,medium,hard,-8.102806988781747e-06
14,6,4,1.2463191,1,1119,3.087952368202616e-06,easy,hard,9.5920746040162e-06
15,6,5,1.4083373999,1,813,4.240977342036902e-08,medium,hard,-4.464425578904262e-07
16,6,4,1.167149,1,1265,-1.3022022716685898e-05,medium,hard,1.4929081789519126e-05
17,6,5,1.0991406001,1,1363,-2.3660855646130967e-06,hard,hard,-2.4470770233192844e-06
18,6,4,1.3640465999,1,1931,-3.494578754228839e-06,hard,hard,-9.516833552725167e-06
19,6,5,1.4348653,1,935,1.1220849663151829e-05,easy,hard,-9.854172976677499e-06
20,6,5,1.094355,1,553,2.7033561270909038e-09,hard,hard,-1.0612929391684052e-06
21,6,6,0.7950078,1,662,1.1666429696032313e-06,easy,hard,-5.202778489766713e-07
22,6,5,0.9980492,1,1799,5.6680269276997675e-06,easy,hard,9.547321027848808e-07
23,6,5,0.7799745001,1,561,3.609456999174449e-08,easy,hard,-5.245926111567577e-06
24,6,5,0.8381197,1,634,1.3777832539187543e-06,easy,hard,-1.7240341503548294e-05
25,6,5,0.8421403001,1,404,-1.6600807447264815e-06,medium,hard,-1.6752096447655812e-05
26,6,5,0.8100328001,1,455,3.333618806491926e-06,easy,hard,-2.156004562069181e-05
27,6,4,2.0395205,0,1845,5.371941102701769e-06,hard,hard,1.0662562110282471e-05
28,6,4,0.9674937,1,1305,6.732641672357707e-06,medium,hard,-5.433678310251111e-06
29,6,4,1.4900754,1,620,-1.0760465943801199e-05,medium,hard,-1.7858694770631408e-05
30,6,4,1.1724045001,1,472,3.4877231169078017e-06,easy,hard,-1.692416873667638e-05
31,6,4,1.9389751001,0,1529,6.457668083202182e-06,medium,hard,8.274989717374117e-06
32,6,4,0.9488122,1,746,-6.307547806699209e-06,easy,hard,7.1609104937987234e-06
33,6,4,2.7668695,1,416,3.1514661900215784e-06,medium,hard,-1.0347380134945061e-05
34,6,5,1.4456863999,1,745,-4.111406825721401e-06,hard,hard,-1.5243161955670847e-05
35,6,4,1.3671555,1,583,-1.5774854184941848e-06,hard,hard,-4.396756815695167e-06
36,6,4,2.0444120001,0,530,1.2543282262170961e-06,easy,hard,-1.0390845076524967e-05
37,6,4,1.6951551001,1,731,-2.69157834830793e-06,medium,hard,1.2643317960923926e-05
38,6,4,1.3950611,1,569,-3.2141838988265575e-06,hard,hard,-8.807605115826738e-06
39,6,4,2.380106,1,1142,3.716754865033207e-06,medium,hard,-2.2299670649534047e-05
40,6,5,2.4515952001,1,570,2.0281814291401698e-06,hard,hard,4.785015018111396e-06
41,6,5,0.9930086,1,605,-2.926205148237195e-07,hard,hard,-2.6604647765043707e-05
42,6,5,1.2190228,1,473,3.210301014132156e-06,hard,hard,-7.033321324414029e-06
43,6,4,1.187902,0,1225,6.449020105854111e-06,hard,hard,-1.783608735685814e-06
44,6,5,1.1057845,1,495,-1.3218657751785307e-06,easy,hard,2.988890485187021e-06
45,6,5,1.2829614,1,475,-4.125284506392263e-06,hard,hard,-4.2001635679778835e-07
46,6,5,0.7681374999,1,460,-3.251045732718385e-06,medium,hard,2.079340172557136e-06
47,6,5,0.8499941,1,475,-4.674823278264416e-06,medium,hard,-1.1170176987547373e-05
48,6,5,0.9785735999,1,595,9.206626774230527e-07,easy,hard,-1.6932107516733743e-05
49,6,4,1.6694881,1,956,1.164467870728344e-05,hard,hard,3.607797291025491e-06
50,6,4,2.3059201,1,1005,-7.349263123192643e-06,medium,hard,-7.76451830025028e-06
51,6,4,1.3561478,1,530,-4.458176732409762e-06,medium,hard,6.2514937407276055e-06
52,6,5,1.2646229999,1,461,-4.226378722680213e-06,easy,hard,-1.2159624127227939e-05
53,6,4,0.7645904,1,511,8.34377175651832e-07,easy,hard,-4.940891882442071e-07
54,6,4,0.9858653999,1,486,7.106076209778894e-07,medium,hard,-5.878193495565155e-07
55,6,4,1.6443810001,1,405,-3.409117404406136e-06,hard,hard,1.413940399419685e-05
56,6,4,0.9432549,1,434,8.759774118136133e-07,medium,hard,-3.0215616316375394e-05
57,6,5,2.2299214001,1,1236,8.850666992231163e-07,easy,hard,2.861958774924934e-05
58,6,4,1.0754273999,1,569,-7.403778727731897e-06,hard,hard,-1.841709429497922e-05
59,6,4,1.0398823,1,764,8.192882930314861e-08,hard,hard,8.83196492398946e-06
60,6,5,0.7191567001,1,514,4.143617112362677e-06,medium,hard,-2.443925530790557e-05
61,6,5,0.7091553001,1,503,-2.831828173285217e-06,medium,hard,-5.174000726314479e-06
62,6,4,1.3751471,1,1183,-3.834764945146571e-08,hard,hard,8.238087269496534e-06
63,6,5,1.4143165001,0,601,4.886673077613491e-06,hard,hard,2.776569153854663e-06
64,6,5,1.0943990999,1,615,1.1041043592379211e-05,hard,hard,1.1990131292967243e-05
65,6,5,1.0918136,1,471,-6.594993687870537e-06,easy,hard,-1.3447924632942994e-05
66,6,5,1.5568175,1,345,-1.0434823241166675e-05,medium,hard,-4.922471072972765e-05
67,6,5,1.1835756,0,1086,-2.8451383419543073e-06,hard,hard,-5.541346201325838e-07
68,6,5,1.3738868,1,559,2.3132954868383596e-06,easy,hard,-2.961652948699037e-07
69,6,5,0.9838762,1,500,2.2418227333896056e-06,easy,hard,7.018552644728543e-06
70,6,5,0.8100489,1,627,-5.285354658509266e-07,easy,hard,1.1774623014184378e-05
71,6,4,1.0001108999,1,645,2.5069941832025104e-06,medium,hard,9.740602250311655e-06
72,6,5,0.9488575001,1,665,-3.5989528051442992e-06,medium,hard,-1.01210348640847e-05
73,6,4,1.5124687001,1,517,-2.508604775564376e-06,hard,hard,-5.956876729803621e-06
74,6,5,1.3449057,0,909,9.123062059764993e-07,hard,hard,-1.0629555652733568e-05
75,6,5,1.4854411,1,465,6.821551494777364e-06,hard,hard,1.7750998015409174e-05
76,6,5,1.6961528,1,461,5.01915554823182e-06,hard,hard,5.7301195327739904e-06
77,6,5,1.4181119,1,405,1.3302003586576095e-06,hard,hard,-1.1259906896237091e-05
78,6,5,0.9718165,1,367,7.322110116125979e-06,easy,hard,4.203624677320196e-06
79,6,4,0.8073538999,1,469,1.0699339424029841e-05,hard,hard,1.758713792488584e-05
80,6,5,0.7926582999,1,790,-2.3172402095281798e-06,hard,hard,-1.930148625107137e-07
81,6,5,1.2053957999,1,425,-1.349102075811409e-06,medium,hard,-1.9716930600268466e-06
82,6,5,1.1368023,1,397,-2.0801169940569543e-06,easy,hard,-3.7612421952010144e-06
83,6,5,1.0636147,1,903,-3.7434006961789078e-06,medium,hard,-8.466371206105647e-06
84,6,5,0.8279801001,1,388,-2.206424387185354e-06,easy,hard,-2.4353527998672818e-05
85,6,5,1.0401042999,1,605,7.450952180333531e-06,medium,hard,-1.503350058159805e-05
86,6,6,0.7550714,1,858,-2.6177161605293085e-06,easy,hard,-2.4132270826430698e-05
87,6,5,0.8229257,1,491,-1.062604423006458e-06,easy,hard,2.5804336744951857e-07
88,6,5,0.8684697,1,442,2.9148268454545987e-06,easy,hard,-2.638942086697504e-05
89,6,5,0.8694107,1,376,-4.8695142582842325e-06,medium,hard,-2.9814995795259754e-05
90,6,5,1.6522797,1,474,-7.23147924327014e-06,hard,hard,-2.5692799202063894e-06
91,6,5,0.753487,1,828,-1.54816309103634e-06,easy,hard,-7.898103142008402e-06
92,6,4,1.3803542,1,567,-2.6975241615869005e-06,hard,hard,-3.94972385689748e-06
93,6,5,1.4761508,1,679,-3.9082191274379556e-06,hard,hard,-9.369746740785031e-06
94,6,4,1.7964713,1,664,-1.19873185649068e-05,hard,hard,-7.750701302407243e-06
95,6,4,2.0975774999,0,365,-1.6010560323169523e-06,medium,hard,4.4574641830585884e-07
96,6,5,1.0953728,1,1126,1.8292261714555023e-06,medium,hard,-1.4616535410099474e-05
97,6,4,1.1846098,1,460,7.103152420229854e-06,easy,hard,1.1750099125047506e-05
98,6,4,0.9343518,1,664,-1.5085896699195652e-06,easy,hard,-9.742352343908252e-06
99,6,5,1.4501416,1,454,-2.9684185784288118e-06,medium,hard,-1.9214284593890306e-05
100,6,5,1.1388345,0,569,-1.5185974516646125e-06,medium,hard,-1.2206824888768155e-05
