,sub,cj,rt,cor,rtcj,average_fr_amplitude,difficulty,condition
0,20,6,1.6132719,1,687,1.2232753419792025e-05,medium,easy
1,20,5,1.3653283,1,627,1.0849398914026529e-05,hard,easy
2,20,6,1.0338641999,1,563,9.283065002604908e-06,medium,easy
3,20,6,1.4904779999,1,509,4.321725088596205e-06,easy,easy
4,20,6,1.0165349001,1,350,6.7588498269914035e-06,hard,easy
5,20,6,0.8272488001,1,276,-6.640734879537322e-07,hard,easy
6,20,6,1.3050553999,1,292,-3.223483847619412e-06,easy,easy
7,20,6,0.8436928,1,306,-1.8376903682847086e-07,hard,easy
8,20,6,0.6237055,1,241,-5.678243609212429e-07,medium,easy
9,20,6,0.6386778001,1,241,1.5766634560624516e-06,hard,easy
10,20,6,0.7036621,1,299,-2.0446640271532496e-06,hard,easy
11,20,4,1.1400851002,0,663,8.832987705265733e-06,medium,easy
12,20,4,0.8457305001,1,413,5.214887309415317e-06,hard,easy
13,20,6,1.0451962,1,582,5.459203554122514e-06,medium,easy
14,20,3,1.3768696999,1,1035,1.8161791120038624e-07,medium,easy
15,20,4,0.7580984998,1,422,8.545696466510175e-06,hard,easy
16,20,6,0.8860869999,1,389,5.147364745492104e-07,medium,easy
17,20,6,1.1235457,1,297,1.3518227818095843e-05,easy,easy
18,20,6,0.8288457999,1,239,-2.686960444168674e-06,easy,easy
19,20,6,1.0345468,1,336,6.8993470247535e-06,medium,easy
20,20,6,0.5399825999,1,302,5.815547252845171e-06,easy,easy
21,20,6,0.5234311002,1,274,3.6456777552796407e-06,easy,easy
22,20,6,0.5522505001,1,244,4.724517370208048e-06,medium,easy
23,20,6,0.5484066999,1,263,-1.657815937432585e-07,easy,easy
24,20,6,0.4820538,0,972,1.1784377412284946e-05,medium,easy
25,20,6,0.6690364999,1,269,2.581795942599491e-06,hard,easy
26,20,6,1.5239275,1,296,2.8905640497491022e-06,medium,easy
27,20,6,0.7125273999,1,260,-1.868044263695239e-06,easy,easy
28,20,6,0.6682193,1,258,-7.3608195989326985e-06,easy,easy
29,20,5,0.8005005,1,411,-3.4149608294106543e-06,easy,easy
30,20,5,1.1486499,1,223,1.6425283892312114e-05,hard,easy
31,20,5,1.0514878002,1,433,5.311686980156554e-06,medium,easy
32,20,6,0.9436941,1,348,1.4724343108953487e-05,easy,easy
33,20,5,0.9930012,1,538,1.1617789853095425e-05,easy,easy
34,20,6,0.6865771001,1,540,4.922743537112204e-07,easy,easy
35,20,4,1.5876755,1,201,3.110196193192963e-06,hard,easy
36,20,6,0.9073882001,1,367,-1.0816728667373645e-05,medium,easy
37,20,6,0.8081986001,0,340,6.182736946224469e-06,hard,easy
38,20,2,1.4396760999,1,347,-1.1188024813478477e-05,hard,easy
39,20,6,0.5273205,1,266,5.857639885132557e-06,easy,easy
40,20,5,0.6144085999,1,609,7.723334597730215e-06,hard,easy
41,20,5,0.7309444,1,254,3.7518446923468254e-06,medium,easy
42,20,5,0.8554781,0,293,-5.706570131935715e-06,medium,easy
43,20,6,0.5179069999,1,359,-5.528187386674464e-06,easy,easy
44,20,6,1.1320189999,1,446,4.892848735319966e-07,easy,easy
45,20,6,0.7627097,1,896,1.4680271227912566e-05,easy,easy
46,20,5,1.8793786999,0,661,8.131293396511429e-06,medium,easy
47,20,5,0.9507938998,1,279,1.5123792964476141e-05,easy,easy
48,20,6,0.9782604,1,376,3.0165120704924846e-06,medium,easy
49,20,6,1.2320069999,0,250,6.411670098217676e-06,hard,easy
50,20,5,0.7784289999,1,452,6.5006393941117055e-06,medium,easy
51,20,5,0.7552515999,1,231,5.152961476694131e-06,easy,easy
52,20,5,1.2325809,1,575,5.362973993261339e-06,medium,easy
53,20,5,0.8021622,1,234,3.432689064406995e-06,hard,easy
54,20,6,1.0600944001,1,603,-4.1804695418726375e-06,easy,easy
55,20,5,1.0115778998,1,363,9.05325722751901e-08,easy,easy
56,20,6,0.8424723002,1,240,-3.5687067713929084e-06,hard,easy
