,sub,cj,rt,cor,rtcj,average_PE_amplitude,difficulty,condition
0,26,5,1.8163145999,1,10959,-6.3082965882101405e-06,hard,negativefb
1,26,6,1.3855544003,1,2148,-7.182943958376552e-06,medium,negativefb
2,26,6,1.4978883998,1,1429,-2.2860273786383255e-06,medium,negativefb
3,26,6,1.7336887,1,1225,-6.670623284721143e-06,easy,negativefb
4,26,6,1.2351440997,1,650,-5.188835296793321e-06,hard,negativefb
5,26,6,1.2153552002,1,913,5.729296451534863e-06,easy,negativefb
6,26,6,1.1485564001,1,387,-2.731665671570109e-06,medium,negativefb
7,26,6,1.5389104998,1,526,-1.0621945227375326e-05,hard,negativefb
8,26,6,1.2367819003,1,569,5.832589888225419e-06,medium,negativefb
9,26,6,1.2435707999,1,549,-6.990276528046013e-07,medium,negativefb
10,26,6,0.9787030001,1,699,-1.1473063388700885e-06,easy,negativefb
11,26,6,0.8632417,1,607,3.7657059562285335e-06,medium,negativefb
12,26,5,1.5878176996,1,1483,-7.11216365404488e-06,medium,negativefb
13,26,6,1.2793227001,1,560,4.735706593621986e-06,easy,negativefb
14,26,4,1.8361541,1,899,1.0221095438733076e-05,medium,negativefb
15,26,5,1.0956373001,1,1238,2.5248382419517026e-07,easy,negativefb
16,26,5,1.3301176997,1,906,4.670537986339491e-06,medium,negativefb
17,26,6,1.2259988999,1,293,1.1235188183867411e-05,hard,negativefb
18,26,5,1.2134726997,1,685,-1.0655075274569293e-05,hard,negativefb
19,26,4,1.7106303996,1,4064,-1.6968321012316873e-06,easy,negativefb
20,26,5,1.5127546,1,3572,-2.582760357126966e-06,easy,negativefb
21,26,6,1.0417227,1,525,4.110264305059932e-06,easy,negativefb
22,26,5,1.2650100002,1,733,6.385096390712885e-07,medium,negativefb
23,26,6,0.8808399001,1,287,4.169199273894295e-06,hard,negativefb
24,26,5,1.9396436,1,394,-8.23662564566077e-06,hard,negativefb
25,26,6,0.9019578001,1,425,-2.9635870004369535e-06,hard,negativefb
26,26,6,1.0218121,1,323,-9.834271206977054e-07,hard,negativefb
27,26,6,0.8905754001,1,405,-2.0288840495675923e-06,hard,negativefb
28,26,6,1.7111038999,1,355,-4.82973402313109e-06,easy,negativefb
29,26,5,1.3401829,1,1587,4.496161553032376e-06,easy,negativefb
30,26,6,0.9748769999,1,463,7.133312602009612e-06,medium,negativefb
31,26,4,1.7081917999,1,779,-5.132500966668639e-06,easy,negativefb
32,26,6,1.2116238,1,532,-8.972259059289633e-06,easy,negativefb
33,26,6,1.0306754,1,281,-6.2011394449174715e-06,easy,negativefb
34,26,5,1.1952888002,1,368,-4.23903137229244e-06,medium,negativefb
35,26,4,1.5564832003,0,813,-5.178727274545844e-06,hard,negativefb
36,26,5,1.3835062999,1,424,-6.35403720386718e-06,easy,negativefb
37,26,5,1.0708388002,1,256,-5.681802894325093e-06,hard,negativefb
38,26,6,1.6408050996,1,615,-5.4683253701058005e-06,medium,negativefb
39,26,6,1.1552762999,1,301,-4.568370991650912e-07,medium,negativefb
40,26,6,1.2080938001,0,276,-3.992778980135874e-06,hard,negativefb
41,26,6,1.2366654999,1,267,-6.723585576566963e-06,easy,negativefb
42,26,6,1.9281179002,1,294,1.1343207913743664e-05,medium,negativefb
43,26,6,0.8493981003,1,315,-7.553609827779591e-06,medium,negativefb
44,26,6,0.9150093002,1,205,-6.9426750899928744e-06,hard,negativefb
45,26,6,1.0234266999,1,224,6.781252254224149e-06,easy,negativefb
46,26,6,0.9236883,1,274,-4.627750503152972e-06,easy,negativefb
47,26,6,1.0533496998,1,273,-8.403229572276105e-06,easy,negativefb
48,26,5,1.2864879002,1,384,-4.245921657653639e-06,hard,negativefb
49,26,6,1.0957280002,1,311,-7.31868351257133e-06,hard,negativefb
50,26,6,0.9976331,1,230,5.342611937148925e-06,easy,negativefb
51,26,5,1.2329297001,1,335,-1.9369256313352954e-06,easy,negativefb
52,26,6,0.8757567001,1,241,1.0658647315972045e-06,easy,negativefb
53,26,6,0.8397518001,1,264,-5.753887850450975e-06,hard,negativefb
54,26,5,1.9138274002,1,469,2.9203591134594695e-07,easy,negativefb
55,26,6,1.0112085999,1,391,2.5730748771916948e-06,medium,negativefb
56,26,5,1.6995248999,1,285,-3.575341227892065e-06,hard,negativefb
57,26,5,0.8943244996,1,241,-8.305238674654122e-07,medium,negativefb
58,26,6,0.9364191,1,260,-6.819105704407136e-06,hard,negativefb
59,26,6,1.2530906,1,619,-6.482682612728459e-06,easy,negativefb
60,26,5,1.4949085996,0,297,-1.230649883294288e-06,hard,negativefb
61,26,6,1.1992601999,1,225,-1.2040490992399297e-06,medium,negativefb
62,26,5,1.6064547002,1,1033,8.744597656707508e-06,hard,negativefb
63,26,6,0.9640374999,1,219,-8.383803142232418e-06,medium,negativefb
64,26,6,0.8886845,1,258,-2.6960911773163113e-06,hard,negativefb
65,26,5,1.4360654,1,2050,7.134073335634878e-06,medium,negativefb
66,26,6,1.1301601003,1,230,-2.192278569365255e-06,easy,negativefb
67,26,5,1.5344024999,1,434,4.113392365055268e-06,easy,negativefb
