,sub,cj,rt,cor,rtcj,average_fr_amplitude,difficulty,condition
0,27,4,1.3742569997,1,973,-1.6956303940890836e-05,hard,negativefb
1,27,5,1.4738988997,1,959,3.1271235185013843e-06,medium,negativefb
2,27,4,1.2718115998,0,824,4.1344360112215953e-07,hard,negativefb
3,27,4,1.4693820002,1,575,8.38197327873489e-06,medium,negativefb
4,27,5,1.8880049,1,559,6.865816615115727e-06,medium,negativefb
5,27,5,1.1025246,1,881,3.9595305914597615e-06,medium,negativefb
6,27,6,1.0120422998,1,985,1.1726210345322736e-05,medium,negativefb
7,27,4,1.7293474004,1,575,1.2656664021503898e-05,medium,negativefb
8,27,5,1.1418071999,0,427,1.2510459842741927e-05,hard,negativefb
9,27,4,1.3877953002,1,533,6.379507228203205e-06,medium,negativefb
10,27,4,1.7293564999,1,814,4.3734461144639315e-06,medium,negativefb
11,27,5,1.0646861,0,1094,3.7457134575924457e-06,hard,negativefb
12,27,5,1.0074066999,1,399,-1.328359931303122e-05,hard,negativefb
13,27,6,1.1961600999,1,498,-7.822122641000898e-06,hard,negativefb
14,27,6,1.2635937002,1,319,-4.7548920322035885e-06,easy,negativefb
15,27,4,1.0279641999,0,956,6.816575665392944e-06,hard,negativefb
16,27,5,1.2230683002,1,360,2.866916232281695e-06,medium,negativefb
17,27,6,1.2486424004,1,363,-2.3945147995824577e-06,easy,negativefb
18,27,5,1.4338691998,1,934,-7.360961862423657e-06,easy,negativefb
19,27,4,1.9782469999,0,611,-8.217947799825033e-06,hard,negativefb
20,27,6,1.3506696001,1,409,4.1334902263955265e-06,easy,negativefb
21,27,4,1.1190321003,1,863,2.1416615397245117e-08,easy,negativefb
22,27,6,1.1824793997,1,321,4.562417301311544e-06,easy,negativefb
23,27,6,0.9252837999,1,386,1.02739823815486e-06,medium,negativefb
24,27,4,1.2612137999,0,403,1.2648894895042126e-05,hard,negativefb
25,27,5,1.6908384999,1,419,6.1080569512377785e-06,easy,negativefb
26,27,4,1.8738621003,1,394,7.318764722957091e-06,hard,negativefb
27,27,5,1.0816527,1,514,5.360095515630223e-07,easy,negativefb
28,27,5,0.9674614002,1,344,9.386187711052356e-06,hard,negativefb
29,27,6,1.1669760002,1,448,-1.1504539082169317e-05,hard,negativefb
30,27,5,1.2991261999,1,558,1.986710331966865e-06,easy,negativefb
31,27,5,1.3381066998,1,453,4.618867168879436e-06,hard,negativefb
32,27,6,1.0122403,1,299,1.407235330490511e-05,easy,negativefb
33,27,5,1.5791696999,1,293,-3.6803355457180025e-06,medium,negativefb
34,27,5,1.1323813,1,366,1.6412474192945956e-07,medium,negativefb
35,27,5,1.2956627999,1,543,7.206054481356569e-07,hard,negativefb
36,27,5,1.0338059003,1,371,-2.1505788479597534e-06,easy,negativefb
37,27,5,1.1246127998,1,298,8.250666057204762e-06,medium,negativefb
38,27,5,0.8461298002,1,274,-1.1649372008683298e-05,easy,negativefb
39,27,6,0.9810067001,1,264,-1.7501893368014786e-05,easy,negativefb
40,27,5,1.0992704001,0,308,-1.24831416102238e-05,medium,negativefb
41,27,5,0.8388506002,0,329,-3.788410490735558e-06,hard,negativefb
42,27,6,1.1112768999,1,433,1.587203134220817e-05,medium,negativefb
43,27,5,1.3452050001,1,316,1.279371262158147e-05,hard,negativefb
44,27,6,1.2457853998,1,609,3.0850575030922615e-07,medium,negativefb
45,27,5,1.0212197998,1,338,-9.619147250284046e-06,hard,negativefb
46,27,4,1.0752101,1,461,-8.734469904539889e-06,hard,negativefb
47,27,5,1.2853542999,1,474,-3.2747870257591154e-06,medium,negativefb
48,27,4,1.5742168003,1,347,-1.443169983753411e-06,hard,negativefb
49,27,4,1.3140757997,1,539,-8.68514496621669e-06,medium,negativefb
50,27,4,0.9560136003,1,531,-1.080754574903647e-05,medium,negativefb
51,27,5,1.2469046004,1,269,1.5378375668584755e-05,easy,negativefb
52,27,4,1.4496718999,1,828,5.580952763553974e-06,hard,negativefb
53,27,5,0.800971,1,478,1.2228557504882446e-05,easy,negativefb
54,27,5,1.1017518002,1,354,-1.9252206345955056e-06,hard,negativefb
55,27,4,0.9528673999,1,725,-4.3261775914736126e-05,hard,negativefb
56,27,6,0.8884630003,1,470,-1.837162911971675e-05,easy,negativefb
57,27,3,1.5181588,0,1089,-3.388868173427304e-05,hard,negativefb
58,27,4,1.4399357,1,512,-2.56234504906379e-05,easy,negativefb
59,27,6,0.8007739,1,366,-1.2902952749949977e-05,easy,negativefb
60,27,5,1.1621781001,1,388,-1.8359185260108905e-05,easy,negativefb
61,27,4,1.0268716002,1,429,-2.4264140381378316e-05,easy,negativefb
62,27,5,0.9480846999,1,377,-2.5408290069581495e-05,medium,negativefb
63,27,6,0.9362594001,1,280,-2.3004113307483962e-05,medium,negativefb
64,27,4,1.0331072002,1,439,-2.8438235844979533e-05,hard,negativefb
65,27,5,0.8243467002,1,472,-2.3546091563493676e-05,medium,negativefb
66,27,4,0.9256762001,1,464,-2.5779648648312375e-05,hard,negativefb
67,27,5,1.1628876003,1,420,-2.456530521489986e-05,medium,negativefb
68,27,3,1.3758610999,0,768,-3.2807521116357036e-05,hard,negativefb
69,27,5,1.1610094002,1,438,-1.4244219939451025e-05,easy,negativefb
70,27,6,0.8577323998,1,309,-1.249403732150033e-05,easy,negativefb
71,27,5,1.1034892998,1,320,-1.8856936992797337e-05,medium,negativefb
72,27,5,1.1617982001,1,471,-3.0335837329642848e-05,easy,negativefb
73,27,4,1.0555202998,1,477,-2.2295324303998443e-05,hard,negativefb
74,27,5,1.132619,1,399,-1.7546677383897036e-05,medium,negativefb
75,27,5,1.2602828997,1,385,-1.8138892013893266e-05,medium,negativefb
76,27,6,0.8780536,1,322,-6.531226440849531e-06,easy,negativefb
77,27,4,0.8532465002,1,467,1.3565332854894917e-05,medium,negativefb
78,27,5,1.1136468998,1,423,5.211686281628388e-06,hard,negativefb
79,27,5,1.1231068,1,332,2.1253610842932584e-06,medium,negativefb
80,27,5,1.1797706001,1,531,-3.25245734639975e-06,hard,negativefb
81,27,4,1.4496787,0,342,-5.298122823595591e-06,medium,negativefb
82,27,5,1.0540727,1,514,1.3670606199580494e-05,medium,negativefb
83,27,5,1.0323040998,1,503,-3.6440319512232446e-06,easy,negativefb
84,27,5,1.0766555998,1,347,-6.695317032645639e-06,hard,negativefb
