,sub,cj,rt,cor,rtcj,average_PE_amplitude,difficulty,condition
0,6,3,1.079525,1,3930,2.758620454260662e-06,easy,hard
1,6,4,1.0611716,1,3174,-4.369080538307216e-06,medium,hard
2,6,5,1.2214836,1,1258,1.1372777750374935e-05,hard,hard
3,6,5,1.0372267,1,1024,-8.915418540457973e-06,easy,hard
4,6,4,1.3843480001,1,1636,1.5675487236307478e-05,hard,hard
5,6,4,1.6268451001,1,1412,-7.336963175614039e-06,easy,hard
6,6,4,0.9877213001,1,1175,-5.4168923335673425e-06,hard,hard
7,6,5,1.3199973,1,902,3.711184156485208e-06,medium,hard
8,6,5,0.8956309,1,993,6.066646034848578e-06,medium,hard
9,6,5,0.8352393,1,763,3.0207097670534576e-06,easy,hard
10,6,6,0.9303013,1,939,-2.4732926465157604e-06,easy,hard
11,6,4,1.1395164001,1,1067,1.02343165637849e-06,hard,hard
12,6,4,1.0142525,1,776,6.676570807801958e-06,easy,hard
13,6,4,0.651991,1,658,1.7214469082633481e-06,medium,hard
14,6,4,1.2463191,1,1119,1.0447438600266127e-05,easy,hard
15,6,5,1.4083373999,1,813,-7.272617481453331e-07,medium,hard
16,6,4,1.167149,1,1265,-1.1963789591001085e-05,medium,hard
17,6,5,1.0991406001,1,1363,6.304002503136915e-06,hard,hard
18,6,4,1.3640465999,1,1931,-3.857463470716531e-06,hard,hard
19,6,5,1.4348653,1,935,1.4945160564698471e-05,easy,hard
20,6,5,1.094355,1,553,-5.711359356033839e-06,hard,hard
21,6,6,0.7950078,1,662,-1.9835314414398195e-06,easy,hard
22,6,5,0.9980492,1,1799,3.1520627878359487e-06,easy,hard
23,6,5,0.7799745001,1,561,-2.784905429815827e-06,easy,hard
24,6,5,0.8381197,1,634,2.7864384905690848e-06,easy,hard
25,6,5,0.8421403001,1,404,5.2304016033574554e-06,medium,hard
26,6,5,0.8100328001,1,455,4.921956552671804e-06,easy,hard
27,6,4,0.9674937,1,1305,1.2284168660277066e-05,medium,hard
