,sub,cj,rt,cor,rtcj,average_PE_amplitude,difficulty,condition
0,25,5,1.5564477001,1,904,2.9825088021898508e-06,medium,positivefb
1,25,6,1.255233,1,1766,1.3364508309826321e-05,easy,positivefb
2,25,6,1.1604774001,1,899,5.232238081463644e-06,easy,positivefb
3,25,4,1.2326839,1,686,-2.3163675497634264e-06,easy,positivefb
4,25,3,1.6884866999,1,1174,2.0183473941283153e-06,easy,positivefb
5,25,4,1.7383367,1,1013,-1.6410745993543532e-06,easy,positivefb
6,25,5,1.2006339,0,736,-8.87677936354971e-06,medium,positivefb
7,25,5,1.5403338999,1,838,-5.195893342866256e-06,hard,positivefb
8,25,5,1.9275483999,1,611,9.025909676992426e-06,hard,positivefb
9,25,6,1.6297599,1,765,6.123285764730791e-06,medium,positivefb
10,25,6,1.4781208001,1,726,-7.821178020922046e-06,easy,positivefb
11,25,4,1.6852864998,1,954,-1.2875058539470397e-06,hard,positivefb
12,25,6,1.0749423001,1,1069,-7.953985522890892e-06,easy,positivefb
13,25,5,1.7115312,1,1343,-2.9082225061882777e-06,hard,positivefb
14,25,5,1.2980098999,1,922,7.313378015187492e-06,hard,positivefb
15,25,5,1.6379767999,1,1269,-8.469444280352033e-06,medium,positivefb
16,25,6,1.3730667001,1,1008,7.394496129573009e-06,easy,positivefb
17,25,6,1.1072201999,1,2253,2.2638997691841377e-06,hard,positivefb
18,25,6,1.1940142,1,662,1.4350777476604099e-06,hard,positivefb
19,25,6,0.9133381001,1,619,-8.377117676280487e-07,hard,positivefb
20,25,3,1.8599773999,1,1178,-1.2546159401406477e-05,medium,positivefb
21,25,5,1.2900047002,0,578,4.55671979497892e-06,medium,positivefb
22,25,6,1.0925182002,1,818,7.4452735658072455e-06,hard,positivefb
23,25,5,1.6721542,1,549,-1.9672310658701912e-05,easy,positivefb
24,25,2,1.3777212999,1,1899,1.5525564553116421e-06,hard,positivefb
25,25,6,1.0974371,1,646,-1.7773042705310812e-05,easy,positivefb
26,25,6,1.3675974999,1,520,-1.138787325781249e-05,easy,positivefb
27,25,5,1.5564667,1,1144,1.3579139471368294e-05,medium,positivefb
28,25,4,1.1652737001,0,1056,9.00635217557066e-06,hard,positivefb
29,25,6,1.0930154,1,682,-7.386583466921022e-06,medium,positivefb
30,25,5,1.0111637001,1,1177,-2.329386359841515e-06,hard,positivefb
31,25,6,0.9102697,0,1177,4.945997999747205e-06,easy,positivefb
32,25,6,1.1390358,1,604,-1.1134008115875319e-05,hard,positivefb
33,25,6,0.9041375001,1,611,-1.1272936533234793e-05,hard,positivefb
34,25,5,1.8329335998,1,1013,1.046775090032156e-05,hard,positivefb
35,25,6,0.9122184,1,523,1.1276621085172855e-05,medium,positivefb
36,25,6,0.8725837001,1,519,-4.886533321233727e-06,medium,positivefb
37,25,6,0.8454797,1,530,1.6015424150581883e-05,easy,positivefb
38,25,5,0.8638408999,1,893,-7.929862173846993e-06,easy,positivefb
39,25,6,0.9147476,1,538,6.170464250857979e-06,medium,positivefb
40,25,6,1.2726153,1,1060,-4.783373346978044e-06,medium,positivefb
41,25,6,1.6843315,1,536,1.5069286056972363e-05,medium,positivefb
