,sub,cj,rt,cor,rtcj,average_P3_amplitude,difficulty,condition,frontal_P3_amplitude
0,25,6,2.1196031999,1,1437,-3.0012607280266813e-06,easy,positivefb,8.956442111600183e-06
1,25,5,1.5564477001,1,904,4.830560858851928e-06,medium,positivefb,-8.777884544378067e-07
2,25,6,1.255233,1,1766,1.9756408562626112e-05,easy,positivefb,1.6508440783552123e-06
3,25,6,1.1604774001,1,899,1.4419606533902273e-05,easy,positivefb,4.907683403306264e-06
4,25,4,1.2326839,1,686,1.8759534088590995e-08,easy,positivefb,1.0185760671875362e-05
5,25,3,1.6884866999,1,1174,1.1256148572911854e-05,easy,positivefb,-3.981876619518269e-06
6,25,4,1.7383367,1,1013,-8.537076262227439e-06,easy,positivefb,8.175708714715361e-06
7,25,5,1.2006339,0,736,2.2925051592264405e-06,medium,positivefb,1.2609887755139692e-05
8,25,5,1.5403338999,1,838,9.519669841196294e-07,hard,positivefb,-3.4359965409498076e-06
9,25,5,1.9275483999,1,611,8.505553055358145e-06,hard,positivefb,-2.8346412015579624e-07
10,25,6,1.6297599,1,765,-9.627086373277121e-06,medium,positivefb,1.0669027203166857e-05
11,25,6,3.398059,1,865,9.078115078361447e-06,easy,positivefb,-5.040706851232195e-06
12,25,6,1.4781208001,1,726,3.6290179269503e-06,easy,positivefb,-2.25147689030226e-06
13,25,5,2.4357381,0,1194,3.949335338228186e-06,hard,positivefb,8.652656580235742e-06
14,25,4,1.6852864998,1,954,3.9400550088231356e-07,hard,positivefb,7.689759059200759e-06
15,25,6,1.0749423001,1,1069,5.348206362291951e-06,easy,positivefb,4.939382436592611e-06
16,25,5,1.7115312,1,1343,-3.2255581941050747e-06,hard,positivefb,4.0564195607533634e-06
17,25,5,1.2980098999,1,922,-7.202746364411828e-07,hard,positivefb,2.6153390852334667e-05
18,25,5,1.6379767999,1,1269,-9.333411917644027e-06,medium,positivefb,1.4528386410531599e-05
19,25,6,1.3730667001,1,1008,-3.053454361105836e-06,easy,positivefb,7.801095826942315e-06
20,25,6,1.1072201999,1,2253,4.802895451577372e-06,hard,positivefb,1.3908952318324874e-05
21,25,6,1.1940142,1,662,3.480831447733526e-07,hard,positivefb,-4.626334797622214e-06
22,25,6,0.9133381001,1,619,8.587079726551657e-06,hard,positivefb,2.0031382913959385e-05
23,25,3,1.8599773999,1,1178,6.98151186006372e-06,medium,positivefb,-6.156350401166527e-06
24,25,3,2.1262820999,1,1120,5.671786810616562e-06,medium,positivefb,2.407465284512404e-06
25,25,5,1.2900047002,0,578,1.7183371875666926e-05,medium,positivefb,-7.005129535980182e-07
26,25,6,1.0925182002,1,818,5.889575962590185e-06,hard,positivefb,4.62582517734364e-06
27,25,2,2.6246433002,1,971,-4.5615875171261935e-06,hard,positivefb,4.902295076496224e-06
28,25,5,1.6721542,1,549,-8.003577180134041e-06,easy,positivefb,6.073356302363931e-06
29,25,2,1.3777212999,1,1899,7.694967764064211e-06,hard,positivefb,-2.8477778099594265e-06
30,25,6,1.0974371,1,646,-1.1481812892270773e-05,easy,positivefb,1.4883666855184718e-05
31,25,6,1.3675974999,1,520,6.924323840217355e-06,easy,positivefb,4.926130035443575e-06
32,25,5,1.5564667,1,1144,9.907616931476101e-06,medium,positivefb,6.024318178130048e-06
33,25,4,1.1652737001,0,1056,1.6295394968191615e-05,hard,positivefb,1.631050611770187e-05
34,25,6,1.0930154,1,682,8.320994212819331e-06,medium,positivefb,7.938905497565508e-06
35,25,5,1.0111637001,1,1177,2.457025746694909e-06,hard,positivefb,-6.5534966561453235e-06
