,sub,cj,rt,cor,rtcj,average_PE_amplitude,difficulty,condition
0,16,6,1.1303798,0,3020,5.825089480744683e-06,hard,positivefb
1,16,6,1.0349279998,1,2093,-2.8133962051239143e-06,hard,positivefb
2,16,5,0.7656289001,1,1758,-5.049009681678996e-06,hard,positivefb
3,16,6,0.8493069001,1,664,4.8932123361458395e-06,medium,positivefb
4,16,5,0.5775909,1,730,6.823021809251435e-06,easy,positivefb
5,16,6,0.6947316001,1,419,-1.2684850195391504e-06,easy,positivefb
6,16,6,1.4050177,0,525,2.2793082707702258e-06,easy,positivefb
7,16,6,0.7654795998,1,620,3.655885114742904e-07,easy,positivefb
8,16,6,0.6046158001,1,623,5.333971092603744e-06,easy,positivefb
9,16,6,1.0849307,0,430,-3.4841781325419595e-06,medium,positivefb
10,16,5,0.7484195,1,514,-2.747510201020946e-06,hard,positivefb
11,16,6,0.6301871,1,407,-9.269758646836647e-07,medium,positivefb
12,16,6,0.7520674001,0,395,-5.951966284390144e-07,hard,positivefb
13,16,5,0.5824034,0,1797,-2.193202306071699e-06,hard,positivefb
14,16,6,1.0408709999,1,377,-9.207691957768055e-06,easy,positivefb
15,16,6,0.8631861,1,362,3.390175184526574e-06,medium,positivefb
16,16,6,0.5452662001,1,409,4.610817918982425e-06,medium,positivefb
17,16,5,0.6976814999,1,431,3.955329023975634e-06,medium,positivefb
18,16,5,0.7777388999,1,386,-1.076903786124483e-06,easy,positivefb
19,16,6,0.5732298999,1,319,-3.413816128762055e-07,easy,positivefb
20,16,6,1.1062099,1,361,-4.03896072323163e-06,medium,positivefb
21,16,5,0.6475338,1,628,-5.396054479446627e-06,easy,positivefb
22,16,5,0.7321667999,0,415,4.069180906867532e-06,hard,positivefb
23,16,6,0.8453151002,0,321,-2.264314252822463e-06,hard,positivefb
24,16,6,0.6044979,1,335,-2.2934596758139196e-06,medium,positivefb
25,16,5,1.0423987999,1,427,1.0812218091268658e-05,hard,positivefb
26,16,6,0.6816865001,1,352,-1.2635988488270833e-06,easy,positivefb
27,16,6,0.7587563,1,312,7.838079148737872e-06,medium,positivefb
28,16,5,1.6455403999,1,492,3.089439160243821e-06,hard,positivefb
29,16,6,0.7162519998,1,398,3.526489944176584e-06,hard,positivefb
30,16,4,1.9418231002,1,404,5.178252811498718e-06,hard,positivefb
31,16,5,0.8359936001,1,630,5.103057982219982e-06,medium,positivefb
32,16,6,0.9130919999,1,345,9.907338863783993e-06,medium,positivefb
33,16,6,1.2283806999,1,335,-3.077895833194938e-06,easy,positivefb
34,16,4,1.5046037,0,345,7.1657822683017975e-06,easy,positivefb
35,16,6,1.0308129,0,323,-1.7654365883252965e-06,hard,positivefb
36,16,6,0.6990264,1,414,1.9300471666830558e-06,hard,positivefb
37,16,6,0.6434082,1,327,3.6352346309493367e-06,easy,positivefb
38,16,5,0.5969616999,1,469,5.045486086716771e-06,medium,positivefb
39,16,6,0.7208911001,1,345,2.1337223242581573e-07,medium,positivefb
40,16,6,0.6136298999,1,341,3.859738423322289e-06,medium,positivefb
41,16,4,0.583136,1,755,3.8262261242147595e-06,medium,positivefb
42,16,1,0.6553036999,0,1036,-6.894269427707946e-06,easy,positivefb
43,16,6,0.8859739001,1,420,8.034993639569266e-07,easy,positivefb
44,16,5,0.5921866999,1,959,3.382956000094655e-06,hard,positivefb
