,sub,cj,rt,cor,rtcj,average_fr_amplitude,difficulty,condition
0,3,5,1.0101919,1,1246,2.975884608630355e-05,easy,negativefb
1,3,4,1.2181168,0,959,5.925586314737656e-06,medium,negativefb
2,3,6,1.3047409,1,936,9.69202060009346e-06,easy,negativefb
3,3,4,0.9266356,0,1105,2.932444896560948e-06,hard,negativefb
4,3,5,1.3765825,1,673,7.796267254480505e-06,hard,negativefb
5,3,4,1.8076481,1,353,-1.0037658945113786e-05,easy,negativefb
6,3,5,1.6444548,1,324,9.500585128262677e-07,medium,negativefb
7,3,5,1.0394508,1,721,-7.169207126209992e-06,hard,negativefb
8,3,5,1.2145559,1,818,2.552221295706185e-06,medium,negativefb
9,3,4,1.4458982,1,523,-2.404918034612642e-06,medium,negativefb
10,3,4,1.6754525,0,422,1.280604204693727e-06,hard,negativefb
11,3,5,1.2584887,1,550,5.491529643530538e-07,medium,negativefb
12,3,4,1.1273912,1,793,6.38165702505336e-06,easy,negativefb
13,3,4,1.2008456,1,640,-2.7228363027623215e-05,easy,negativefb
14,3,5,1.2420602,1,248,-3.7135151606451363e-06,easy,negativefb
15,3,5,1.1839195,1,434,8.706818851512598e-06,easy,negativefb
16,3,5,1.3937556,1,528,6.957812654144575e-06,easy,negativefb
17,3,4,1.6877652,0,810,-3.474660935872311e-06,medium,negativefb
18,3,5,1.0039227,1,693,1.488731114694159e-05,easy,negativefb
19,3,5,1.3575989,1,1124,-1.2531365788702685e-05,easy,negativefb
20,3,5,1.0142704,1,537,3.4869595841703965e-06,medium,negativefb
21,3,4,1.4214365,0,802,1.4457137685348348e-05,hard,negativefb
22,3,5,1.4459612,1,730,-2.009368907286288e-06,easy,negativefb
23,3,4,1.7233729,1,438,3.937650075634426e-06,medium,negativefb
24,3,5,1.094535,1,460,1.9602108151703074e-05,easy,negativefb
25,3,6,1.3216427,1,632,-9.484901061783799e-06,easy,negativefb
26,3,6,0.9165687,1,589,1.6686070907622248e-05,easy,negativefb
27,3,4,1.392305,1,1073,-1.4154707533631317e-05,hard,negativefb
28,3,4,1.3252658,1,404,1.3765243864609844e-06,hard,negativefb
29,3,5,1.0089913,1,1023,-1.3241303400775671e-05,hard,negativefb
30,3,5,1.1399112,1,396,-5.73193486339055e-07,easy,negativefb
31,3,4,1.2985046,1,605,-6.804512594770764e-06,medium,negativefb
32,3,6,0.8431494,1,1238,-1.940422930790989e-05,easy,negativefb
33,3,6,0.8117919,1,600,-7.685187264696224e-06,easy,negativefb
34,3,5,1.3304177,1,974,9.144803573721567e-06,medium,negativefb
35,3,5,1.7565597,1,372,-2.7510488359287918e-06,medium,negativefb
36,3,5,1.1456809,1,485,1.35818188440172e-05,medium,negativefb
37,3,5,1.2451676,1,530,4.126469303248633e-06,hard,negativefb
38,3,6,1.0856408,1,789,6.118502446250394e-06,easy,negativefb
39,3,5,1.1923126,1,1208,-2.468008252483398e-05,hard,negativefb
40,3,4,1.385418,1,628,-8.8676268964262e-06,medium,negativefb
41,3,5,1.1087686,1,1084,6.89549789919784e-06,hard,negativefb
42,3,4,1.2756765,1,755,6.832299913715338e-06,medium,negativefb
43,3,5,1.0256985,1,1183,3.626552162011328e-06,hard,negativefb
44,3,5,1.0131514,1,427,5.831965729432113e-06,medium,negativefb
45,3,4,1.1365707,1,543,-5.976322696634236e-06,hard,negativefb
46,3,5,1.0056374,1,1619,-1.1717458510420954e-05,hard,negativefb
47,3,4,1.0959558,1,569,3.0189468412113366e-07,easy,negativefb
48,3,4,1.7075655,0,406,-4.7837090226501956e-06,hard,negativefb
49,3,4,1.4068965,1,369,1.2127137655055953e-05,medium,negativefb
50,3,5,0.9780116,1,478,-1.8010815275087897e-05,medium,negativefb
51,3,4,1.9564431,1,349,1.4882228368387424e-05,hard,negativefb
52,3,5,1.081809,1,439,4.789960781358961e-06,easy,negativefb
53,3,5,1.0759567,1,478,-4.100470385603495e-06,medium,negativefb
54,3,6,1.1025328,1,530,-1.2753765832082567e-05,hard,negativefb
55,3,6,1.0010299,1,456,-1.2051028012633978e-05,easy,negativefb
56,3,5,1.1584158,1,906,7.316000140609912e-06,medium,negativefb
57,3,6,1.042236,1,543,8.462270027096487e-06,easy,negativefb
58,3,6,1.2535344,1,635,1.547606533792584e-05,easy,negativefb
59,3,5,0.8739733,1,663,-1.2009102158219502e-05,medium,negativefb
60,3,5,1.4674611,1,740,1.1343165984393818e-05,hard,negativefb
61,3,5,1.5741571,0,970,-8.547788868788742e-07,hard,negativefb
62,3,6,0.8919674,1,548,-5.9095967142159865e-06,easy,negativefb
63,3,6,0.9670568,1,570,-1.479163998371526e-06,medium,negativefb
64,3,5,1.211887,1,806,1.0502412221300253e-05,hard,negativefb
65,3,5,0.9893521,1,786,-4.835187705089361e-06,medium,negativefb
66,3,5,1.3450631,1,495,3.588003737408831e-06,medium,negativefb
67,3,4,1.3780117,1,654,-4.249037980141827e-06,easy,negativefb
68,3,5,1.1592579,1,537,-1.24476024841491e-05,easy,negativefb
69,3,4,1.1439683,1,1033,-2.1184446574446794e-07,medium,negativefb
70,3,6,0.8646899,1,545,-1.5484952187596524e-05,easy,negativefb
71,3,4,1.3204063,0,537,-9.054390134159955e-06,hard,negativefb
72,3,6,1.0149075,1,744,8.247016023331728e-07,easy,negativefb
73,3,5,1.801629,1,550,6.469062774526761e-07,medium,negativefb
74,3,6,0.7294584,1,726,-1.2961921201268607e-06,easy,negativefb
75,3,5,0.9219871,1,662,-9.453855738986361e-06,easy,negativefb
76,3,5,1.1670944,1,497,-6.424037316782831e-06,easy,negativefb
77,3,5,1.1512544,0,1249,1.587446621389687e-06,easy,negativefb
78,3,4,1.4788186,0,680,2.782106583642699e-06,easy,negativefb
79,3,4,1.7986143,1,458,4.5825567572419775e-06,hard,negativefb
80,3,5,1.0227729,1,466,-1.0171674179388266e-05,easy,negativefb
81,3,5,1.060659,1,413,-8.345108285088836e-06,hard,negativefb
82,3,5,0.9523499,1,1024,4.8994715522760205e-06,hard,negativefb
83,3,5,0.9696911,1,520,6.69188834325954e-06,medium,negativefb
84,3,6,1.1776577,1,343,-7.122643578454067e-06,medium,negativefb
85,3,6,1.071236,1,322,-1.3256129573749626e-05,easy,negativefb
86,3,5,1.0107116,1,415,-1.298053010879601e-05,hard,negativefb
87,3,5,0.9305653,1,349,-1.033841186514786e-05,medium,negativefb
88,3,5,0.9647318,1,940,1.44770680183443e-05,easy,negativefb
89,3,5,1.1908741,1,377,-7.796657449938221e-06,hard,negativefb
90,3,4,1.1703654,1,303,-6.311340013040957e-06,hard,negativefb
91,3,5,1.1784153,1,503,-3.312099163779988e-05,medium,negativefb
92,3,6,0.9271101,1,785,7.971195308367556e-06,easy,negativefb
93,3,6,0.96269,1,782,8.056903618246443e-06,easy,negativefb
94,3,6,1.0662998,1,535,-1.0510367998150288e-05,easy,negativefb
95,3,5,1.2708021,1,522,-2.5430698225308113e-06,medium,negativefb
96,3,5,1.399164,1,936,1.106898364763347e-05,hard,negativefb
97,3,5,1.068748,1,436,1.4950431876290382e-05,easy,negativefb
98,3,5,1.5115046,1,361,-6.9026029536817495e-06,medium,negativefb
99,3,4,1.6347445,1,687,3.941056972755403e-06,hard,negativefb
100,3,5,1.3103471,1,706,2.732716254362548e-05,easy,negativefb
101,3,5,1.9466436,0,359,-7.225492073206543e-06,hard,negativefb
102,3,5,1.0536126,1,434,7.328896559768369e-07,medium,negativefb
103,3,4,1.812545,1,459,8.317496396427845e-06,medium,negativefb
104,3,5,1.0721901,1,882,1.1446276253864541e-05,medium,negativefb
105,3,4,1.3317676,1,908,5.298677569941352e-06,medium,negativefb
106,3,6,0.9064269,1,950,8.442956117220634e-06,medium,negativefb
107,3,5,1.1976451,1,468,-6.211366303726388e-06,medium,negativefb
108,3,5,1.2472715,1,386,1.727340986574069e-05,easy,negativefb
109,3,5,0.9775145,1,1375,-1.767507041490154e-05,easy,negativefb
110,3,5,1.1030882,1,560,7.083376918198586e-06,medium,negativefb
111,3,5,1.005091,1,388,-5.4955858137886695e-06,hard,negativefb
112,3,5,1.3599459,1,690,-2.0417910462201218e-05,easy,negativefb
113,3,5,1.0069032,1,449,2.1504462076721883e-05,easy,negativefb
114,3,4,0.9157381,0,1117,-3.278710215024369e-06,hard,negativefb
115,3,4,1.1291618,1,807,5.975128766206268e-06,hard,negativefb
116,3,3,1.0147784,1,936,-1.1852436819172416e-05,medium,negativefb
117,3,4,1.7104433,0,545,2.1077100412686562e-07,hard,negativefb
118,3,4,1.7183082,1,458,2.2393619275820864e-05,easy,negativefb
119,3,4,1.5058754,0,495,6.5076262737734055e-06,hard,negativefb
120,3,4,1.350095,1,396,1.4995958922353541e-05,hard,negativefb
121,3,4,2.1191277,1,425,-2.863953132695719e-05,easy,negativefb
122,3,5,1.7558818,1,821,-1.0391056181227086e-06,easy,negativefb
123,3,4,1.8839519,1,469,8.303917185850452e-06,easy,negativefb
124,3,4,2.2289561,0,316,4.308679060220519e-06,medium,negativefb
125,3,5,1.5146874,1,454,1.336384104332212e-05,medium,negativefb
126,3,5,1.9591761,1,601,7.153859813495782e-06,easy,negativefb
127,3,5,0.9032653,1,1200,2.8547993088015867e-05,medium,positivefb
128,3,6,0.9251141,1,399,-2.6580881167232786e-06,easy,positivefb
129,3,4,1.4470082,0,760,6.707584489526849e-06,hard,positivefb
130,3,5,0.9353439,1,472,4.765501662128559e-07,medium,positivefb
131,3,4,0.7594861,1,330,-7.612339571853567e-06,easy,positivefb
132,3,4,1.3819128,1,184,8.982960786387552e-06,easy,positivefb
133,3,5,1.4278225,1,267,9.196920820794138e-06,medium,positivefb
134,3,6,0.8771202,1,609,-1.9290779939220514e-07,easy,positivefb
135,3,4,1.5889117,1,442,-6.0608163417690216e-06,hard,positivefb
136,3,5,0.8676713,1,379,3.2070261978590917e-05,hard,positivefb
137,3,5,1.0859337,1,403,-1.1135277878921708e-06,easy,positivefb
138,3,4,1.3611786,1,480,2.422915571653257e-06,easy,positivefb
139,3,5,1.198707,1,303,9.027836882613908e-06,hard,positivefb
140,3,5,1.3090196,1,674,-7.320567076924252e-06,medium,positivefb
141,3,4,1.6550195,1,344,6.095751775026768e-06,medium,positivefb
142,3,5,1.1178222,1,289,-1.1720768750685046e-05,easy,positivefb
143,3,5,1.5403964,1,731,-7.255407636395385e-07,easy,positivefb
144,3,5,0.9478529,1,345,-1.893021645778241e-05,hard,positivefb
145,3,4,1.4709794,0,353,6.822997796867747e-06,hard,positivefb
146,3,5,1.0942382,1,442,-2.3032566516029284e-05,hard,positivefb
147,3,4,1.9329277,1,226,1.8227281259120384e-05,medium,positivefb
148,3,5,1.6031342,1,684,-4.292896082233165e-06,hard,positivefb
149,3,6,1.059391,1,250,-1.0624536089493855e-06,easy,positivefb
150,3,6,1.0460389,1,297,-9.722413320810184e-06,easy,positivefb
151,3,5,1.0664374,1,774,-7.979490929057205e-06,easy,positivefb
152,3,5,0.9555745,1,420,1.043851753923513e-06,easy,positivefb
153,3,4,2.1250313,1,417,1.4169462442471694e-05,medium,positivefb
154,3,5,1.3288194,1,254,3.132917153499873e-06,hard,positivefb
155,3,6,1.0748317,1,428,-5.465788815467947e-06,hard,positivefb
156,3,5,0.9831744,1,807,1.3696009635127898e-05,medium,positivefb
157,3,5,0.9729101,1,243,6.691925827374341e-06,medium,positivefb
158,3,6,0.8687362,1,218,2.555450476335406e-06,medium,positivefb
159,3,6,1.0303086,1,281,-6.414955816312307e-06,medium,positivefb
160,3,4,0.9635876,1,684,-6.068290163065467e-07,medium,positivefb
161,3,5,1.0444053,1,234,8.899749792344802e-06,medium,positivefb
162,3,4,2.1945248,0,332,-4.64929354138792e-06,hard,positivefb
163,3,5,0.9967335,1,330,3.429677731019314e-06,medium,positivefb
164,3,5,0.9999572,1,279,-1.6812012928453363e-05,easy,positivefb
165,3,5,1.00965,1,334,3.4106485881790235e-06,hard,positivefb
166,3,6,0.9108559,1,320,-1.055957022768823e-05,medium,positivefb
