,sub,cj,rt,cor,rtcj,average_fr_amplitude,difficulty,condition
0,6,5,1.2214836,1,1258,2.481937538492173e-05,hard,hard
1,6,5,1.0372267,1,1024,-1.4938742204535736e-05,easy,hard
2,6,4,0.9877213001,1,1175,-2.816950830739778e-06,hard,hard
3,6,5,1.3199973,1,902,1.6630320895238718e-05,medium,hard
4,6,5,0.8956309,1,993,2.7684200030567916e-05,medium,hard
5,6,5,0.8352393,1,763,1.472389784800071e-05,easy,hard
6,6,6,0.9303013,1,939,-2.852030988971852e-05,easy,hard
7,6,4,1.1395164001,1,1067,1.6068483087841756e-05,hard,hard
8,6,4,1.0142525,1,776,-7.77315876399649e-06,easy,hard
9,6,4,0.651991,1,658,1.0863946136287258e-06,medium,hard
10,6,4,1.2463191,1,1119,2.6973376356771022e-05,easy,hard
11,6,5,1.4083373999,1,813,2.3918221704716337e-06,medium,hard
12,6,4,1.167149,1,1265,3.7128650895648585e-05,medium,hard
13,6,5,1.0991406001,1,1363,7.0232231278630254e-06,hard,hard
14,6,5,1.4348653,1,935,-3.4303796205365733e-06,easy,hard
15,6,5,1.094355,1,553,-1.347492945476883e-05,hard,hard
16,6,6,0.7950078,1,662,1.3674391905805983e-05,easy,hard
17,6,5,0.7799745001,1,561,-6.901199667768494e-06,easy,hard
18,6,5,0.8381197,1,634,4.811866995693644e-07,easy,hard
19,6,5,0.8421403001,1,404,-1.3700822376154663e-05,medium,hard
20,6,5,0.8100328001,1,455,-2.494740899825344e-05,easy,hard
21,6,4,0.9674937,1,1305,1.4075069991947392e-06,medium,hard
22,6,4,1.4900754,1,620,-1.1043211415387193e-05,medium,hard
23,6,4,1.1724045001,1,472,-5.371905054778267e-06,easy,hard
24,6,4,0.9488122,1,746,1.2458031577160962e-05,easy,hard
25,6,5,1.4456863999,1,745,-3.270313436940338e-07,hard,hard
26,6,4,1.3671555,1,583,-4.814884523684352e-07,hard,hard
27,6,4,2.0444120001,0,530,-1.700491440199218e-05,easy,hard
28,6,4,1.6951551001,1,731,-1.5978267222557865e-05,medium,hard
29,6,4,1.3950611,1,569,5.32673686902765e-06,hard,hard
30,6,5,0.9930086,1,605,-3.5761892300390213e-07,hard,hard
31,6,5,1.2190228,1,473,-3.242610822636341e-07,hard,hard
32,6,4,1.187902,0,1225,2.74910357342929e-06,hard,hard
33,6,5,1.1057845,1,495,1.871014542242921e-05,easy,hard
34,6,5,1.2829614,1,475,-2.5350441264773642e-05,hard,hard
35,6,5,0.7681374999,1,460,-5.785805366762405e-06,medium,hard
36,6,5,0.8499941,1,475,-2.1059752916026725e-05,medium,hard
37,6,5,0.9785735999,1,595,-1.800909439820314e-05,easy,hard
38,6,4,1.6694881,1,956,-7.071688837910728e-06,hard,hard
39,6,4,1.3561478,1,530,2.17426463588527e-05,medium,hard
40,6,5,1.2646229999,1,461,-3.8951973851964856e-05,easy,hard
41,6,4,0.7645904,1,511,-1.0372600107300434e-05,easy,hard
42,6,4,0.9858653999,1,486,-2.6949983410783906e-06,medium,hard
43,6,4,1.6443810001,1,405,1.545620358510824e-06,hard,hard
44,6,4,0.9432549,1,434,-4.288389220077367e-05,medium,hard
45,6,4,1.0754273999,1,569,1.63244413911195e-05,hard,hard
46,6,4,1.0398823,1,764,2.5121238998752662e-05,hard,hard
47,6,5,0.7191567001,1,514,-9.904979307892832e-06,medium,hard
48,6,5,0.7091553001,1,503,1.644686071789585e-05,medium,hard
49,6,4,1.3751471,1,1183,-4.282955949784536e-06,hard,hard
50,6,5,1.4143165001,0,601,1.319800129529408e-06,hard,hard
51,6,5,1.0943990999,1,615,9.825362677224285e-06,hard,hard
52,6,5,1.0918136,1,471,-1.840010334281666e-05,easy,hard
53,6,5,1.5568175,1,345,-3.8809050532042533e-05,medium,hard
54,6,5,1.1835756,0,1086,2.4421378417586002e-05,hard,hard
55,6,5,1.3738868,1,559,8.271347984048252e-06,easy,hard
56,6,5,0.9838762,1,500,1.1109920919944498e-05,easy,hard
57,6,5,0.8100489,1,627,2.5172609358339106e-05,easy,hard
58,6,4,1.0001108999,1,645,-2.883902710681869e-06,medium,hard
59,6,5,0.9488575001,1,665,-1.3580484542383737e-05,medium,hard
60,6,4,1.5124687001,1,517,-8.253962240558567e-06,hard,hard
61,6,5,1.3449057,0,909,1.7904752283497145e-06,hard,hard
62,6,5,1.4854411,1,465,1.6336599562003263e-05,hard,hard
63,6,5,1.6961528,1,461,-3.2392544681591704e-05,hard,hard
64,6,5,1.4181119,1,405,4.460256109537101e-06,hard,hard
65,6,5,0.9718165,1,367,-1.2434465847499338e-06,easy,hard
66,6,4,0.8073538999,1,469,2.406021148005554e-05,hard,hard
67,6,5,0.7926582999,1,790,-1.196779434203462e-06,hard,hard
68,6,5,1.2053957999,1,425,-2.2560705954105897e-05,medium,hard
69,6,5,1.1368023,1,397,-8.874455966606682e-06,easy,hard
70,6,5,1.0636147,1,903,-4.2631921209969e-06,medium,hard
71,6,5,0.8279801001,1,388,-2.725943905392595e-05,easy,hard
72,6,5,1.0401042999,1,605,-1.5488651885977424e-05,medium,hard
73,6,6,0.7550714,1,858,-2.3573069713023175e-05,easy,hard
74,6,5,0.8229257,1,491,1.79106221680146e-06,easy,hard
75,6,5,0.8684697,1,442,-1.943115648365704e-05,easy,hard
76,6,5,0.8694107,1,376,-6.688848422330392e-06,medium,hard
77,6,5,1.6522797,1,474,7.661612262728333e-06,hard,hard
78,6,5,0.753487,1,828,1.2008960948569631e-05,easy,hard
79,6,4,1.3803542,1,567,-2.8257632796008705e-05,hard,hard
80,6,5,1.4761508,1,679,1.0871747263650934e-05,hard,hard
81,6,4,1.7964713,1,664,-1.4032163661363642e-05,hard,hard
82,6,4,2.0975774999,0,365,5.138626224538697e-06,medium,hard
83,6,5,1.0953728,1,1126,-3.3530009899709115e-06,medium,hard
84,6,4,1.1846098,1,460,2.3070021140097015e-05,easy,hard
85,6,4,0.9343518,1,664,-2.1273145581768368e-06,easy,hard
86,6,5,1.4501416,1,454,-1.155397900146784e-05,medium,hard
87,6,5,1.1388345,0,569,1.6641917241533302e-05,medium,hard
