,sub,cj,rt,cor,rtcj,average_P3_amplitude,difficulty,condition,frontal_P3_amplitude
62,21,6,0.8196045,1,219,-1.636573969004805e-06,easy,easy,2.080613102244195e-06
63,21,5,1.7245966999,1,176,2.5499834518859214e-06,hard,easy,4.373050377546858e-07
64,21,6,0.7349851001,1,207,2.3945182639256126e-06,hard,easy,-2.011404601116009e-06
65,21,6,0.9357785999,1,148,1.4480977987823066e-07,hard,easy,-8.190841092396861e-06
66,21,6,0.7299933,1,180,-6.367968823076859e-06,medium,easy,2.4956511739858645e-06
67,21,6,0.8610254,1,189,-8.061397100538995e-06,easy,easy,5.333076326652476e-06
68,21,6,0.9194491,1,212,4.270499782725053e-06,easy,easy,-1.4315083818780304e-05
69,21,6,0.7971269002,1,159,-7.939851513856165e-06,easy,easy,8.410906333789271e-06
70,21,6,0.6842968999,0,159,-8.188682830605381e-06,hard,easy,3.70940673709385e-06
71,21,6,0.8695173999,1,265,1.2388817729959295e-05,medium,easy,-1.5947296671411797e-05
72,21,6,0.6926593001,1,199,-1.86470001460551e-06,easy,easy,6.500409230266939e-06
73,21,6,0.6102296,1,121,3.208540795333639e-06,medium,easy,9.476029319082547e-07
74,21,6,1.0871281,1,156,-1.9706671690270803e-06,medium,easy,-1.0008917159073499e-06
75,21,5,0.6355206,1,224,-7.206721116425174e-06,easy,easy,-1.5100940133732761e-07
76,21,4,1.6520213,0,343,1.914240250189819e-06,hard,easy,-5.9749617024587e-06
77,21,5,1.4337894002,1,1010,2.3125524344596e-06,hard,easy,-3.8066288324815417e-06
78,21,6,1.0145438001,1,581,-1.6603593538037028e-07,easy,easy,-7.754956926231282e-06
79,21,5,1.3794790001,1,329,2.0419494398336208e-06,hard,easy,-1.0587162948167812e-05
80,21,4,1.5621608,1,1025,-3.6520705300580884e-06,medium,easy,3.4932897611023996e-06
81,21,5,1.3183133001,1,309,-2.1115671397712868e-06,easy,easy,-2.7194203166455663e-06
82,21,5,1.8645838001,0,226,2.51127786415228e-06,medium,easy,-3.3405742351850226e-06
83,21,3,1.4811855999,0,705,-7.138314171355517e-06,easy,easy,1.7290383711038361e-06
84,21,3,1.8195950999,1,895,-7.924889316224983e-06,medium,easy,2.298522631591211e-06
85,21,4,2.2626730001,1,260,2.119365053805656e-06,medium,easy,-1.539033854409943e-06
86,21,5,0.7666429998,1,284,-9.79904208885022e-07,easy,easy,-3.1095105134895363e-06
87,21,5,1.2092658,1,197,-3.651095906789262e-06,hard,easy,5.512710296609009e-07
88,21,5,1.0618697,1,149,-6.794944608280611e-06,medium,easy,2.3675163725600224e-08
89,21,5,1.1584305,1,180,3.03454361748413e-06,medium,easy,-1.1710462702920988e-05
90,21,4,2.2305490999,0,277,5.911851536986601e-06,medium,easy,-1.2781151431531482e-05
91,21,6,0.7149277001,1,562,7.393716834496833e-07,easy,easy,-2.9729591709829784e-06
92,21,6,1.0159871001,0,117,-1.1393791805400822e-05,hard,easy,5.839618580793628e-06
93,21,5,2.9083744001,1,415,-1.8807883149432222e-06,medium,easy,-3.223841071989935e-06
94,21,6,0.8596397,1,208,-4.872295493584526e-06,hard,easy,1.6066458179587177e-07
95,21,6,0.7210943,0,140,-2.1091921085339342e-06,hard,easy,-3.862577379583433e-06
96,21,6,0.8183866001,1,218,3.040758731891702e-06,hard,easy,-3.8114728468060012e-06
97,21,6,0.9773899,1,189,9.173324081833281e-06,easy,easy,-4.935737838266129e-07
98,21,6,0.6027095001,1,160,7.59748493453072e-06,hard,easy,-8.288297115774942e-06
99,21,6,0.6484254999,1,132,9.246946886444729e-07,medium,easy,1.1077479692698093e-07
100,21,6,0.7105395999,1,165,-4.012661811948464e-08,medium,easy,-8.544555615593529e-06
101,21,6,0.592806,1,138,1.0582981761325272e-06,medium,easy,9.283349911164964e-07
102,21,6,0.6869589998,1,203,-1.8987833661838055e-08,medium,easy,-5.462302701093334e-06
103,21,4,1.2064281001,1,566,2.6878105530933854e-06,medium,easy,-4.506907288019032e-06
104,21,6,0.6924330001,1,151,1.0169946820382915e-05,easy,easy,-9.652007915532411e-06
105,21,6,0.6610536,1,169,-6.559592891682204e-06,medium,easy,2.7155463413145588e-06
106,21,6,0.706001,1,169,2.851275790278523e-06,easy,easy,3.0967546339950657e-06
107,21,6,0.6900979001,1,217,-5.630779614948892e-06,easy,easy,-1.235244338009832e-06
108,21,6,0.7072218999,1,200,1.8029518428607004e-06,hard,easy,-1.2381166384173588e-06
109,21,6,0.7083618001,1,119,5.01511991546072e-06,easy,easy,3.868178944422754e-06
110,21,6,0.741959,1,839,2.871273713953872e-06,easy,easy,3.027210147713167e-06
111,21,6,0.6213417,1,174,-2.1162071755773127e-06,hard,easy,3.662796158780445e-06
112,21,6,0.6696889,0,145,6.594170144963306e-06,hard,easy,-5.456953264435737e-07
113,21,6,0.8485318001,1,124,-2.04047286297168e-06,hard,easy,-5.274727727284144e-06
114,21,4,1.5045123,0,287,2.305533516850773e-06,medium,easy,-1.0646704658701933e-05
115,21,6,0.7307418999,1,155,-1.4445163352149422e-06,medium,easy,-1.170082080246397e-06
116,21,6,0.6212512001,1,82,-3.868786501170598e-06,medium,easy,-5.337645057566069e-06
117,21,6,0.9119601001,0,157,4.743079561527726e-06,hard,easy,-5.948499340724673e-06
118,21,5,0.7036867,1,780,2.685278390466994e-06,easy,easy,-8.746175996029654e-08
119,21,6,0.9640197998,0,249,-2.9746999667602903e-07,easy,easy,-1.9449124613060732e-06
120,21,6,0.8763546001,1,191,-4.3526994641989354e-06,easy,easy,7.401836589263972e-07
121,21,4,1.3075432002,0,262,6.767759397978331e-06,hard,easy,-1.074277003764456e-05
122,21,5,0.7987041001,1,238,2.449616959453296e-07,hard,easy,-4.0579111856693743e-07
123,21,4,1.5199797,1,315,-5.482595294208438e-06,hard,easy,-3.4961610595261913e-07
124,21,5,1.0272680002,1,249,-9.718556927007132e-06,medium,easy,-3.6072172257633042e-06
125,21,5,1.1104663999,0,182,-4.327070376517649e-06,hard,easy,-4.444994632344338e-06
126,21,5,1.2941931,0,221,-2.2068238900194803e-06,hard,easy,-1.2660721050227538e-06
127,21,6,1.0718308,1,269,-6.588829957101016e-07,easy,easy,1.167432714871344e-05
128,21,6,0.8406289001,1,116,-6.608071952750045e-07,hard,easy,9.03844669861641e-06
129,21,6,0.6769972001,1,166,9.494960566601996e-06,medium,easy,-1.5645027941977857e-05
130,21,6,1.0604596999,1,136,-5.9570016494117936e-08,hard,easy,-3.519676760398281e-06
131,21,6,0.6388449001,1,205,8.194414671931854e-07,easy,easy,3.474809968302309e-06
132,21,6,0.6194812001,1,159,-2.7141023476051607e-07,easy,easy,5.1244623813657815e-06
133,21,6,0.6178606001,1,145,4.676105137952528e-06,hard,easy,-5.573329219754717e-06
134,21,6,1.4314557,1,183,-1.2065907234103234e-06,medium,easy,-8.48732667248104e-06
135,21,6,0.8252464999,1,210,7.1293802192945805e-06,medium,easy,-9.910940791925497e-06
136,21,6,0.7358011,1,159,-3.900877253558512e-06,easy,easy,8.6332772899048e-06
137,21,6,0.6537657001,1,143,8.078600993820387e-06,easy,easy,-8.22940906258699e-06
138,21,6,0.6310995999,0,179,1.1290785272483612e-05,hard,easy,-8.920595358111385e-06
139,21,6,0.7787311999,1,144,-3.61993086603828e-06,hard,easy,3.7666943384754024e-05
140,21,6,0.7988006,1,109,4.216977928551768e-06,easy,easy,-1.0346898680252453e-05
141,21,6,0.8491553999,0,154,2.953495109061836e-07,easy,easy,-1.2256892082398024e-06
142,21,6,1.2387186,1,133,-2.8483061611169288e-06,medium,easy,4.4634547996126485e-06
143,21,6,0.7427391,1,165,1.372285209964177e-07,medium,easy,-3.233773124543708e-06
144,21,6,1.1435423,0,180,-3.893437080706222e-06,hard,easy,-1.7571396155828683e-06
145,21,6,0.9657327002,1,150,6.192930770877081e-06,easy,easy,-4.048565712099831e-06
146,21,6,1.3266635002,0,172,-2.0000791282745444e-06,medium,easy,1.2846657361935519e-06
147,21,6,0.5685284,1,115,5.6099430131257085e-06,easy,easy,-4.090264525160893e-06
148,21,6,0.7113067,1,181,-1.6012410409989416e-06,medium,easy,2.7656564136576082e-06
149,21,6,0.5768394999,1,138,-5.909213770032015e-07,medium,easy,4.1641062748957214e-06
150,21,6,0.8551894999,1,148,4.968404888212884e-06,medium,easy,-3.3148634492788056e-06
151,21,6,0.9615843,1,153,6.188681151412276e-06,hard,easy,-8.846649726999258e-06
152,21,6,0.5893001999,1,144,-1.6543490411007909e-06,easy,easy,-4.713104123800103e-06
153,21,6,0.5798972,1,151,6.257809675389496e-06,medium,easy,-2.094589493287156e-05
154,21,6,0.5908629,1,444,3.0113192878215246e-06,easy,easy,-7.807364803232635e-06
155,21,6,1.3435518001,1,236,3.5075496466310935e-06,medium,easy,-7.884478855214298e-06
156,21,5,1.4006065,0,413,3.3332961113497877e-06,medium,easy,-6.861611641449963e-07
157,21,6,0.8954608,1,219,7.878282576210959e-06,easy,easy,-4.1249350660983965e-06
158,21,6,0.8549625,1,772,5.074412368396989e-06,medium,easy,-1.2149800971929851e-05
159,21,6,0.7044847,1,204,-5.505756759777682e-06,easy,easy,5.456434392137103e-06
160,21,3,1.1710796,0,1225,9.663798013389424e-06,hard,easy,-1.1468789675302639e-05
161,21,4,1.334908,0,373,9.562165536008907e-07,easy,easy,7.71623711964931e-07
162,21,6,0.6749648,1,396,-2.3757573713203926e-06,hard,easy,1.7081002420515109e-06
163,21,6,0.7115430001,1,165,1.6249200639332039e-06,easy,easy,4.3766556264845635e-06
164,21,6,0.7811924,1,178,-4.608233264833097e-06,easy,easy,-7.764061426889637e-06
165,21,5,1.7344533999,0,520,-3.252448130467298e-06,hard,easy,-3.082775230619776e-07
166,21,6,0.9585891999,0,176,2.8963792605259475e-07,medium,easy,2.486085917453433e-06
167,21,4,2.0319631,0,251,3.9278272234850535e-08,hard,easy,-2.5933922257808527e-06
168,21,5,1.5232883999,0,199,8.237875281477369e-07,medium,easy,-4.018441405834264e-06
169,21,6,0.8251613001,1,209,7.742280570069962e-06,hard,easy,-5.581331943513996e-06
170,21,6,1.2631766002,1,265,9.04881239865382e-07,medium,hard,-9.112428552301648e-07
171,21,4,2.4436931,1,400,2.038473612683045e-06,medium,hard,-1.4245755511597595e-07
172,21,6,1.0102174,1,218,-3.5326230110677974e-06,medium,hard,2.4075039923286995e-06
173,21,6,1.0753397001,1,186,5.760929386550195e-06,medium,hard,-6.304854314654301e-06
174,21,6,0.9227187,1,145,5.058818269285579e-06,hard,hard,-6.339264642030768e-06
175,21,6,0.7691776,1,174,8.322187622690014e-06,medium,hard,-8.406749165458345e-06
176,21,6,1.1539205001,1,205,-1.579559198307557e-06,medium,hard,-3.323238213621946e-06
177,21,4,2.2721787998,1,141,5.526550355237089e-08,hard,hard,-8.667661934832276e-06
178,21,4,1.3192420001,0,132,8.599867947010348e-07,medium,hard,1.7208631573080585e-06
179,21,6,0.6748281999,1,200,-6.356101719635975e-06,easy,hard,-4.700937201015592e-07
180,21,6,0.6415672998,1,217,-4.923556584675086e-07,easy,hard,-6.930711066518543e-07
181,21,6,0.7588605999,1,181,1.1852264227400347e-05,hard,hard,-7.3023959417570215e-06
182,21,6,0.7096348,1,212,4.2113542828577776e-06,easy,hard,-9.79830850785168e-06
183,21,6,0.6483905001,1,195,2.034051503903741e-06,hard,hard,-1.1469577166305563e-05
184,21,6,0.7128009,1,163,-2.3395199555655087e-07,hard,hard,5.493056204014339e-06
185,21,6,0.5283220001,1,106,8.996563419428982e-06,medium,hard,-5.983514796346964e-06
186,21,6,0.5863350001,1,130,8.86655293300332e-06,hard,hard,-6.255838025327482e-06
187,21,6,1.3986527,1,568,4.400248559421463e-06,hard,hard,-3.981459202628547e-06
188,21,6,0.8732356001,1,178,8.037042936285027e-06,easy,hard,1.0048731775407195e-06
189,21,6,0.7975057,1,141,3.5837299570126363e-06,medium,hard,-5.644366276646758e-06
190,21,6,0.8195326,1,218,1.1313559374460988e-05,hard,hard,-1.144362205830934e-05
191,21,2,1.4611732999,1,1450,-1.8610270651678524e-06,medium,hard,-5.890034186716124e-06
192,21,6,0.8609938,1,129,3.7374577114548e-06,easy,hard,4.099346831366684e-06
193,21,6,0.8014548002,1,175,3.830746080775852e-06,easy,hard,-4.585612687637084e-06
194,21,6,0.7843462999,1,140,1.826805695748982e-06,medium,hard,-2.3056673918289244e-06
195,21,6,0.6732375,0,142,1.359515688103801e-06,hard,hard,-1.1312912621264615e-05
196,21,6,1.4838143999,1,624,-2.2380192840009572e-06,medium,hard,9.435683445460553e-06
197,21,6,1.5061204999,1,156,1.620406263408234e-05,hard,hard,-1.3134831230612944e-05
198,21,6,0.5895479999,1,179,3.855994138666023e-06,easy,hard,3.948615363479216e-06
199,21,6,0.7465948998,1,177,2.4693549194179884e-06,hard,hard,1.7194534277463003e-06
200,21,6,0.8359896,0,923,2.8234544149741507e-06,medium,hard,-1.2936145814257046e-06
201,21,4,2.0371677,1,200,-7.874261018234949e-06,easy,hard,5.129532707905474e-06
202,21,4,1.0926564999,1,136,-9.974837089679384e-07,medium,hard,1.4454876458719704e-06
203,21,5,1.0721116001,1,234,2.7836442161839504e-06,medium,hard,7.951241943525724e-07
204,21,5,0.7757046998,1,165,3.7141414802673705e-06,hard,hard,6.259264327838104e-06
205,21,5,0.8979795,1,156,6.959858134186312e-06,easy,hard,-3.954395557388114e-06
206,21,4,1.2069462,1,677,7.216957991174684e-06,medium,hard,-3.0391869298855416e-06
207,21,5,1.5978096998,1,622,-7.379680705087564e-06,hard,hard,2.5828620829031414e-06
208,21,6,0.9703056,1,113,1.2801400294765246e-05,easy,hard,5.83732633741107e-06
209,21,6,1.3792470999,0,200,-3.2597027975059986e-06,hard,hard,1.1719932962817403e-06
210,21,6,0.8091928002,1,99,8.248920387445035e-07,hard,hard,-2.6149724823126787e-06
211,21,6,0.6767813,1,118,1.0582165237017636e-05,easy,hard,-2.7937902553526115e-06
212,21,6,1.5573262,1,151,-3.7971916994606325e-06,medium,hard,2.2886024013295065e-06
213,21,6,0.9751059001,1,235,-7.342599693212085e-06,hard,hard,-1.3395947717073733e-06
214,21,6,1.1240243001,1,313,1.0253067336536446e-05,medium,hard,-9.735784556435339e-06
215,21,6,0.8284928,1,159,1.315959912298105e-05,easy,hard,-1.2437735247796553e-05
216,21,6,1.0321702999,1,130,4.451128533608164e-06,easy,hard,-9.378282513820335e-06
217,21,6,0.8111554,1,127,3.049451560160284e-06,hard,hard,-1.927510129988495e-07
218,21,5,1.3846869001,0,261,-2.895738664012317e-06,easy,hard,5.203703565900853e-06
219,21,5,2.0456408998,1,173,-2.4872248580926966e-06,easy,hard,-4.706680702323713e-06
220,21,5,1.2218515,1,600,1.0780575995227573e-06,medium,hard,-2.1201898275014965e-06
221,21,5,0.6412924,1,169,1.094287853263771e-06,easy,hard,-2.886325455549987e-06
222,21,6,0.7438653999,1,152,-5.7304580282449545e-06,medium,hard,1.8703289386845585e-07
223,21,6,0.8239781002,1,148,7.206709702249699e-06,easy,hard,-2.4125930620191735e-06
224,21,6,0.8141033,1,158,8.98641802589953e-06,easy,hard,-6.239821515779385e-06
225,21,5,1.1136326999,1,145,-2.415784292894108e-07,hard,hard,1.9350776884180407e-06
226,21,6,0.6816007001,1,162,6.204685848587697e-06,easy,hard,-9.710086489289989e-06
227,21,6,1.1959839,1,175,-4.434042198955348e-06,hard,hard,2.6530557658633303e-06
228,21,6,0.966883,1,117,6.535336243489005e-06,easy,hard,-2.9721489255158744e-07
229,21,6,0.7249401,1,162,4.289952652820324e-06,easy,hard,1.4592245855187934e-06
230,21,6,0.9598453001,1,119,4.008670631062708e-06,medium,hard,-9.420596084810698e-06
231,21,6,0.6703840001,1,123,-5.75273683162545e-06,medium,hard,3.4137149489332957e-06
232,21,3,2.1193533998,1,660,2.1950914089817033e-06,hard,hard,-7.282840918180307e-07
233,21,5,1.5315995,0,287,4.734599607774493e-06,medium,hard,-6.174660331335776e-06
234,21,5,1.0356694001,1,126,4.630460938412807e-06,hard,hard,-1.6794009813717386e-06
235,21,5,0.8369400001,1,378,-1.6958310628104214e-06,easy,hard,3.2377069998807965e-06
236,21,5,0.8301446,1,141,4.5499083132652046e-06,hard,hard,-1.1871169833369087e-05
237,21,4,2.5835527,1,306,-8.552952580616333e-06,hard,hard,2.1782009267156225e-06
238,21,5,1.2020622001,1,249,6.200419362124958e-06,medium,hard,-8.234874358017142e-06
239,21,5,0.8800838001,0,95,3.9231784734766315e-06,hard,hard,-7.635817211493971e-06
240,21,6,0.9476392001,1,120,7.501909486041504e-07,hard,hard,-6.114538246588307e-07
241,21,6,1.0531871,1,125,-3.331278622964476e-06,easy,hard,3.587667544090571e-06
242,21,6,0.6164825,1,114,5.4216581102632815e-06,easy,hard,-5.1922554085627325e-06
243,21,6,0.5942559999,1,121,-1.247106826458485e-06,medium,hard,-3.6222274339311803e-06
244,21,5,1.6216966,1,166,-7.543152301338559e-07,medium,hard,-2.830061752583397e-06
245,21,6,0.9433897,1,140,6.647185336081929e-06,easy,hard,-1.0897743801862574e-05
246,21,6,0.8807192,0,124,-6.034232951277961e-06,hard,hard,-1.2959362834253278e-06
247,21,5,1.6716746001,1,182,-2.4520509416881533e-06,medium,hard,-6.49672073730158e-06
248,21,6,1.4473299,1,151,1.3545746809754734e-06,easy,hard,-4.313440512358645e-06
249,21,4,2.0246212999,0,307,-9.353547076912951e-07,medium,hard,-6.327431741941619e-06
250,21,6,0.8532943001,1,135,3.3098882752703685e-06,easy,hard,3.301019366298762e-06
251,21,5,1.6741154001,1,419,-4.0817935311530996e-07,easy,hard,2.5223647118599144e-07
252,21,5,1.6227827,0,181,6.693988491588895e-07,medium,hard,-8.122650590491717e-06
253,21,6,1.1616594999,1,177,5.560102095870201e-07,easy,hard,-1.5396907590226273e-06
254,21,6,1.2185353001,1,172,5.789065932036049e-06,hard,hard,-1.6066489604876625e-05
255,21,5,2.0861704,1,150,3.985596785471081e-06,medium,hard,-8.974929425890577e-06
256,21,5,1.0582677999,1,216,-5.217614521605742e-06,hard,hard,-1.4383829204877846e-06
257,21,6,0.9772545001,1,252,7.2476772158328825e-06,hard,hard,-1.1544256827625549e-05
258,21,4,2.0904459001,1,160,3.1728963554852573e-06,medium,hard,-9.71129521386482e-06
259,21,5,0.8973729999,1,426,4.7201510310050975e-06,hard,hard,-3.5079883324203203e-06
260,21,5,1.3493173001,1,150,9.353060504189646e-07,easy,hard,-8.880270298222408e-06
261,21,5,0.9767552,1,201,-8.361173212903822e-06,easy,hard,4.498586210846676e-06
262,21,6,0.8215994001,1,310,4.635182711326204e-06,easy,hard,-1.0072415632580004e-05
263,21,6,0.8663132,1,122,1.4268661121544149e-05,easy,hard,-1.2163242048281599e-05
264,21,6,0.8539938,1,86,1.9161633068633524e-06,hard,hard,2.3550170816319572e-06
265,21,4,2.6202526002,0,175,-4.174250212436138e-06,medium,hard,-3.894691026817182e-07
266,21,5,0.8540201001,1,136,5.18343559668415e-06,hard,hard,-5.349856658775917e-06
267,21,6,0.8874434999,1,99,-2.606345333264188e-07,medium,hard,-1.7565638453804725e-06
268,21,6,1.2423826002,0,129,-4.511213835166408e-06,medium,hard,-8.326433754798417e-07
269,21,6,0.9628689,1,136,1.6967899765044482e-07,easy,hard,8.080383763561259e-06
270,21,6,0.6391312999,1,123,1.0865728963745166e-05,easy,hard,-4.906196908628714e-06
271,21,6,0.568339,1,115,4.470632617789047e-06,hard,hard,-8.396591466746596e-06
272,21,6,0.6769183001,1,135,5.106568565785826e-06,easy,hard,-3.5697300354794356e-06
273,21,6,0.6747999999,1,233,2.3307347540351176e-06,medium,hard,1.9188219611555696e-06
274,21,6,1.4428059,1,121,6.374002281900845e-06,medium,hard,-3.991107002072804e-06
275,21,6,0.6413319001,1,110,2.8083439931570197e-06,medium,hard,-3.847482249159137e-06
276,21,6,1.0863119001,1,80,3.695947269213459e-07,hard,hard,-8.944579643102187e-07
277,21,6,0.8617944,1,142,1.1908239622752018e-06,medium,hard,-6.591721786876555e-06
278,21,6,0.7862743,1,155,-8.038937602168328e-06,hard,hard,5.3113782412653905e-06
279,21,6,0.786295,1,154,8.626271628110912e-07,easy,hard,6.818846790241836e-06
280,21,6,0.7060709,1,185,9.01164350655311e-06,medium,hard,-4.806205992908297e-06
281,21,6,0.6237017999,1,109,2.5717707862327187e-06,easy,hard,4.172576942538908e-06
282,21,6,0.7150629,1,95,-2.0602444095214676e-06,easy,hard,-4.028469829798457e-06
283,21,6,0.7784473998,1,175,-7.598813105396251e-06,hard,hard,1.0615305548105505e-05
284,21,6,0.9679817001,0,116,5.879330221335524e-07,hard,hard,-3.823428896314671e-06
285,21,4,1.6937553,1,143,9.625066164375138e-06,medium,hard,-2.1134332397087856e-05
286,21,4,3.0259543001,1,182,-5.3959116633477756e-06,hard,hard,8.029916858458462e-06
287,21,5,0.6793901999,1,213,1.4316766825867498e-06,easy,hard,-7.707794098625423e-07
288,21,6,0.8812831999,1,173,5.1150401525955405e-06,easy,hard,-7.696015197638851e-06
289,21,6,0.6051727,1,98,7.378589806442863e-06,medium,hard,-8.646708435370581e-06
290,21,4,2.0097431,1,273,-1.7339756942239576e-06,easy,hard,-2.347227338727639e-06
291,21,6,0.6889409001,1,187,2.8295624062093427e-06,medium,hard,6.417820888102592e-06
292,21,6,0.6554218,1,93,1.015287493857823e-05,easy,hard,-2.208327809305891e-06
293,21,6,0.6152718998,0,133,1.6261892382209705e-06,hard,hard,1.8311001487037724e-06
294,21,5,0.9471560998,0,1244,3.324369782948059e-06,hard,hard,-1.121827435465986e-06
295,21,5,1.1644506999,0,176,-4.063228554857859e-06,easy,hard,4.303629818740843e-06
296,21,6,0.6491315002,1,97,3.0773126996027247e-06,hard,hard,-1.2025085787345116e-05
297,21,5,1.7107783,1,172,8.043751168122638e-06,hard,hard,-9.294486652346557e-06
298,21,5,0.9892833999,1,143,-2.267806257678769e-06,easy,hard,-3.592251141860456e-06
