,sub,cj,rt,cor,rtcj,average_fr_amplitude,difficulty,condition
0,15,5,1.6577680002,1,576,-3.5593897612635376e-06,medium,hard
1,15,6,1.4828097001,1,1136,-1.2636456492647384e-05,easy,hard
2,15,5,1.7320387999,1,582,-7.89925315739688e-06,medium,hard
3,15,6,1.1628006001,1,595,3.76042452452666e-06,easy,hard
4,15,4,1.4610325999,1,969,-2.9014875296672642e-06,medium,hard
5,15,5,1.4591998002,1,652,-3.806604707261497e-06,easy,hard
6,15,5,1.1223513,1,678,7.756190016139806e-06,hard,hard
7,15,5,2.0019529001,1,312,7.975019701526329e-06,easy,hard
8,15,5,1.6935927998,1,717,-1.4102251533456474e-05,easy,hard
9,15,5,2.0732716999,0,305,2.8892769900895735e-06,hard,hard
10,15,4,1.3542188001,1,529,1.5414107872922236e-05,medium,hard
11,15,4,1.2966643001,1,1226,1.3677717393071546e-06,hard,hard
12,15,5,1.8331923999,1,433,-8.474354369628422e-07,easy,hard
13,15,5,1.3591175999,0,331,3.4704099349276502e-06,hard,hard
14,15,6,1.2956447001,1,491,7.611725808208793e-06,easy,hard
15,15,5,1.3019939,1,453,-5.5012213164519545e-06,hard,hard
16,15,3,1.8505171002,0,386,-3.3349379798352167e-06,hard,hard
17,15,5,1.356709,1,351,-6.906457555023913e-07,hard,hard
18,15,4,1.3579356,1,509,8.594689830621695e-06,easy,hard
19,15,4,1.4149439,1,820,-4.3979997156502927e-07,easy,hard
20,15,5,1.1464408,1,436,1.0735068481831164e-05,easy,hard
21,15,4,1.1609447,1,593,4.133020442499463e-06,medium,hard
22,15,5,1.9460187999,1,353,-9.63076156813907e-06,medium,hard
23,15,5,0.9208152001,1,322,-1.7299905434551748e-06,hard,hard
24,15,5,0.9366321999,1,354,-3.563557633201872e-06,medium,hard
25,15,5,1.2352127,1,265,-1.4958406937587203e-06,easy,hard
26,15,4,1.1894375999,1,645,1.0108409578813426e-06,medium,hard
27,15,3,1.6799918001,1,571,7.547438877440398e-07,hard,hard
28,15,3,2.2023759999,1,240,-2.8152439766930297e-06,easy,hard
29,15,3,1.3474021,1,1036,-1.2275012348598576e-05,hard,hard
30,15,4,1.2099649,1,1090,1.0163578606575252e-05,hard,hard
31,15,5,2.1038591999,1,447,-1.3113769860905387e-05,easy,hard
32,15,5,0.9936617,1,393,3.3225011873332915e-06,easy,hard
33,15,5,1.0987639001,1,337,-4.329124154362435e-06,medium,hard
34,15,5,1.2049173,1,262,4.19122271533706e-06,hard,hard
35,15,5,0.9820048001,1,328,6.29801251285016e-06,hard,hard
36,15,5,1.1644231998,1,303,2.0752630580122607e-06,easy,hard
37,15,5,1.6863344999,1,532,-6.176437433720793e-06,medium,hard
38,15,5,1.1432403999,1,548,-3.2716341635146145e-06,easy,hard
39,15,5,1.1176547999,1,205,4.080183039701989e-06,easy,hard
40,15,4,1.4340162,1,1152,-8.974703620246153e-06,hard,hard
41,15,5,1.1783429999,1,368,-5.791712303092261e-06,easy,hard
42,15,6,1.1052682998,1,457,7.378078691287098e-07,medium,hard
43,15,6,0.8678348002,1,342,8.062827641053375e-06,easy,hard
44,15,5,1.3961084001,1,487,2.0627703823019574e-06,easy,hard
45,15,5,0.8532994001,1,565,-7.300002348814237e-06,medium,hard
46,15,5,1.4135733,1,548,8.683269101306557e-06,hard,hard
47,15,5,0.9750545998,1,346,3.2252881695457853e-06,easy,hard
48,15,5,1.215879,1,416,-3.883647288984622e-06,easy,hard
49,15,2,1.3773494998,1,618,-8.460930886979844e-06,medium,hard
50,15,5,1.0902418001,1,279,-4.7903349140071285e-06,easy,hard
51,15,5,0.7428273,1,307,-1.920848413665482e-06,easy,hard
52,15,3,1.383739,1,931,-5.7821901024267e-06,easy,hard
53,15,5,1.5902129998,0,484,-8.88118727648389e-07,medium,hard
54,15,5,1.0228675001,1,300,9.321292266988392e-08,easy,hard
55,15,3,1.3010028,1,1270,4.055200386871905e-06,hard,hard
56,15,3,1.1715268001,0,631,-1.2695881972893439e-06,hard,hard
57,15,3,1.3412798999,0,559,2.6647273732820185e-06,hard,hard
58,15,4,1.1979457999,1,525,-4.373776366218899e-06,hard,hard
59,15,3,1.7668619,0,868,8.920909824192152e-07,hard,hard
60,15,5,1.0616236001,1,775,-7.23665408580421e-06,medium,hard
61,15,5,0.9194019998,1,310,1.8762192827697014e-06,medium,hard
62,15,5,0.8678919,1,505,-1.95130655239615e-05,easy,hard
63,15,5,1.2525789,1,389,4.277714789136308e-06,medium,hard
64,15,5,0.8667106,1,296,-1.8994163756119662e-06,medium,hard
65,15,5,1.3293812,1,538,-8.63596649552549e-06,medium,hard
66,15,5,1.1207174999,1,282,2.9791464701085233e-06,hard,hard
67,15,6,0.9441526998,1,540,-6.901726180444591e-07,easy,hard
68,15,5,1.5600114001,1,273,1.0799249359288141e-05,hard,hard
69,15,5,0.9502781001,1,675,4.071730478001702e-06,easy,hard
70,15,5,1.2162649999,1,250,-6.8244166359284105e-06,medium,hard
71,15,3,1.3084034,0,943,8.467550596187306e-06,hard,hard
72,15,5,1.5157782,1,478,5.040767688983135e-06,medium,hard
73,15,5,1.1966136,1,510,1.1506353078511202e-06,medium,hard
74,15,5,0.9645089998,1,246,1.1809210070294078e-05,medium,hard
75,15,2,1.9154961999,0,351,-4.698577161815412e-07,hard,hard
76,15,5,1.0939781,1,313,5.629931426923051e-07,easy,hard
77,15,6,0.9520332001,1,361,7.246398193364543e-06,easy,hard
78,15,4,1.1739656001,1,901,-3.263420539505719e-06,hard,hard
79,15,5,1.0654531,1,642,1.0648207062951865e-05,medium,hard
80,15,4,1.2628708,1,796,6.48283162320031e-06,hard,hard
81,15,5,0.9484674002,1,329,3.7000708519635442e-06,medium,hard
82,15,5,0.8796665,1,1420,6.047716497734542e-06,easy,hard
83,15,5,1.0375579,1,430,1.7631034810083004e-06,medium,hard
84,15,2,2.0629029998,0,317,9.566496929013262e-07,easy,hard
85,15,2,1.9582966999,0,453,-1.9191266758928027e-05,hard,hard
86,15,5,1.2545749999,1,531,-1.8408606888046733e-07,medium,hard
87,15,3,1.6933011001,1,798,-8.038084789566125e-06,medium,hard
88,15,5,1.1227616,1,823,-6.209349441455444e-06,easy,hard
89,15,5,0.8684028001,1,359,2.5691557945717797e-06,easy,hard
90,15,5,1.034149,1,354,-8.527615113804073e-06,easy,hard
91,15,5,1.3162282002,1,178,-7.379206025671135e-06,medium,hard
92,15,5,1.4328370001,1,1045,-1.3102734984532995e-05,easy,hard
93,15,5,1.0805281999,1,1011,-3.681892783835154e-06,medium,hard
94,15,5,0.846593,1,284,2.7875989769593617e-06,hard,hard
95,15,4,1.1081900999,1,695,4.3207961949313624e-06,easy,hard
96,15,4,0.8802137,1,1756,-1.5610031710300375e-05,easy,hard
97,15,5,0.7848732001,1,408,2.0676356879875247e-06,easy,hard
98,15,6,0.8871150999,1,504,2.716470822338197e-06,easy,hard
99,15,4,1.1081593002,1,822,8.784034795761424e-06,easy,hard
100,15,4,1.0496318,1,529,-4.432160845703418e-06,medium,hard
101,15,5,1.0242556001,1,346,1.1777656418328246e-05,easy,hard
102,15,3,0.9071224001,1,1584,-1.944350686233299e-06,easy,hard
103,15,5,0.9071894998,1,415,-3.869934370142839e-06,hard,hard
104,15,6,0.8963711001,1,782,8.274954484692948e-06,medium,hard
105,15,4,0.9254063002,0,445,-3.832817962768401e-06,medium,hard
106,15,5,1.0621259999,1,243,4.217487890612598e-06,easy,hard
107,15,4,1.5148736001,1,704,1.1904349398216685e-05,hard,hard
108,15,5,0.7062903,1,918,-2.2069007429086435e-06,easy,easy
109,15,6,0.6417391,1,410,-2.836072682485402e-06,easy,easy
110,15,4,1.284611,1,746,-4.405625369398716e-06,hard,easy
111,15,6,0.6990267001,1,563,1.0055873565723716e-05,medium,easy
112,15,6,0.7964588001,1,1489,-1.5858838277137307e-06,easy,easy
113,15,6,0.6401505999,1,541,4.534671738793058e-06,easy,easy
114,15,4,1.2193986,0,922,1.0557642968663541e-05,hard,easy
115,15,5,1.0035337,1,337,5.154875863952258e-07,hard,easy
116,15,6,0.7409383999,1,312,2.838972970673551e-06,hard,easy
117,15,4,0.8497775001,1,589,-1.2007403719306186e-06,hard,easy
118,15,6,0.7383339999,1,395,4.636911469389253e-06,hard,easy
119,15,5,1.0155616,1,886,-8.41252777209512e-06,medium,easy
120,15,4,0.7580743001,1,823,2.0374961830008985e-06,medium,easy
121,15,4,0.8195115,1,264,5.074116224255375e-06,easy,easy
122,15,1,0.9468133999,0,1547,8.288319666056035e-06,medium,easy
123,15,5,1.1395184,1,809,5.13881868308786e-06,hard,easy
124,15,5,1.1381456,1,492,8.475734784912419e-06,easy,easy
125,15,6,0.7390070001,1,542,5.923074401985771e-06,easy,easy
126,15,5,1.5008856,1,848,-7.311522067536799e-06,hard,easy
127,15,6,0.7789268,1,322,3.3485549066807266e-06,easy,easy
128,15,5,0.9882675002,1,896,-5.304168096536037e-06,medium,easy
129,15,5,0.9998936001,1,280,-4.685217848529888e-06,medium,easy
130,15,5,1.6135490001,1,271,4.5586402373767815e-06,medium,easy
131,15,5,1.1124573001,1,1525,-1.0484171153671215e-05,easy,easy
132,15,3,1.2192986,1,874,3.441084822861679e-06,medium,easy
133,15,5,1.0223826999,1,703,3.9410156398872125e-06,easy,easy
134,15,5,1.2908307002,1,595,7.572753764284526e-06,medium,easy
135,15,5,1.0659587001,1,1491,3.527190097171422e-06,hard,easy
136,15,5,0.9285754,1,317,-2.4481698307128555e-06,easy,easy
137,15,5,0.9111629,1,415,1.858058831605671e-06,hard,easy
138,15,6,0.9959809,1,346,-5.570825643588307e-06,medium,easy
139,15,6,0.6971982999,1,355,8.60876316045108e-06,easy,easy
140,15,5,1.0227085,1,431,3.1789011042073375e-06,hard,easy
141,15,2,0.9936370999,1,1563,3.231091339514925e-06,hard,easy
142,15,5,1.1159920001,0,275,-5.897286210285473e-06,hard,easy
143,15,5,0.8518756002,1,297,2.203133755319797e-06,hard,easy
144,15,2,1.5529064999,1,907,-7.574225030016948e-06,medium,easy
145,15,5,0.8853734001,1,326,-3.8131463233918412e-06,easy,easy
146,15,6,0.9271457,1,414,-2.6731340900637313e-06,easy,easy
147,15,5,0.9638028,1,393,-2.7569975960476102e-06,hard,easy
148,15,5,1.2015857999,1,317,7.450121387856899e-06,medium,easy
149,15,6,0.9602239002,1,402,5.356548558203766e-06,easy,easy
150,15,5,0.9047643999,1,278,-3.847165911962572e-06,medium,easy
151,15,5,1.4097309001,1,348,3.2807929046734027e-06,easy,easy
152,15,5,1.0423792,1,586,3.256324354269866e-06,hard,easy
153,15,5,0.6925526001,1,602,-5.184003723656334e-07,easy,easy
154,15,5,1.1748874001,1,342,-7.68236012440404e-06,medium,easy
155,15,5,0.9622684999,1,316,-6.746175441050903e-06,medium,easy
156,15,6,0.8115232,1,290,-7.279267419352784e-06,easy,easy
157,15,5,1.0711963,1,463,-6.443522825574612e-06,medium,easy
158,15,5,1.1184842,1,515,7.689255619379124e-06,medium,easy
159,15,5,1.3288282,0,348,8.58501074975724e-06,hard,easy
160,15,1,1.0720702999,0,1230,8.612645874141297e-06,hard,easy
161,15,5,1.0628449002,1,581,-8.149389733404233e-06,easy,easy
162,15,6,0.8652628001,1,268,5.165344031746392e-06,easy,easy
163,15,6,0.9262367,1,286,-7.671587984491377e-06,medium,easy
164,15,4,1.0302906001,1,1272,6.4114746310348685e-06,hard,easy
165,15,5,0.9382201,1,291,2.5257917857981136e-06,medium,easy
166,15,5,0.9059628001,1,422,2.745918634594909e-07,easy,easy
167,15,4,0.770333,1,1338,-8.919672906259737e-08,hard,easy
168,15,6,0.8779054,1,420,9.144931335587536e-06,medium,easy
169,15,5,0.9922465,1,525,-1.4607367650111156e-05,hard,easy
170,15,5,0.7714059001,1,365,7.83821530622974e-06,easy,easy
171,15,5,0.6785482999,1,342,-1.0439668108338893e-06,medium,easy
172,15,6,0.7022709001,1,287,-2.3308398578996488e-06,easy,easy
173,15,6,0.6070073,1,303,3.628334410530845e-06,medium,easy
174,15,6,0.7410088,1,312,1.493725464042011e-06,hard,easy
175,15,2,1.2991324,1,1131,-1.1553011524538127e-05,medium,easy
176,15,5,1.2312554999,1,1263,-3.562191704842186e-06,easy,easy
177,15,5,1.1458996001,0,835,3.9075536689664304e-06,hard,easy
