,sub,cj,rt,cor,rtcj,average_P3_amplitude,difficulty,condition,frontal_P3_amplitude
0,17,3,1.2975143001,1,5989,-1.551515776452224e-06,easy,positivefb,5.238233513916515e-06
1,17,5,1.6663894001,1,3352,5.8988798356347735e-06,easy,positivefb,2.223872344215784e-06
2,17,5,0.8736480002,0,962,7.281229408200173e-06,hard,positivefb,-2.9932679922438135e-06
3,17,2,0.8464499,1,812,5.433194093454341e-06,medium,positivefb,-2.5635392676498514e-07
4,17,1,2.3292429999,0,1857,1.1865960454691003e-06,easy,positivefb,-4.222002855904587e-06
5,17,5,1.0488727,1,2048,4.043561561550548e-06,medium,positivefb,2.901937450641778e-06
6,17,5,0.9974021001,1,1450,7.545138171104931e-06,medium,positivefb,-6.807693985939154e-06
7,17,2,1.7926556,0,1115,2.1491669937648882e-06,easy,positivefb,-4.587501487327944e-08
8,17,5,0.8599592999,1,942,4.466232836581013e-06,medium,positivefb,4.134213043809626e-07
9,17,4,1.5165518001,1,2400,3.0397154868990754e-06,easy,positivefb,-8.737846675690082e-08
10,17,5,0.9748938999,1,1676,-7.531779158682141e-07,easy,positivefb,2.216204943923036e-06
11,17,5,0.8166006999,0,955,7.536957807324758e-06,hard,positivefb,7.101397985955448e-07
12,17,5,1.0703808998,1,700,1.094545009103896e-05,hard,positivefb,-5.325873327428474e-06
13,17,4,2.0893335999,0,1329,4.442122439974364e-06,hard,positivefb,-3.9016512114415765e-06
14,17,4,2.3293502999,1,513,3.620788731416909e-06,medium,positivefb,-3.3265262794403665e-06
15,17,4,1.2109411,1,1646,7.994639865732092e-06,hard,positivefb,1.4787312882407476e-06
16,17,4,1.0112113,1,1063,2.469197462083352e-06,medium,positivefb,-4.109156184944704e-07
17,17,4,1.6126281999,1,527,8.386246293987355e-06,hard,positivefb,-4.4967566324347194e-06
18,17,5,1.2971989,1,1369,2.8259669975036417e-06,hard,positivefb,2.519551677265389e-06
19,17,5,0.8895950001,1,850,1.0621470967293085e-05,medium,positivefb,1.9908317386147923e-07
20,17,5,1.5252262,1,918,-2.945054411880136e-06,easy,positivefb,2.5083895996151213e-06
21,17,5,0.9406025,0,558,1.0641477987377259e-05,easy,positivefb,-1.273048816936708e-05
22,17,5,0.8156554,1,650,-6.175327492965904e-07,medium,positivefb,-1.787832459043053e-06
23,17,4,1.4426517999,1,521,-8.674531825173729e-07,medium,positivefb,-6.511873451034478e-06
24,17,4,2.0866453999,0,996,9.480731724380102e-06,medium,positivefb,-7.76285024193972e-06
25,17,4,1.5100117,1,916,1.0395958950254101e-06,medium,positivefb,4.10860527844551e-06
26,17,5,0.8639702001,1,607,9.671972836566327e-07,hard,positivefb,-3.5855136506079515e-06
27,17,6,1.2219449,1,537,2.6229908328184243e-06,easy,positivefb,6.076281291860541e-06
28,17,5,1.3747818002,1,464,3.5358094525045336e-06,hard,positivefb,-1.4185903933855377e-06
29,17,4,2.0771426,1,1389,7.951485144054908e-06,hard,positivefb,-1.1313606005623662e-06
30,17,5,1.4521711001,1,735,9.393055515781264e-06,easy,positivefb,-7.1653280636897945e-06
31,17,4,1.7753657,1,365,3.0980711469218228e-06,medium,positivefb,-3.728912792969572e-06
32,17,5,0.8091416999,1,705,1.2376647453224641e-06,medium,positivefb,2.6359380683032933e-06
33,17,5,0.7689918,1,505,1.0498583317806892e-05,medium,positivefb,-5.915146490342415e-07
34,17,4,1.5525698999,0,506,1.1228035168523375e-05,easy,positivefb,-5.088683375209104e-06
35,17,4,1.2005228999,0,1432,2.5547394760196295e-06,medium,positivefb,4.6330332431491955e-06
36,17,4,2.1610034001,1,924,6.547788045851928e-06,hard,positivefb,-2.7291861916681595e-06
37,17,5,0.9346624999,1,421,-9.214651714580202e-07,easy,positivefb,3.301221714348722e-06
38,17,5,1.0211593001,0,510,2.9347868513231804e-06,hard,positivefb,-5.750266633041765e-06
39,17,5,1.0333855001,1,419,-6.168413152186317e-07,medium,positivefb,1.1105318678008922e-06
40,17,5,0.8719668002,1,418,1.0191359389295936e-05,medium,positivefb,2.774608176268107e-06
41,17,5,0.8566008001,1,434,8.885862291663332e-06,easy,positivefb,-2.746616340585581e-06
42,17,5,1.2559472001,1,658,2.082380891636194e-06,easy,positivefb,-1.1641026223163695e-06
43,17,5,0.8831616,1,999,-2.4509528298625512e-06,hard,positivefb,6.064193610592989e-06
44,17,5,0.9585986999,1,459,4.3056643380596025e-06,hard,positivefb,2.9906457678348745e-08
45,17,5,0.7149783999,1,432,1.7404209274684614e-06,hard,positivefb,-3.928792218231653e-06
46,17,4,1.6929039001,1,301,4.567214194726737e-06,hard,positivefb,7.772032233120857e-08
47,17,4,1.8896751001,1,536,4.41627294493722e-06,easy,positivefb,-7.307636805696595e-07
48,17,4,2.7073068002,0,394,8.809918861706329e-06,hard,positivefb,4.963352478025565e-07
49,17,5,0.7476810999,1,352,4.172581684580233e-06,medium,positivefb,-3.0246387721974377e-06
50,17,5,0.7401206999,0,342,5.1786453927464454e-06,easy,positivefb,-5.002662195829648e-06
51,17,5,1.4211836001,1,883,1.0232163125944101e-05,hard,positivefb,-8.348262432556225e-06
52,17,5,0.8403528999,1,305,-2.68576082168534e-07,easy,positivefb,-3.45135425327072e-06
53,17,5,0.9528635999,1,754,7.045490788330631e-06,easy,positivefb,-5.811783079905671e-06
54,17,4,1.1880995,1,438,5.960746208117751e-06,easy,positivefb,-8.914009370308733e-06
55,17,4,1.7368055,1,1587,9.795401409848334e-06,hard,positivefb,-7.584287073062728e-06
56,17,4,2.2718772001,0,1548,5.70343273191715e-06,medium,positivefb,-5.629794402860985e-06
57,17,4,0.977774,1,1353,1.0321472101839025e-05,medium,positivefb,-3.1963144178194526e-06
58,17,5,1.4576907,1,364,6.271209216852602e-06,easy,positivefb,-1.201072135761767e-05
59,17,5,0.8535569999,1,1519,4.4661937262614765e-06,easy,positivefb,-6.258345217303392e-06
60,17,4,0.9359853,0,1006,6.829268621209412e-06,easy,positivefb,1.3570429579557249e-07
61,17,5,0.8519092002,1,472,5.311650901224972e-06,easy,positivefb,-1.984834964989747e-06
62,17,5,1.2210245,1,583,5.28218972687069e-06,medium,positivefb,1.1525367499931402e-06
63,17,5,0.9766287999,1,955,3.1532293603874027e-06,easy,positivefb,5.795900015080847e-06
64,17,4,1.2867962001,1,629,8.224504740200856e-06,hard,positivefb,-5.4487464654530105e-06
65,17,4,0.7133972,0,1043,4.009519094033523e-06,medium,positivefb,-2.56290038042075e-06
66,17,5,0.8343533,1,427,3.5551012337868963e-06,medium,positivefb,-1.0843633342715727e-05
67,17,6,0.8848311,1,473,1.0123632741691436e-05,easy,positivefb,-1.0567371495276746e-05
68,17,5,1.5175445999,0,332,3.930746941979568e-06,hard,positivefb,-2.1339905747809217e-06
69,17,4,2.0420746,0,1120,-1.109991785777676e-06,hard,positivefb,9.234413909154775e-06
70,17,6,0.9214808,1,562,3.0339217190601724e-06,medium,positivefb,8.973474726885806e-06
71,17,4,1.6632930001,1,1723,2.375357756796122e-06,hard,positivefb,-1.3569514113651035e-05
72,17,4,1.4365703,0,671,5.878830307552804e-06,medium,positivefb,1.5779813392220466e-07
73,17,4,2.2540065001,1,620,3.805766537335287e-06,hard,positivefb,-5.161827664049634e-06
74,17,5,0.9202095999,1,1682,2.321778559508087e-06,easy,positivefb,4.437287859834797e-07
75,17,5,1.4103196999,1,537,9.3077906303666e-06,medium,positivefb,-6.0640302861846835e-06
76,17,5,0.9524017998,1,994,6.923771506478425e-06,easy,positivefb,-2.623139831936084e-06
77,17,4,1.1346849999,1,912,8.081174770163518e-06,medium,positivefb,-5.103672993446988e-06
78,17,5,0.8952007,1,363,1.2333641481439572e-05,easy,positivefb,-4.38627130792377e-06
79,17,4,1.1947885999,1,592,-1.7319172458425404e-05,medium,positivefb,-1.045020409469302e-05
