,sub,cj,rt,cor,rtcj,average_P3_amplitude,difficulty,condition,frontal_P3_amplitude
45,14,5,0.9992120999,1,451,1.480823989474845e-06,medium,hard,6.00779897117074e-06
46,14,4,2.1252391001,1,975,-8.921003352105857e-07,hard,hard,-5.763230802150978e-06
47,14,5,0.8684834999,1,424,3.3616328453630364e-07,medium,hard,-3.6100699016976446e-06
48,14,5,0.6009733998,1,339,1.7992193404802992e-06,easy,hard,2.397213181631579e-06
49,14,5,0.6379598002,1,319,6.0633395335836855e-06,easy,hard,9.05775168879992e-06
50,14,5,1.1228304,1,359,5.579783732903406e-06,medium,hard,-1.3777162249928223e-05
51,14,5,1.3160679,1,312,1.0939081859917765e-05,medium,hard,-8.655766454699439e-06
52,14,6,0.6359390998,1,371,2.387716643546303e-06,easy,hard,1.1265315508176876e-05
53,14,5,1.0704073,1,333,1.4459605534064219e-05,easy,hard,-1.5495726347225286e-06
54,14,6,0.7568492999,1,326,5.166526617726342e-06,easy,hard,-4.25384858338987e-06
55,14,6,0.5825056999,1,341,2.6894107491534912e-06,easy,hard,-2.2999483066595762e-05
56,14,6,0.6026764002,1,274,6.036926946083976e-06,easy,hard,-6.199810186415623e-06
57,14,5,0.5513682999,0,548,-1.6598643182472648e-07,hard,hard,-9.354060393888387e-06
58,14,5,0.96006,1,378,1.071410124723385e-05,easy,hard,-2.114342212202706e-08
59,14,5,0.9476767001,1,231,5.835410576559689e-06,easy,hard,-4.898020022860088e-06
60,14,5,0.9541145,1,317,-4.343878696326027e-06,easy,hard,1.3147659514982216e-05
61,14,5,0.5705587999,1,380,-7.811164169120476e-07,medium,hard,-6.357253444864431e-06
62,14,4,0.894537,1,492,9.323046703958821e-06,hard,hard,-2.0207661949107603e-05
63,14,4,1.7485325998,0,869,1.6344767726627322e-05,hard,hard,-1.8036315882726448e-05
64,14,5,1.3059087,1,290,-2.4079874555228827e-06,easy,hard,7.340380236040897e-06
65,14,5,0.6212584998,1,288,6.945089393304488e-06,easy,hard,-1.7566659599861656e-05
66,14,5,0.6874281999,1,300,1.8005154082498027e-05,medium,hard,-1.5237364158699352e-05
67,14,5,0.6925784999,1,279,1.978604413039334e-06,medium,hard,-1.8414927286880721e-06
68,14,4,1.2124635,1,511,8.448213326389312e-06,medium,hard,-5.187213298112643e-06
69,14,4,1.0163008,1,629,8.576657430838612e-06,easy,hard,-7.930878669366462e-06
70,14,5,0.6970145998,1,322,4.958946305571777e-06,easy,hard,-7.536312555522836e-06
71,14,5,0.9840686999,1,402,9.248010311177226e-06,hard,hard,3.5004848291411895e-07
72,14,4,1.4408591001,1,426,1.2049183077832983e-05,medium,hard,2.9715258215704697e-06
73,14,3,2.4478252002,1,506,6.699025204407008e-07,hard,hard,7.866936325774756e-06
74,14,3,1.2683875,1,583,9.981060890779589e-06,hard,hard,-5.9693204824970094e-06
75,14,4,1.2920231002,1,543,-5.1011198420173014e-06,easy,hard,-2.2987091944349385e-06
76,14,5,1.0328317001,1,531,1.0130301596100654e-05,easy,hard,-1.7440836302454723e-05
77,14,5,0.7984183999,1,336,8.528729923210221e-07,easy,hard,2.741119703988574e-06
78,14,4,0.8053234001,1,438,-2.4814910859903298e-06,medium,hard,2.099929083627985e-06
79,14,5,0.9365811001,1,322,9.2942801723612e-06,medium,hard,-1.5435896976087316e-07
80,14,5,0.6701673002,1,348,-3.6225707327729938e-06,hard,hard,3.539901223966846e-06
81,14,5,0.5842561,1,249,-1.729935376068564e-06,easy,hard,-1.0009036980355825e-06
82,14,5,0.7746420999,1,389,1.793597152391239e-05,easy,hard,-1.9015922064344267e-05
83,14,5,1.3032323001,1,228,2.294656004457139e-06,easy,hard,2.5545105943161274e-07
84,14,4,0.7992647998,0,381,-1.3016224492578965e-06,medium,hard,4.813646471754239e-06
85,14,4,1.2596241001,1,400,1.1196922986004714e-05,medium,hard,6.219811773671182e-06
86,14,5,0.9432134002,1,317,1.1977142862955748e-05,medium,hard,-1.2160735618458012e-06
87,14,5,0.5767264999,1,315,-2.5341252134430117e-06,hard,hard,5.29907682425515e-06
88,14,5,0.5442063001,1,235,4.081377049183855e-06,hard,hard,3.971454300545066e-06
89,14,5,0.5733560999,0,334,2.7214167569235777e-06,hard,hard,-3.7912919037431964e-06
90,14,6,0.8249623999,1,628,4.941955991320346e-06,easy,hard,8.948226600145323e-07
91,14,6,0.5509903,1,279,-3.1254973787426805e-07,easy,hard,-1.0262892620308797e-06
92,14,6,0.5452297002,1,313,-5.635831181415565e-06,medium,hard,3.454553645052301e-06
93,14,4,0.7267906999,0,387,1.1915622519946062e-05,medium,hard,9.135630885010822e-07
94,14,5,0.7040458,1,475,-3.5365669383953173e-06,easy,hard,6.640898281845959e-06
95,14,5,0.7422431,1,309,9.002809400575509e-06,easy,hard,-1.1618451838717733e-05
96,14,3,3.9995803998,0,1516,5.16407161167295e-06,hard,hard,-1.2043558213376e-05
97,14,4,1.8925057,1,390,1.6636347988721475e-05,hard,hard,-1.1851136382051703e-05
98,14,5,0.6339473,1,289,2.1177867826290566e-06,hard,hard,-4.579503253215333e-07
99,14,5,0.6397128999,1,238,8.866921839632871e-08,medium,hard,-3.5909821953935352e-06
100,14,5,0.5374877001,0,241,-7.21904323584097e-06,easy,hard,1.663179252199508e-05
101,14,5,0.783908,1,684,6.841002970127876e-06,easy,hard,9.072585022441749e-06
102,14,3,2.1251753999,0,351,5.383919072048854e-07,hard,hard,-7.3421374806493905e-06
103,14,3,3.206705,0,420,8.670761484826341e-06,medium,hard,-7.736381317116747e-06
104,14,4,1.1051948001,1,362,-2.3153486066118687e-06,medium,hard,2.477933493347334e-06
105,14,6,0.9808653998,1,279,3.493320518125801e-06,medium,hard,8.5726510037998e-06
106,14,6,0.5395555,1,233,5.185006748378796e-06,easy,hard,-8.009919328744705e-06
107,14,6,0.7768869,1,228,7.797277659746464e-06,easy,hard,-1.3112757905749825e-05
108,14,5,0.7647086,1,798,8.267516417146863e-06,hard,hard,1.3340592579687711e-05
109,14,5,0.7436104,1,260,-7.165512973720073e-07,easy,hard,-6.325125016728362e-06
110,14,3,0.6690445,0,1266,2.0031154527323033e-06,medium,hard,-7.067065258856405e-06
111,14,4,1.6744096,1,912,1.472071285809133e-06,hard,hard,-3.3052460179595546e-06
112,14,3,1.3812190001,1,535,5.421082939857366e-06,hard,hard,1.4145770785831885e-05
113,14,5,0.8765380001,1,482,-7.409682005871408e-06,hard,hard,5.1793626004481005e-06
114,14,5,0.6590453,1,247,7.888460821352668e-06,hard,hard,1.934416807609712e-07
115,14,4,2.0948669999,0,252,1.1411835581804074e-05,medium,hard,-2.972504079468073e-06
116,14,5,1.2548552998,1,291,9.739397039731289e-06,hard,hard,-8.597843863367175e-06
117,14,4,0.9664762998,1,356,1.1225780470563967e-05,medium,hard,-7.82949380908599e-06
118,14,4,1.1362752002,1,619,1.275752632688073e-05,hard,hard,2.8913931949600636e-06
119,14,5,1.1777004001,1,301,6.577534387519678e-06,easy,hard,-9.286242001098312e-07
120,14,5,0.6428441,0,186,4.565610855638342e-06,hard,hard,-6.205061163654204e-06
121,14,4,1.1216356,0,281,1.6233626819682658e-05,hard,hard,-1.76236329853033e-05
122,14,4,0.5123015002,0,300,3.7554034818835243e-06,hard,hard,2.466709349030484e-06
123,14,4,0.5601617,0,1133,3.7920785268679995e-06,medium,hard,1.314553979083597e-06
124,14,3,1.4102701999,0,330,-1.2461705914091003e-07,hard,hard,-8.602517876782124e-06
125,14,4,0.9448219,1,523,1.385070552643375e-05,easy,hard,-4.852747409947564e-06
126,14,5,0.7034847999,1,172,-1.0880643134977334e-05,easy,hard,1.646086646533308e-05
127,14,4,0.9874938999,1,305,1.3227366529798621e-06,medium,hard,3.6223878031804813e-06
128,14,5,0.6045476999,1,240,1.166462458730776e-05,hard,hard,-3.657649954000651e-06
129,14,5,0.5870474,1,242,5.9791683013499664e-06,hard,hard,-2.664716067596816e-07
130,14,5,0.6512503999,1,256,1.8000167251106167e-06,easy,hard,-1.2415873005747829e-05
131,14,5,0.6202447999,1,207,6.14012891819154e-06,easy,hard,4.586430604820512e-06
132,14,4,0.7697166,1,220,1.210328811889745e-05,medium,hard,-1.8484305229060588e-06
133,14,4,0.7566920999,0,199,5.372084233968477e-06,hard,hard,-4.455549974730185e-06
134,14,4,3.5740604,0,324,-3.7858053685179706e-07,medium,hard,-4.633971934858294e-06
135,14,3,1.9514794,0,300,-5.753296617464491e-06,medium,hard,4.448481874810381e-06
136,14,4,1.3244639998,1,302,6.815207515917107e-06,hard,hard,-4.127215197209395e-06
137,14,4,0.7256266,1,215,7.235677992849925e-06,medium,hard,-3.0855426060281458e-06
138,14,4,0.8264269,1,322,3.0104899320579537e-06,easy,hard,-2.9923931133115125e-07
139,14,4,1.0032102,1,848,-1.3035013947189822e-06,hard,hard,-4.790870510490737e-06
140,14,5,0.662057,1,310,-2.937468930032307e-06,easy,hard,5.207888427160081e-06
141,14,5,1.184595,1,237,5.2258662562777995e-06,easy,hard,5.980027115581184e-06
142,14,5,0.7914667998,1,167,3.7971893686159795e-06,hard,hard,-4.938735642604031e-06
143,14,3,0.7303579,0,694,8.627438529282998e-06,medium,hard,-1.2436108919911267e-05
144,14,4,0.7483244,1,479,2.1296819194337e-06,hard,hard,3.040620369231798e-06
145,14,6,0.6454832,1,421,1.082789631523206e-05,medium,hard,-2.780536277708077e-06
146,14,5,0.7043794999,1,362,1.638800117814128e-07,medium,hard,-3.977872605606379e-06
147,14,6,0.4782161999,1,317,-3.4762210307428243e-06,easy,hard,2.280594086462081e-06
148,14,6,0.5583380002,1,317,-1.0264526165895266e-06,easy,hard,-3.1174828049987942e-06
149,14,6,0.4744388,1,273,7.668556402644232e-07,hard,hard,-1.031286322981401e-06
150,14,6,0.5364484,0,227,-1.0415076096854635e-05,medium,hard,1.363488394583358e-05
151,14,5,0.5991316,1,276,-1.3638344007395985e-06,medium,hard,3.6751163749489654e-06
152,14,6,0.5148517,1,296,9.668842436237436e-06,medium,hard,1.18548597533713e-06
153,14,6,0.5296836002,1,233,8.020288304232504e-06,easy,hard,1.844370973298603e-06
154,14,5,0.5416013,0,301,9.569391229203445e-06,medium,hard,-4.917117382500853e-06
155,14,4,1.5770703999,1,1189,-8.714273954859375e-07,easy,hard,-2.7312246750452693e-06
156,14,5,0.7205053,1,204,4.4520732897251696e-06,medium,hard,-8.287927294820218e-06
157,14,5,1.0409941,1,331,7.85642637239266e-06,easy,hard,-9.00599525319594e-06
158,14,4,0.9125011999,1,526,3.975782086505656e-06,easy,hard,-1.3579236272810146e-06
159,14,5,0.7148721998,1,272,7.1971462118174225e-06,medium,hard,-9.752878035615995e-06
160,14,5,0.7373195002,1,330,9.411014428223997e-06,easy,hard,-7.530390807403609e-06
161,14,4,0.5452908,1,731,2.9023791063710836e-06,hard,hard,3.0760737597981975e-07
162,14,3,3.8318344001,0,630,7.3149706092432914e-06,hard,hard,-4.234697962488644e-06
163,14,4,3.1456036,1,467,6.214511427951645e-06,medium,hard,-5.647416596317302e-06
164,14,5,0.7092056,1,375,6.238616343558123e-06,medium,hard,-6.055074561176523e-06
165,14,3,1.4482239,1,833,4.047247271863167e-06,hard,hard,-7.094725320083996e-06
166,14,5,0.5959868,1,395,6.242231133376707e-06,medium,hard,-1.3542442700327567e-05
167,14,5,0.7980555999,1,637,-1.8110461233125656e-06,easy,hard,2.7677854227781178e-06
168,14,4,0.9699122999,1,353,-3.167679947618011e-07,medium,hard,5.356131161571605e-07
169,14,4,0.7072312001,1,410,9.41017648395662e-06,hard,hard,4.061418115517989e-06
170,14,5,0.9189299,1,390,1.1321530313919828e-05,easy,hard,4.447278129874745e-06
171,14,5,0.7499565,1,173,4.925385114650672e-06,easy,hard,-2.4412044063532633e-06
172,14,5,0.5029144001,1,149,1.1138262543681778e-05,hard,hard,-8.456005698726974e-06
173,14,4,0.6424976001,1,295,6.724383638234831e-06,medium,hard,-6.226664211522737e-06
174,14,5,0.5951542002,1,296,4.879564345021872e-06,hard,hard,4.662139252290606e-07
175,14,4,0.5133871001,1,187,2.8523432571912917e-06,easy,hard,-4.237919716881828e-06
176,14,5,0.6233298001,1,285,5.369646816181757e-06,hard,hard,-4.7155624737083075e-06
177,14,5,0.69105,0,200,8.050591580395652e-06,hard,hard,-1.0698775532773912e-05
178,14,4,0.8919808001,1,161,-5.528375873199279e-07,easy,hard,1.2227294586642533e-05
179,14,6,0.7772075001,1,479,-6.256186432093236e-07,easy,easy,-2.799341299555152e-06
180,14,5,0.6322903999,1,342,9.773211781591194e-06,medium,easy,-1.3576100759400652e-05
181,14,6,0.6357002999,1,546,8.144149492873735e-06,easy,easy,-3.1116126272239197e-06
182,14,6,0.4476223001,1,285,9.305023320853332e-07,medium,easy,-1.712304336692518e-07
183,14,5,0.9784953999,1,397,1.0990955716888619e-05,hard,easy,-5.944147496663918e-06
184,14,4,1.6131140999,1,512,9.262145581572395e-06,hard,easy,-4.365440955628454e-06
185,14,5,0.9981197999,1,263,7.498503595365137e-06,medium,easy,3.373581006709815e-07
186,14,5,1.1152415001,1,242,5.691108929209397e-06,medium,easy,-5.3927316674390475e-06
187,14,4,0.7178006999,1,496,7.163747665025368e-06,hard,easy,-7.388397760801969e-06
188,14,4,0.6823928,1,163,4.6120329778033034e-07,hard,easy,2.190611802030981e-06
189,14,5,0.7483327,1,242,6.240138371606445e-06,medium,easy,6.511966317286998e-06
190,14,4,0.6017399002,1,595,1.1508114735293967e-06,easy,easy,-1.592771527449486e-07
191,14,4,0.8324076,1,221,4.583589548175698e-06,medium,easy,-6.306372466829541e-06
192,14,6,0.6723431002,1,508,9.275218722574776e-06,easy,easy,1.267680045012357e-05
193,14,5,0.7531827001,0,381,-3.884883873211313e-06,hard,easy,-8.73197366511934e-07
194,14,4,0.6456480999,1,183,4.057957114342049e-06,medium,easy,9.375562972982686e-07
195,14,5,0.8122902,1,226,3.3165031395187852e-06,easy,easy,8.768619776186093e-06
196,14,4,0.7333616999,1,160,1.0706314272069096e-05,medium,easy,2.4121479972375988e-06
197,14,4,0.7185622999,0,239,5.659882859382421e-06,medium,easy,-7.570873299351992e-06
198,14,5,1.3549918002,1,210,-2.0640897462196197e-06,easy,easy,9.61344017979914e-06
199,14,4,1.853688,1,227,4.6512362268376185e-06,hard,easy,2.3407162947056817e-06
200,14,4,1.2680591999,1,234,6.772683199366357e-06,easy,easy,3.4218510365663542e-06
201,14,4,1.308522,0,160,1.2756118679526773e-05,hard,easy,2.552586921139691e-07
202,14,4,2.2686755001,1,338,9.20450094470785e-06,hard,easy,-7.039099688651962e-06
203,14,5,0.938113,1,306,5.271185808559299e-06,easy,easy,4.936082123704885e-06
204,14,5,0.9387433999,1,179,1.6021590125502837e-05,easy,easy,-1.2860367847443752e-06
205,14,5,0.9974761999,1,231,2.768086432229873e-06,medium,easy,-1.1831600356377055e-05
206,14,5,0.9799345999,1,202,1.2848717742207635e-05,hard,easy,-1.0517277256367809e-05
207,14,5,1.2255059001,1,308,2.9106253692191513e-06,easy,easy,1.2976405282218101e-06
208,14,5,0.5709685001,1,164,1.2625000619355033e-05,hard,easy,-6.554500514239133e-06
209,14,4,1.6851206,0,237,3.0659563291546757e-06,medium,easy,-4.445253590174413e-06
210,14,4,1.7567395002,1,225,4.089625922454326e-06,medium,easy,-1.337567567831645e-05
211,14,4,1.3717551001,1,211,3.714512585642523e-07,hard,easy,-2.7542528364944136e-06
212,14,4,0.8994165,1,171,-3.9685221240665823e-07,hard,easy,5.37825717982239e-06
213,14,4,0.589506,1,239,1.1405437919411666e-05,easy,easy,-6.7833154648251e-06
214,14,4,0.7901188,1,137,-2.799002906455766e-06,easy,easy,-3.5632659345597013e-06
215,14,4,0.9399796999,1,114,4.523426365657351e-06,easy,easy,-1.650838405108439e-05
216,14,4,0.8307324999,1,174,5.424845183044147e-06,medium,easy,4.04097719010959e-06
217,14,4,0.7065746998,1,143,5.491093022000653e-07,easy,easy,1.7294285545325017e-08
218,14,4,0.7373110999,1,175,3.751145382982379e-06,medium,easy,1.855926435439214e-06
219,14,4,1.8031762,1,738,1.3801691176151966e-05,medium,easy,-1.0416780721425673e-06
220,14,5,0.9388860001,1,306,7.746689286581443e-06,medium,easy,-5.7306912881169555e-06
221,14,4,0.8720652999,1,486,-1.35942105751416e-06,hard,easy,-3.395016849996055e-07
222,14,4,0.7782238,1,199,7.877391558468857e-06,medium,easy,-3.607504811186548e-06
223,14,4,1.6280073998,0,162,7.088464058842161e-06,hard,easy,-7.24602209826167e-06
224,14,4,1.2339951,1,188,4.520054180692966e-06,medium,easy,-1.245489949318228e-05
225,14,4,2.6043739,0,192,5.8095708732283516e-06,hard,easy,-1.6924327881591626e-06
226,14,4,0.9025024001,1,135,1.326278968625629e-05,easy,easy,-4.188219437358461e-06
227,14,5,0.708809,1,152,-2.4489727141925027e-06,hard,easy,-5.2978173305327595e-06
228,14,5,0.4745079998,1,115,5.809179222395506e-06,easy,easy,2.3732311814551116e-06
229,14,5,0.8285109,1,208,7.967458217990176e-06,hard,easy,4.240609694577456e-06
230,14,4,0.5370104001,1,197,1.5493840803687856e-05,hard,easy,-1.26972959897016e-05
231,14,4,0.5143462,0,171,-4.307235598916332e-06,hard,easy,1.0088722000096581e-05
232,14,5,0.5205457001,1,211,1.6914323350852754e-05,easy,easy,-1.3457857587206737e-05
233,14,5,0.5031570001,1,233,9.089213350422919e-06,easy,easy,-9.364274431448019e-06
234,14,5,0.7272409999,0,134,4.928966037685044e-06,easy,easy,-7.6176932763135704e-06
235,14,2,0.5774706001,0,1660,3.2180420224147426e-06,medium,easy,-9.000023102523343e-06
236,14,4,0.7998803,1,173,-3.3116020441979516e-06,hard,easy,4.976270810092354e-06
237,14,5,0.7712868,1,202,5.454285231457483e-06,easy,easy,7.04683259238769e-06
238,14,5,0.5406694,1,112,1.2720911223442455e-05,medium,easy,-9.286370948742054e-06
239,14,5,1.7843342,1,193,-4.579303822218616e-06,easy,easy,-2.76794335709758e-06
240,14,5,0.8360087001,1,170,-2.6126537565069e-06,easy,easy,-8.7018743352769e-06
241,14,4,0.8422319,1,277,1.7454332394606003e-05,medium,easy,6.859507341636808e-07
242,14,4,0.7853372998,1,189,6.107786603691967e-06,hard,easy,1.960157398701271e-06
243,14,4,0.9209332999,1,148,6.209357122349111e-06,easy,easy,-2.2645321723063193e-05
244,14,5,0.5128953999,1,205,4.456858381066302e-06,easy,easy,4.565519444898853e-06
245,14,5,0.5548209001,1,146,-1.2408757063540526e-06,easy,easy,-6.982931808650881e-06
246,14,4,0.6333513001,1,213,4.212099499519585e-06,medium,easy,4.790059743452552e-06
247,14,4,0.6644436,1,261,3.7148825003710193e-06,medium,easy,7.825566687674165e-06
248,14,5,0.5828579001,1,150,1.5480521649641984e-05,medium,easy,-2.1367613533519224e-05
249,14,4,0.9766261999,1,156,1.3280737207692617e-05,hard,easy,-7.93460119158579e-06
250,14,5,0.5861352,1,162,2.120243709634709e-06,easy,easy,3.3922438413611003e-06
251,14,5,0.4653663998,1,124,-9.450966718366936e-07,easy,easy,-4.906682624502015e-06
252,14,5,0.5710447999,1,163,3.204755687422841e-06,hard,easy,-6.160011988182398e-06
253,14,4,0.6642374999,1,181,-2.546351188949483e-06,hard,easy,-6.312937463265789e-07
254,14,4,0.9965555,1,104,-2.4646508054852606e-06,hard,easy,-3.2667984519366564e-06
255,14,5,0.6052218999,1,95,1.4005551126298687e-06,easy,easy,1.7020813636519784e-06
256,14,5,0.4998961,1,91,1.148053781615435e-05,easy,easy,3.4396349707691987e-06
257,14,5,0.704434,1,158,1.3723954770057682e-05,easy,easy,-3.5884041715155206e-06
258,14,4,1.0550954,1,129,2.888557047868876e-06,medium,easy,-9.070669177538551e-06
259,14,5,0.6979157,1,82,-5.175016934178989e-07,easy,easy,-2.6478387171281985e-06
260,14,5,0.6434254001,0,40,1.2145486576822778e-06,hard,easy,5.338347390303986e-06
261,14,5,0.5855505001,1,66,-3.1429037298044914e-06,hard,easy,8.761741786260074e-07
262,14,5,0.7274298,1,54,-5.088550823746961e-07,hard,easy,6.033122617598181e-06
263,14,4,0.7432691001,1,105,4.173341818579163e-06,medium,easy,1.0561047747178464e-05
264,14,4,0.8049448,0,728,7.97634943565715e-06,hard,easy,-8.959560709331279e-06
265,14,4,0.7862774001,1,94,8.133587696173893e-06,medium,easy,-8.78932840825082e-06
266,14,4,0.7495169998,1,144,1.167480568467588e-05,easy,easy,-2.930964460383551e-06
267,14,4,1.1668655998,1,94,4.648028658162928e-06,medium,easy,6.585621617652996e-07
268,14,4,0.6001341001,1,149,2.0144365974790753e-06,easy,easy,-7.899005187899611e-06
269,14,3,2.0264691999,1,418,2.6769590971153258e-06,medium,easy,-8.558322402017543e-06
270,14,5,0.7783576001,1,181,5.147348959647165e-06,medium,easy,1.4032817163773551e-05
271,14,5,0.5797064998,1,202,1.1700459498339672e-06,easy,easy,-6.338187397490581e-07
272,14,4,0.7258206001,1,135,1.4000121443094054e-06,medium,easy,-8.524475202731721e-06
273,14,4,0.6255250999,1,172,8.45717616942878e-06,hard,easy,-1.6776405306250484e-06
274,14,4,0.5880307001,1,114,3.00108377600038e-06,hard,easy,2.115171280297884e-06
275,14,4,0.7136108999,1,115,1.1467587829324685e-05,medium,easy,-9.302507276601835e-06
276,14,4,0.5454292002,1,92,2.0262687416426105e-07,hard,easy,-6.93192731732132e-07
277,14,4,0.5687883,1,132,1.8783368758914428e-06,medium,easy,8.355838986459242e-06
278,14,4,0.5450182001,1,108,1.3930779425523892e-06,easy,easy,-3.2916978993828126e-06
279,14,4,1.7694424998,1,84,-1.2985954678183235e-08,easy,easy,-5.773907488708163e-06
280,14,4,0.9090904,0,128,3.1258296853984284e-06,hard,easy,-7.75698432207732e-06
281,14,4,0.7313218999,1,145,6.893250396280284e-06,medium,easy,-1.8771917352656678e-06
282,14,4,0.6169123,0,101,1.3885325484706336e-05,hard,easy,-6.300718459310262e-07
283,14,4,0.6113427,1,123,4.901409344494468e-06,easy,easy,-1.1800481916897629e-05
284,14,4,0.7394445001,1,107,4.955001962166125e-06,medium,easy,-4.396266616243363e-06
285,14,4,1.3033052001,0,134,-4.217412095295201e-06,hard,easy,2.945460261166658e-06
286,14,4,0.6102237999,1,76,4.606324193110039e-06,hard,easy,-8.007762183586654e-06
287,14,4,0.7351675001,1,110,-1.165592117896219e-06,medium,easy,-1.4088671567460804e-06
288,14,4,0.7547644,1,79,-1.686022901583908e-06,hard,easy,-1.0071396032601095e-06
289,14,4,1.0311036999,1,86,5.399274960139705e-06,hard,easy,-6.8288525109454e-07
290,14,4,0.6756562002,1,91,1.102483791603836e-06,hard,easy,-3.6559513998146553e-06
291,14,4,1.8540779001,1,96,4.5057490450947625e-06,medium,easy,-2.719088636020557e-06
292,14,5,0.6974384999,1,259,8.51447568949046e-06,easy,easy,-1.1139362019350778e-05
293,14,4,0.7684372,0,109,4.517387402257141e-06,hard,easy,6.839295381790993e-06
294,14,4,0.7514253999,0,110,5.686732119181522e-06,easy,easy,1.118599686100564e-05
295,14,4,0.6006568002,1,148,-1.3426319900072346e-06,easy,easy,-3.3893238025227443e-06
296,14,4,0.7616715,1,115,8.309091348206134e-06,medium,easy,2.9672847804146754e-06
297,14,4,0.9450046001,1,76,-2.2100416639400957e-06,medium,easy,1.5605048896092817e-07
298,14,4,1.1367293,1,126,6.203493252287319e-06,medium,easy,-7.423438718812785e-06
299,14,4,1.9316723,0,109,-4.967326685767847e-06,hard,easy,5.704598538709152e-06
300,14,5,0.8838388,1,185,5.7296707455965505e-06,medium,easy,-7.76530485503864e-06
