,sub,cj,rt,cor,rtcj,average_fr_amplitude,difficulty,condition
0,14,5,1.7317526001,1,788,-7.590481945711341e-07,easy,hard
1,14,5,0.9463116999,1,816,3.214978591755051e-07,medium,hard
2,14,5,0.8899175001,1,544,7.938895720374982e-06,easy,hard
3,14,4,1.2811602,1,842,-2.4178369348236123e-05,medium,hard
4,14,5,0.8327645999,1,986,-1.541737503286788e-06,easy,hard
5,14,4,1.0737935,1,458,2.2112563418533746e-05,hard,hard
6,14,6,0.7185419002,1,973,8.562694329144784e-06,medium,hard
7,14,5,0.7838375999,1,587,2.218930307417813e-06,hard,hard
8,14,5,0.7379959999,1,425,-8.73945961927332e-06,hard,hard
9,14,5,0.6327450001,1,850,-6.264188272655846e-06,easy,hard
10,14,4,1.1862927999,1,602,1.0035501198645874e-05,hard,hard
11,14,5,0.8046089001,1,759,1.5946137842181306e-05,medium,hard
12,14,4,1.4002004,1,355,1.3483666741043621e-05,medium,hard
13,14,5,1.2592241,1,833,-1.8716675105786028e-05,hard,hard
14,14,5,1.4190012,1,704,-1.2883881565688818e-05,medium,hard
15,14,4,1.0543811999,1,524,-7.197429526865666e-06,hard,hard
16,14,5,1.4674346002,1,384,1.0506943810406979e-05,hard,hard
17,14,4,0.7403134999,1,646,1.636807604940422e-05,medium,hard
18,14,5,0.7471740001,1,304,8.770359845671123e-07,medium,hard
19,14,6,0.7400885001,1,601,-8.973525981043802e-07,easy,hard
20,14,5,0.5407771,1,366,1.280954425374488e-05,hard,hard
21,14,6,0.6595053,1,360,5.313922957316433e-06,easy,hard
22,14,1,0.5625547001,0,1287,-4.343583598011181e-06,medium,hard
23,14,5,1.037518,1,397,-4.54722927603005e-06,hard,hard
24,14,6,0.8121030999,1,368,3.7097782791498792e-06,easy,hard
25,14,4,1.456791,1,826,-1.5546757121443574e-06,medium,hard
26,14,5,0.6873992002,1,331,1.4894295258583206e-05,medium,hard
27,14,4,0.9428746002,1,1181,-8.360098673320948e-06,hard,hard
28,14,5,0.9640184999,1,682,1.3786596131750954e-06,hard,hard
29,14,5,0.7823402002,1,524,-1.2532410835105544e-05,medium,hard
30,14,6,0.6514478999,1,400,2.154134178026943e-06,easy,hard
31,14,6,0.5752328001,1,365,-2.0973415015010385e-06,medium,hard
32,14,5,0.9961550999,1,504,1.1107888970968141e-05,medium,hard
33,14,5,0.7529893999,1,458,2.870688960755941e-06,easy,hard
34,14,4,1.0842261999,1,463,3.920289074614592e-06,hard,hard
35,14,5,0.9299757001,1,427,-7.751426977714977e-06,easy,hard
36,14,5,0.5641182,1,326,1.5428018180577699e-06,hard,hard
37,14,6,1.0331937,1,306,-7.367026112938655e-06,easy,hard
38,14,5,1.0586407001,1,559,1.2768949548489086e-06,medium,hard
39,14,5,0.9992120999,1,451,7.737596135975052e-06,medium,hard
40,14,5,0.8684834999,1,424,-2.7248210001837376e-06,medium,hard
41,14,5,0.6009733998,1,339,2.397213181631579e-06,easy,hard
42,14,5,0.6379598002,1,319,9.506128000193339e-06,easy,hard
43,14,5,1.1228304,1,359,-8.46950535657419e-06,medium,hard
44,14,5,1.3160679,1,312,2.0100892794851016e-07,medium,hard
45,14,6,0.6359390998,1,371,9.902886254450993e-06,easy,hard
46,14,5,1.0704073,1,333,-3.2403858263099746e-06,easy,hard
47,14,6,0.7568492999,1,326,-6.208708162895125e-06,easy,hard
48,14,6,0.5825056999,1,341,-2.3360408449588306e-05,easy,hard
49,14,6,0.6026764002,1,274,-5.1000175923701514e-06,easy,hard
50,14,5,0.5513682999,0,548,-5.149189476256188e-06,hard,hard
51,14,5,0.96006,1,378,5.751814104406683e-06,easy,hard
52,14,5,0.9476767001,1,231,-5.605759021393343e-06,easy,hard
53,14,5,0.9541145,1,317,1.8273694467666014e-05,easy,hard
54,14,5,0.5705587999,1,380,-4.960017631188164e-06,medium,hard
55,14,4,0.894537,1,492,-2.745141338264038e-05,hard,hard
56,14,4,1.7485325998,0,869,-2.080970918805695e-05,hard,hard
57,14,5,1.3059087,1,290,2.133172162180287e-06,easy,hard
58,14,5,0.6212584998,1,288,-1.843767244151199e-05,easy,hard
59,14,5,0.6874281999,1,300,-1.640566207945869e-05,medium,hard
60,14,5,0.6925784999,1,279,-5.441834931752492e-07,medium,hard
61,14,4,1.2124635,1,511,-4.546373383099759e-06,medium,hard
62,14,4,1.0163008,1,629,-1.5791412203578753e-05,easy,hard
63,14,5,0.6970145998,1,322,-8.55488826251054e-06,easy,hard
64,14,5,0.9840686999,1,402,2.4511288718388217e-06,hard,hard
65,14,4,1.4408591001,1,426,-5.439179179272991e-07,medium,hard
66,14,3,1.2683875,1,583,-1.2191534993073579e-06,hard,hard
67,14,4,1.2920231002,1,543,7.223011661952477e-06,easy,hard
68,14,5,1.0328317001,1,531,-1.7895870941212396e-05,easy,hard
69,14,5,0.7984183999,1,336,5.4891488543740075e-06,easy,hard
70,14,4,0.8053234001,1,438,5.127850673039795e-06,medium,hard
71,14,5,0.9365811001,1,322,8.624529512068771e-07,medium,hard
72,14,5,0.6701673002,1,348,4.171720100020196e-06,hard,hard
73,14,5,0.5842561,1,249,-7.555040206567396e-07,easy,hard
74,14,5,0.7746420999,1,389,-1.58124470399083e-05,easy,hard
75,14,5,1.3032323001,1,228,5.191049206099049e-06,easy,hard
76,14,4,0.7992647998,0,381,7.200910592257694e-06,medium,hard
77,14,4,1.2596241001,1,400,1.2778694282493396e-05,medium,hard
78,14,5,0.9432134002,1,317,-2.8060806556970534e-06,medium,hard
79,14,5,0.5767264999,1,315,2.7996884471481217e-06,hard,hard
80,14,5,0.5442063001,1,235,-4.998937211970902e-07,hard,hard
81,14,5,0.5733560999,0,334,-3.7412222189809944e-06,hard,hard
