,sub,cj,rt,cor,rtcj,average_PE_amplitude,difficulty,condition
0,20,4,1.4616157,1,2980,-1.3386554787192832e-05,easy,easy
1,20,6,1.578735,1,1905,-8.356046719475896e-06,easy,easy
2,20,4,1.6699711999,1,1828,-2.642912008658831e-06,hard,easy
3,20,5,0.9914169,1,1871,6.7268119767300864e-06,easy,easy
4,20,6,1.4853425,1,1340,-1.0217283102430298e-05,easy,easy
5,20,6,1.2554688,1,1411,-1.3390463954533802e-06,medium,easy
6,20,6,1.6132719,1,687,8.83454404252329e-06,medium,easy
7,20,4,1.5238514,1,1352,-3.447492573154698e-06,hard,easy
8,20,5,1.3653283,1,627,-3.66207280973017e-06,hard,easy
9,20,6,1.0338641999,1,563,-1.2803260274294268e-06,medium,easy
10,20,4,1.6470407001,1,1471,-7.573456487003703e-06,medium,easy
11,20,6,1.4904779999,1,509,-2.1940305005332913e-06,easy,easy
12,20,6,1.0165349001,1,350,-6.520594566252123e-06,hard,easy
13,20,6,0.8272488001,1,276,2.01304442561035e-06,hard,easy
14,20,5,1.8697575999,1,1488,5.34948482248568e-06,medium,easy
15,20,6,1.3050553999,1,292,5.498130813989357e-06,easy,easy
16,20,6,0.8436928,1,306,6.940244790364734e-06,hard,easy
17,20,6,0.6237055,1,241,-3.4063092952875514e-06,medium,easy
18,20,6,0.6386778001,1,241,-1.761327761679106e-06,hard,easy
19,20,6,0.7036621,1,299,9.625649014223249e-06,hard,easy
20,20,4,1.1400851002,0,663,1.7713960001432095e-06,medium,easy
21,20,4,0.8457305001,1,413,-1.0174701401255552e-05,hard,easy
22,20,6,1.0451962,1,582,-4.634014257096461e-07,medium,easy
23,20,3,1.3768696999,1,1035,4.36805043624141e-06,medium,easy
24,20,4,0.7580984998,1,422,-1.3617144743788203e-06,hard,easy
25,20,6,0.8860869999,1,389,-2.3929283673860332e-06,medium,easy
26,20,6,1.5858547001,1,1337,3.361724008435096e-06,hard,easy
27,20,6,1.1235457,1,297,-4.097235569411586e-06,easy,easy
28,20,6,0.8288457999,1,239,-7.0397313095955655e-06,easy,easy
29,20,6,1.0345468,1,336,-5.9413178190409444e-06,medium,easy
30,20,6,0.5399825999,1,302,8.30263067238155e-07,easy,easy
31,20,6,0.5234311002,1,274,-3.8568225423542045e-06,easy,easy
32,20,6,0.5522505001,1,244,-7.048942192264995e-06,medium,easy
33,20,6,0.5484066999,1,263,1.7751734912951953e-06,easy,easy
34,20,6,0.4820538,0,972,-5.034267945711524e-07,medium,easy
35,20,6,0.6690364999,1,269,-3.100212322477692e-06,hard,easy
36,20,6,1.5239275,1,296,-2.8067757193332635e-06,medium,easy
37,20,6,0.7125273999,1,260,1.7751424370695732e-06,easy,easy
38,20,6,0.6682193,1,258,-4.808416369953121e-06,easy,easy
39,20,5,0.8005005,1,411,-3.158103027336002e-06,easy,easy
40,20,5,1.1486499,1,223,-6.665119912185521e-06,hard,easy
41,20,5,1.0514878002,1,433,-6.072054218015448e-07,medium,easy
42,20,6,0.9436941,1,348,8.37960074959017e-06,easy,easy
43,20,5,0.9930012,1,538,-9.462855768850552e-06,easy,easy
44,20,6,0.6865771001,1,540,-3.2371056232188137e-06,easy,easy
45,20,4,1.5876755,1,201,3.9140149681609034e-06,hard,easy
46,20,6,0.9073882001,1,367,-9.79149595914917e-07,medium,easy
47,20,6,0.8081986001,0,340,-3.120472361712341e-07,hard,easy
48,20,2,1.3038367,1,1669,4.592630646199201e-06,easy,easy
49,20,2,1.4396760999,1,347,7.999915334271206e-06,hard,easy
50,20,6,0.5273205,1,266,-5.178701249579019e-06,easy,easy
51,20,5,0.6144085999,1,609,-3.8007757116709405e-06,hard,easy
52,20,5,0.7309444,1,254,3.107927008017839e-06,medium,easy
53,20,5,0.8554781,0,293,1.2372078661721988e-06,medium,easy
54,20,6,0.5179069999,1,359,7.042303976400921e-07,easy,easy
55,20,6,1.1320189999,1,446,-1.442026889751729e-06,easy,easy
56,20,6,0.7627097,1,896,-4.982293197601608e-06,easy,easy
57,20,5,1.8793786999,0,661,2.751255480948432e-07,medium,easy
58,20,5,0.9507938998,1,279,-2.8566726524174687e-06,easy,easy
59,20,6,0.9782604,1,376,6.228447649545881e-06,medium,easy
60,20,6,1.2320069999,0,250,1.8058584869635477e-06,hard,easy
61,20,5,0.7784289999,1,452,-3.1080207153880144e-06,medium,easy
62,20,5,0.7552515999,1,231,-7.745176708731138e-06,easy,easy
63,20,5,1.2325809,1,575,-1.9050409315591289e-06,medium,easy
64,20,5,0.8021622,1,234,1.995752998280923e-06,hard,easy
65,20,6,1.0600944001,1,603,-2.279020578185714e-06,easy,easy
66,20,5,1.0115778998,1,363,1.422352301633747e-06,easy,easy
67,20,6,0.8424723002,1,240,2.3380854872796556e-06,hard,easy
68,20,5,0.7663481999,0,299,-3.8276515950556065e-06,medium,easy
69,20,5,0.8583912998,1,192,1.2858822001317294e-05,hard,easy
70,20,5,0.6530933999,1,272,-8.13991895153418e-06,easy,easy
71,20,5,0.6685209,1,430,1.4715470799317597e-05,medium,easy
72,20,6,0.6134341999,0,215,1.0761331353369299e-05,medium,easy
73,20,6,1.1438471999,1,356,-5.795418208193145e-06,medium,easy
74,20,6,1.6693108,1,293,-1.8461510866056387e-06,medium,easy
75,20,5,1.0310356999,1,356,-4.0600820069782354e-06,easy,easy
76,20,6,0.9694116998,1,354,-1.8777279837921874e-06,medium,easy
77,20,6,1.0369074999,0,429,-9.70875076056054e-06,hard,easy
78,20,6,0.7622909001,1,208,5.739089507450419e-06,easy,easy
79,20,5,1.1842069,1,315,8.023764388468449e-07,medium,easy
80,20,5,1.1092307998,1,197,3.5226712346813897e-07,hard,easy
81,20,2,0.8279556001,0,1424,1.2745854823745325e-05,easy,easy
82,20,6,1.6344785001,1,984,-7.221218261799215e-06,easy,easy
83,20,6,0.9994628001,1,500,-8.190591181971799e-07,medium,easy
84,20,6,0.7905309999,1,292,3.709348401959176e-07,hard,easy
85,20,6,1.6199729999,1,394,4.093127516666426e-06,hard,easy
86,20,5,1.4807476001,1,434,-8.712750589456165e-06,hard,easy
87,20,6,0.8424147,1,274,3.028251123961434e-06,easy,easy
88,20,6,1.5177719002,1,1325,-2.3745776311313066e-06,medium,easy
89,20,5,1.4333804999,1,562,-4.41564567581065e-07,hard,easy
90,20,6,1.7793610001,1,487,1.4248424999375876e-06,hard,easy
91,20,6,0.6376655002,1,333,-6.993588442093727e-06,easy,easy
92,20,5,1.5916072,0,373,-2.362019301419615e-06,hard,easy
93,20,6,0.8020595999,1,297,-2.811002186983838e-07,hard,easy
94,20,6,0.6456426999,1,230,-2.24765403132456e-06,easy,easy
95,20,6,0.9140387999,1,250,-8.096091892491924e-07,hard,easy
96,20,6,0.6087121998,1,283,-3.3691349984755507e-06,easy,easy
97,20,6,0.8090871999,1,226,-1.0271025361930894e-07,hard,easy
98,20,6,0.7167212998,1,271,4.7995992006565516e-06,medium,easy
99,20,6,1.2556506,1,261,-7.212837101949742e-06,medium,easy
100,20,6,0.6812362999,1,211,-5.8721442135957795e-06,easy,easy
101,20,6,1.2142828,0,284,-2.9509756518465426e-06,medium,easy
102,20,4,1.2909103001,1,1551,1.1430489882130056e-06,easy,easy
103,20,1,0.8408742,0,1875,5.605538737228321e-06,easy,easy
