,sub,cj,rt,cor,rtcj,average_P3_amplitude,difficulty,condition,frontal_P3_amplitude
0,20,4,2.224097,1,9303,-6.698230347741277e-07,hard,easy,5.593309707145853e-06
1,20,3,3.9814138,0,1512,-2.713853799074321e-06,hard,easy,8.787916526584582e-07
2,20,4,1.4616157,1,2980,-6.63178565856164e-06,easy,easy,1.449237688062922e-05
3,20,6,1.578735,1,1905,8.353326804445709e-06,easy,easy,-1.030695885839759e-05
4,20,4,1.6699711999,1,1828,-2.257156755710527e-06,hard,easy,2.7885867552536125e-06
5,20,4,2.1303172,1,537,-5.761167928722414e-06,medium,easy,1.8746922423186072e-05
6,20,5,0.9914169,1,1871,6.484333100839889e-06,easy,easy,9.303963381843516e-06
7,20,6,1.4853425,1,1340,2.1566859099673958e-07,easy,easy,-1.4908313959656747e-05
8,20,4,2.2526576,1,1359,4.613003871996974e-06,medium,easy,-4.016345932754086e-06
9,20,2,4.1661713,0,453,-5.773681776752868e-07,hard,easy,8.897114366720189e-06
10,20,6,1.2554688,1,1411,-8.771804711933246e-07,medium,easy,-7.084940496305876e-06
11,20,6,1.6132719,1,687,7.693550735280765e-06,medium,easy,4.779934155014591e-06
12,20,4,1.5238514,1,1352,1.0619986110969862e-06,hard,easy,-4.9534512213092865e-06
13,20,5,2.4657738002,1,1107,-8.688671050011056e-06,easy,easy,1.35443440730946e-05
14,20,5,1.3653283,1,627,1.0399189417153388e-05,hard,easy,-1.1041229046123552e-05
15,20,6,1.0338641999,1,563,-3.700869133265511e-06,medium,easy,6.251894904536824e-06
16,20,4,1.6470407001,1,1471,2.5197847003662113e-08,medium,easy,9.352898477845957e-06
17,20,6,1.4904779999,1,509,-2.5485795436840033e-06,easy,easy,-8.450260403645272e-07
18,20,6,1.0165349001,1,350,8.776297783035006e-07,hard,easy,5.99881899555477e-06
19,20,6,0.8272488001,1,276,-1.5733472071087076e-06,hard,easy,-1.7884918210720365e-06
20,20,5,1.8697575999,1,1488,5.724537743778327e-07,medium,easy,1.8696538633328968e-06
21,20,6,1.3050553999,1,292,6.719176737421677e-06,easy,easy,2.0695787086455766e-06
22,20,3,2.6038271999,0,1268,1.6215953309761657e-06,hard,easy,-2.023373368135674e-06
23,20,6,0.8436928,1,306,5.5643040684602914e-06,hard,easy,-3.3999747486411475e-06
24,20,6,0.6237055,1,241,6.112839503330171e-06,medium,easy,-1.939006490121713e-06
25,20,6,0.6386778001,1,241,5.436552745704649e-08,hard,easy,1.7203870026023143e-06
26,20,6,0.7036621,1,299,4.289765947824326e-06,hard,easy,-5.505578040519e-06
27,20,4,1.1400851002,0,663,2.824028349987421e-06,medium,easy,2.1858608967683145e-06
28,20,4,0.8457305001,1,413,-4.467069360200946e-06,hard,easy,5.719717264146393e-06
