,sub,cj,rt,cor,rtcj,average_PE_amplitude,difficulty,condition
0,7,3,1.5568259,1,2644,-1.3451147462742032e-05,medium,hard
1,7,5,1.2271343,1,1644,-3.059461789253682e-06,hard,hard
2,7,6,1.0227922,1,370,-1.6094991458103994e-06,medium,hard
3,7,5,1.8113507,1,431,1.1916208119035756e-05,medium,hard
4,7,4,1.9084703999,1,403,-5.354257634059474e-06,hard,hard
5,7,5,1.1933764999,1,550,2.233508729112713e-05,hard,hard
6,7,4,1.2143838999,1,1523,4.943347764802572e-06,medium,hard
7,7,5,1.3744221,1,402,-5.216041722004502e-06,medium,hard
8,7,6,0.9432702,1,320,-3.1472477686328164e-06,easy,hard
9,7,6,0.811111,1,406,1.4210746055988507e-06,hard,hard
10,7,1,1.1760762,0,1114,2.1071476912748863e-06,hard,hard
11,7,6,1.6087177999,1,921,1.032186220653539e-05,medium,hard
12,7,6,0.8941251,1,389,7.6040282104100385e-06,hard,hard
13,7,4,1.7566809,1,945,-7.481304250916521e-06,hard,hard
14,7,5,0.8028986,1,398,1.7167602022921955e-05,easy,hard
15,7,5,1.5309981001,1,372,1.9318615319910716e-07,hard,hard
16,7,6,0.912008,1,210,4.237257667789022e-06,easy,hard
17,7,6,0.7364855999,1,288,-2.3228148332326286e-06,easy,hard
18,7,6,0.8781086999,1,243,-5.009047300431503e-06,easy,hard
19,7,5,1.1892045999,1,637,5.852273312169849e-06,medium,hard
20,7,5,0.9432933,1,354,7.272187979161932e-06,medium,hard
21,7,6,0.9434819,1,274,-1.8593110624033836e-06,easy,hard
22,7,6,0.8050532,1,282,-7.463092037493968e-06,hard,hard
23,7,6,0.7324003001,1,260,-1.2062493861763656e-05,hard,hard
24,7,6,0.7546786,1,271,-7.613614975314211e-07,hard,hard
25,7,6,0.9764849,1,257,4.224385034384915e-06,medium,hard
26,7,6,0.7420779,1,283,8.609359830288235e-06,medium,hard
27,7,6,0.9635399,1,445,-3.1772166371727244e-06,easy,hard
28,7,6,1.4878052,1,594,-5.972633937292802e-06,medium,hard
29,7,6,0.9321828999,1,269,5.7989208702981244e-06,easy,hard
30,7,6,0.7296517,1,233,-3.1678622216864396e-06,medium,hard
31,7,6,0.7311203,1,229,-5.6426312619438045e-06,easy,hard
32,7,6,0.8527330001,1,238,8.446970276447758e-06,easy,hard
33,7,5,0.7248650001,1,970,3.343627639080282e-06,medium,hard
34,7,6,0.9105137,1,242,-1.2742794142911268e-06,easy,hard
35,7,6,1.0551407001,1,289,-1.0743827139419296e-05,medium,hard
36,7,6,0.9248516001,1,276,-4.933076930320856e-06,easy,hard
37,7,5,1.5707445,1,237,-2.6206828897230797e-06,medium,hard
38,7,6,0.9078086,1,247,7.127462462535578e-06,easy,hard
39,7,6,0.9824418999,1,345,-1.4613785838470995e-06,medium,hard
40,7,4,1.1018657,1,1058,5.09906897352101e-06,hard,hard
41,7,5,1.4158756,1,377,1.5221112650411725e-06,hard,hard
42,7,5,1.1876478001,1,364,8.142072231845745e-06,easy,hard
43,7,6,1.0814565,1,310,-6.990887505514441e-06,easy,hard
44,7,6,0.7052880999,1,238,8.67546585910309e-06,easy,hard
45,7,6,0.7746436,1,299,-1.4478169650024602e-06,easy,hard
46,7,6,0.7254424,1,245,-1.428769331382838e-07,easy,hard
47,7,6,0.6854925,1,243,1.673836196968888e-07,medium,hard
48,7,6,0.7051994001,1,241,-8.483802193261902e-06,easy,hard
49,7,4,1.024431,1,637,1.485538516204091e-06,hard,hard
50,7,6,0.7275406,1,266,5.228176043640708e-06,easy,hard
51,7,5,1.4328649,1,2137,-6.145857541623256e-06,medium,hard
52,7,5,0.7099019,1,523,1.0489780629579162e-05,medium,hard
53,7,6,1.3185513,1,377,-1.1081116114207055e-06,easy,hard
54,7,5,1.0546025999,1,211,-4.547420967088629e-06,easy,hard
55,7,6,0.6518740001,1,260,-3.1576672070147727e-06,easy,hard
56,7,6,0.7711732001,1,190,-8.40796035402432e-06,easy,hard
57,7,6,0.7419098,1,188,-4.9182884112068425e-06,medium,hard
58,7,4,1.4930214999,0,492,2.517413617020821e-05,hard,hard
59,7,5,1.0059234999,1,643,3.2971194257640146e-06,hard,hard
60,7,3,1.8131361001,1,1236,-7.380198216236805e-06,hard,hard
61,7,6,0.7448900001,1,246,-6.131032392984492e-06,easy,hard
62,7,5,0.997599,1,1066,1.8461289842628365e-05,easy,hard
