,sub,cj,rt,cor,rtcj,average_P3_amplitude,difficulty,condition,frontal_P3_amplitude
0,26,5,1.8163145999,1,10959,-5.311852044544415e-06,hard,negativefb,-4.358765710050524e-06
1,26,6,1.3855544003,1,2148,-2.270995199916679e-07,medium,negativefb,-2.3013329109113194e-06
2,26,6,1.4978883998,1,1429,5.751072603430482e-06,medium,negativefb,-3.456792320788282e-06
3,26,6,1.7336887,1,1225,-2.82273068087281e-06,easy,negativefb,-5.346984200298786e-06
4,26,6,1.2351440997,1,650,4.4027384242604267e-07,hard,negativefb,-1.2937656015693548e-05
5,26,6,1.2153552002,1,913,3.801424544422479e-06,easy,negativefb,-7.268205524798812e-06
6,26,6,1.1485564001,1,387,7.555384978333359e-07,medium,negativefb,-2.8244790143408902e-06
7,26,6,1.5389104998,1,526,-8.197645067598984e-07,hard,negativefb,-1.13031691145453e-06
8,26,6,1.2367819003,1,569,7.384677426067922e-06,medium,negativefb,-7.551722272551252e-06
9,26,6,1.2435707999,1,549,9.500050593116938e-06,medium,negativefb,-5.128063483132207e-06
10,26,6,0.9787030001,1,699,1.6010354633094603e-06,easy,negativefb,-8.161388408211127e-06
11,26,6,0.8632417,1,607,2.729328083229425e-06,medium,negativefb,-3.0351350965036155e-06
12,26,5,1.5878176996,1,1483,-3.2924212196316554e-06,medium,negativefb,7.832787293716655e-07
13,26,6,1.2793227001,1,560,7.177928259878018e-06,easy,negativefb,-8.466992324037355e-06
14,26,4,1.8361541,1,899,6.939068274170976e-06,medium,negativefb,-1.0670668936170499e-05
15,26,5,1.0956373001,1,1238,5.701309234104198e-06,easy,negativefb,-9.148761861723432e-06
16,26,5,1.3301176997,1,906,4.460274814506545e-06,medium,negativefb,-7.705868808611503e-06
17,26,6,1.2259988999,1,293,7.91183137441707e-06,hard,negativefb,-3.1599601997579958e-06
18,26,5,1.2134726997,1,685,5.748053490284224e-07,hard,negativefb,-5.562579293851533e-06
19,26,4,1.7106303996,1,4064,-4.654488476800666e-06,easy,negativefb,-1.3354503815830635e-06
20,26,5,1.5127546,1,3572,6.745519171440494e-07,easy,negativefb,-3.94968880052686e-06
21,26,6,1.0417227,1,525,2.8122494962386925e-06,easy,negativefb,-3.5624099093416493e-06
22,26,4,2.8861567997,1,1513,6.830684457333261e-06,medium,negativefb,-4.236850416177594e-06
23,26,5,1.2650100002,1,733,3.319023067227373e-07,medium,negativefb,-1.0867018272157383e-05
24,26,6,0.8808399001,1,287,6.736622218835878e-06,hard,negativefb,-5.39201951087766e-06
25,26,5,1.9396436,1,394,-4.640087003886427e-06,hard,negativefb,1.023675415313713e-06
26,26,6,0.9019578001,1,425,6.007373663142101e-07,hard,negativefb,-1.1694901406629366e-05
27,26,6,1.0218121,1,323,-6.48714315125411e-07,hard,negativefb,-2.432428510612803e-07
28,26,6,0.8905754001,1,405,2.9231163315652065e-06,hard,negativefb,-5.70211887817817e-07
29,26,6,1.7111038999,1,355,-1.7417528823954748e-06,easy,negativefb,-3.8532693632009755e-06
30,26,5,1.3401829,1,1587,2.565964697578888e-06,easy,negativefb,-4.3864146853955575e-06
31,26,6,0.9748769999,1,463,6.333031507044874e-06,medium,negativefb,-4.349030808435133e-06
32,26,4,1.7081917999,1,779,1.4012256463049711e-06,easy,negativefb,-2.93818774808935e-06
33,26,4,3.2668118002,0,4828,4.067655217249592e-06,hard,negativefb,-9.531812977318741e-06
34,26,4,7.3343139999,1,1001,-1.1785861448032728e-08,hard,negativefb,-2.2316227481523455e-06
35,26,6,1.2116238,1,532,-2.9179613569060354e-06,easy,negativefb,-6.478706649000346e-06
36,26,6,1.0306754,1,281,-1.2013372935181393e-06,easy,negativefb,-8.276737134022538e-06
37,26,5,1.1952888002,1,368,1.2782130545873627e-06,medium,negativefb,-8.003765943237088e-06
