,sub,cj,rt,cor,rtcj,average_PE_amplitude,difficulty,condition
0,22,2,1.4520447999,1,2827,-8.194801585572424e-06,hard,hard
1,22,5,1.4406661,1,4691,2.2800137733891804e-06,medium,hard
2,22,5,1.2835861,1,1062,-4.423998188248934e-06,medium,hard
3,22,5,1.378553,1,1945,1.4395731493291444e-06,hard,hard
4,22,4,1.9825454,1,1695,5.806387102478342e-06,medium,hard
5,22,5,0.9790626001,1,1543,-5.429323338860207e-06,easy,hard
6,22,5,1.6096734998,1,960,-1.2024921405870966e-05,easy,hard
7,22,5,1.0156330001,1,868,1.1648688382096958e-06,hard,hard
8,22,5,1.0741718002,1,1754,-3.6881300496945327e-06,easy,hard
9,22,4,1.4838475001,0,1024,-9.55940847003058e-06,hard,hard
10,22,5,1.0698596002,1,575,-7.598918865027089e-06,medium,hard
11,22,5,0.9665566999,1,708,9.210743697361276e-06,medium,hard
12,22,5,1.2836257,1,536,2.091704878615444e-06,easy,hard
13,22,4,0.7905867,1,1317,1.7736147265604238e-06,hard,hard
14,22,5,0.9110839001,1,524,-3.804374945254937e-06,easy,hard
15,22,5,1.0171885001,1,850,-1.4275690377318175e-06,hard,hard
16,22,5,0.8092266,1,1314,1.303317015970642e-06,easy,hard
17,22,4,1.7597670001,1,586,-1.3884494978076323e-05,medium,hard
18,22,5,1.3550618,0,800,6.684889404267159e-07,hard,hard
19,22,5,0.9743359,1,555,-3.342737884311434e-06,medium,hard
20,22,4,1.2197581001,0,792,1.0184741016616685e-06,hard,hard
21,22,5,0.8687099002,1,680,6.383007159006678e-06,hard,hard
22,22,5,0.8326386001,1,526,-1.0258406773054765e-05,hard,hard
23,22,5,1.2534185001,1,970,1.71254005415391e-05,easy,hard
24,22,4,1.7710775998,1,816,-9.753610042345334e-06,medium,hard
25,22,4,0.9272924,1,493,7.147389025267771e-07,medium,hard
26,22,5,0.9318027,1,471,-5.355333827286979e-06,easy,hard
27,22,4,1.3737461001,1,1117,3.8077623535363797e-06,easy,hard
28,22,5,0.8907875002,1,577,-3.674117119512006e-06,medium,hard
29,22,5,1.5708004001,1,846,-6.983141754616946e-07,medium,hard
30,22,5,1.4517963,1,868,8.579661560572595e-06,hard,hard
31,22,5,1.0063301001,1,845,-1.0429259516392899e-06,easy,hard
32,22,4,0.8302086,1,1229,-2.8383808092968473e-06,hard,hard
33,22,4,1.0317084,1,693,1.522941965927031e-05,medium,hard
34,22,5,0.9153076999,1,1545,5.340393272927863e-06,hard,hard
35,22,5,0.7825877001,1,447,1.42057752012754e-05,easy,hard
36,22,4,0.8613932999,0,908,2.5915823847131885e-06,medium,hard
37,22,2,1.6035699002,1,679,5.586279005836944e-06,medium,hard
38,22,5,0.8793868001,1,508,-3.087732065252456e-06,easy,hard
39,22,4,1.3172617001,1,598,4.039647178381971e-06,medium,hard
40,22,5,0.8453348998,1,480,-4.003360656971482e-06,medium,hard
41,22,4,1.6129156002,1,462,7.624064205212049e-06,hard,hard
42,22,3,1.7130989002,1,858,4.116026988729633e-06,medium,hard
43,22,3,1.5520843,0,444,-1.4611093736360988e-06,easy,hard
44,22,3,1.6985630998,0,361,-1.1346829163164636e-06,easy,hard
45,22,3,1.6941254998,0,444,5.086313920006047e-06,hard,hard
46,22,4,1.6472555001,1,668,4.372463133535002e-06,hard,hard
47,22,5,0.9571139999,1,477,8.055257196662615e-06,easy,hard
48,22,5,1.7020928001,1,815,3.5230954626478977e-06,easy,hard
49,22,5,1.0407191999,1,584,-2.291942284608367e-06,medium,hard
50,22,5,0.8397271999,1,497,1.1347975103350378e-05,hard,hard
51,22,5,0.7594585002,1,483,8.740735310699601e-06,hard,hard
52,22,5,0.8776679002,1,527,4.242315517607481e-06,medium,hard
53,22,5,0.9340198999,1,614,-2.968909352916162e-06,hard,hard
54,22,5,1.3427928002,0,524,2.6661147694532544e-06,medium,hard
55,22,4,1.0357571999,0,494,8.465660347367466e-06,medium,hard
56,22,5,0.9824600001,1,325,-5.741184477311721e-06,medium,hard
57,22,5,1.1506719999,1,446,4.6849946590949035e-06,easy,hard
58,22,4,1.7976678,1,838,1.075871360375725e-05,medium,hard
59,22,5,0.8544464,1,277,-3.6881191095929367e-06,easy,hard
60,22,5,0.9969774,1,405,8.593735872939383e-06,easy,hard
61,22,5,0.8532166001,1,326,3.908330273409383e-06,hard,hard
62,22,5,1.5151109002,1,336,9.051778639565217e-06,hard,hard
63,22,5,0.8724900999,1,434,-3.7221711059260626e-06,medium,hard
64,22,3,1.0423840999,0,825,1.3990541052353944e-05,easy,hard
65,22,4,1.3150149002,1,391,-3.872539563146231e-07,medium,hard
66,22,5,0.8517867001,0,376,1.0681811503612983e-05,easy,hard
67,22,5,1.0986688002,0,321,1.188741555017249e-05,hard,hard
68,22,4,1.3044385999,0,643,1.88265378639143e-05,medium,hard
69,22,3,0.8379496001,1,730,6.177391591298776e-06,hard,hard
70,22,5,1.0115394001,1,311,5.222381080057442e-06,easy,hard
71,22,5,1.0796234,1,371,8.852395881744171e-06,medium,hard
72,22,5,1.8204629,1,415,1.5011981967643032e-05,easy,hard
73,22,5,0.8627945001,1,365,2.6484541647339328e-06,easy,hard
74,22,4,0.7912921999,1,531,-1.4501762181082242e-06,medium,hard
75,22,4,0.9604228002,0,523,2.52516197366897e-06,hard,hard
76,22,4,0.7538592999,1,457,1.1543737930028007e-05,easy,hard
77,22,4,1.1675141,1,508,1.5634061096407853e-05,easy,hard
78,22,5,0.6001850001,1,339,-2.3897820981313517e-07,medium,hard
79,22,3,1.6519898998,0,550,-3.308143712282741e-06,hard,hard
80,22,5,0.8748494,1,608,9.882051670456367e-06,easy,hard
81,22,5,0.6664606,1,337,-2.4839007951628574e-06,easy,hard
82,22,5,0.7398732,1,311,-7.935424862810899e-07,easy,hard
83,22,5,0.9481848001,0,265,6.105814156828752e-07,medium,hard
84,22,5,1.0118326,1,361,7.365937067709791e-06,medium,hard
85,22,5,0.8627096,1,539,5.00705740339482e-06,hard,hard
86,22,5,0.7382691,1,523,4.176848953191254e-06,medium,hard
87,22,5,0.6350982999,0,816,-6.279371510854304e-07,hard,hard
88,22,5,0.8608491002,1,255,5.606444916010144e-06,easy,hard
89,22,5,0.7541167999,1,347,4.204190196225259e-06,hard,hard
90,22,5,0.8292487999,1,269,8.565089561500828e-07,medium,hard
91,22,4,1.1215756999,1,330,2.196339281762743e-06,hard,hard
92,22,5,0.9956600999,1,296,7.572756938012034e-06,easy,hard
93,22,5,1.0782595999,1,356,1.0171838320418104e-05,easy,hard
94,22,5,0.8031355001,1,455,5.660488336408034e-06,easy,hard
95,22,5,0.7022603001,1,348,1.924327719037854e-05,medium,hard
96,22,5,0.6599772999,1,328,-8.550794367234588e-06,easy,hard
97,22,5,1.1488601,1,304,-1.1496541680954092e-05,hard,hard
98,22,5,0.6879809001,1,363,1.185796476967904e-05,medium,hard
99,22,5,0.7459489,0,305,-1.8128473966463742e-06,easy,hard
100,22,5,0.7528649,1,251,1.9589516630225232e-05,hard,hard
101,22,4,0.9095206,1,447,-5.499404804057047e-06,hard,hard
102,22,4,1.1305479,1,388,9.985457447364512e-06,medium,hard
103,22,4,1.0568653001,0,350,1.5383857672389542e-05,hard,hard
104,22,4,0.8768690999,1,239,1.216256093769525e-06,hard,hard
105,22,4,1.4096901,0,331,-2.4243899320396203e-06,easy,hard
106,22,3,1.5379544999,0,291,4.110082336862658e-07,hard,hard
107,22,3,0.9349739,1,325,8.876549301078313e-06,medium,hard
108,22,4,0.7865571,0,314,4.321314909381393e-06,medium,hard
109,22,4,1.6779217999,1,623,1.72886225073143e-05,hard,hard
110,22,5,0.9879226999,1,273,1.2380887666433026e-05,easy,hard
111,22,5,0.9198115,1,244,7.232134286697407e-06,easy,hard
112,22,5,1.4811487999,0,339,7.057356395942599e-06,hard,hard
113,22,5,1.1212336002,1,459,-4.9350004517511524e-06,easy,hard
114,22,5,0.8478051,1,299,-3.3538598458052875e-06,medium,hard
115,22,5,0.6252024001,1,282,3.944245326503358e-06,medium,hard
116,22,5,1.1100917,0,470,2.2015877245668397e-06,easy,hard
117,22,5,0.8395819,1,564,7.509321138551183e-06,medium,hard
118,22,5,0.7612862,1,370,-1.2515896269323189e-06,hard,hard
119,22,5,0.8533670001,1,340,7.815710898363441e-06,easy,hard
120,22,5,1.7018180001,0,341,-4.352292886313945e-06,medium,hard
121,22,5,0.7995543999,1,331,-5.068887583611991e-06,hard,hard
122,22,5,0.5282780998,1,363,-7.479193367666112e-07,medium,hard
123,22,5,0.7622672,0,336,-2.1390257702378035e-06,medium,hard
124,22,4,1.1045212999,1,571,1.0492924346354773e-06,hard,hard
125,22,5,0.7534339,1,297,2.7890682665361253e-06,hard,hard
126,22,5,0.7619248,1,241,2.941178516873128e-06,hard,hard
127,22,4,1.1535961998,0,268,6.9659252090023395e-06,hard,hard
128,22,5,0.7397907001,1,311,-1.3389456960604538e-05,easy,hard
129,22,5,1.2628418,1,379,-4.110681558479404e-06,medium,hard
130,22,5,0.7442733,1,354,1.4797707406365998e-07,medium,hard
131,22,3,0.9384585,0,225,1.0910101921207677e-05,medium,hard
132,22,5,0.6844392999,1,304,7.116838594734428e-06,hard,hard
133,22,5,1.0542666998,1,716,1.3832990362154262e-05,hard,hard
134,22,5,0.7754712,1,243,-4.920910473916597e-06,easy,hard
135,22,5,0.7817754999,0,429,5.442458467060629e-07,hard,hard
136,22,4,0.8612459002,1,349,-8.487940562773547e-07,easy,hard
137,22,3,0.7451091001,0,852,-1.6706317391607882e-06,hard,hard
138,22,4,0.8233721999,1,324,1.9205794279353972e-05,easy,hard
139,22,3,0.6179130999,0,1602,1.69478854474015e-05,easy,hard
140,22,3,0.7911536,0,1237,6.579536053095989e-06,medium,hard
141,22,5,0.4737567001,1,353,2.162858079397428e-05,medium,hard
142,22,5,0.620996,0,256,-1.4452050160346225e-05,hard,hard
143,22,5,0.6374433001,1,366,-1.4236862272423499e-05,hard,hard
144,22,5,0.5763651,1,362,1.0059903851455022e-05,easy,hard
145,22,5,0.5770286999,1,312,-3.3986687947109193e-06,hard,hard
146,22,5,0.9128272,1,940,5.746275347932109e-06,medium,hard
147,22,5,0.6519470001,1,286,6.330841237359982e-07,easy,hard
148,22,5,0.5063509,1,305,-1.3227966377582554e-05,medium,hard
149,22,5,0.7207204001,0,282,-6.0253775679506306e-06,medium,hard
150,22,5,0.6090187,1,268,2.814162621732331e-06,hard,hard
151,22,5,0.8419732,1,290,4.203765559924664e-06,easy,hard
152,22,5,0.7017574001,1,253,5.643207279569264e-06,hard,hard
153,22,5,1.637902,1,277,-2.5209658782463237e-06,easy,hard
154,22,5,0.7812373999,1,269,1.2230020850517012e-06,medium,hard
155,22,3,0.8544234,0,323,5.143539426407673e-06,hard,hard
156,22,5,0.7700572999,1,314,-2.2970973241852165e-06,easy,hard
157,22,4,1.7145668,1,349,1.1220092219196453e-05,hard,hard
158,22,5,0.6943032001,1,244,-5.571618646758275e-06,medium,hard
159,22,5,0.6988724,1,516,-8.98938500680288e-06,easy,hard
160,22,5,0.6599295002,1,296,-2.4482863302234953e-05,easy,hard
161,22,5,0.6479220001,1,244,6.72851998563993e-06,medium,hard
162,22,5,1.5001033,1,1147,-3.2650891462439435e-06,hard,easy
163,22,5,0.699732,1,324,4.903724664806115e-06,easy,easy
164,22,5,0.5567689999,1,308,7.3453084837307906e-06,easy,easy
165,22,6,0.738658,1,573,4.511693740442267e-06,medium,easy
166,22,6,0.7516073,1,443,-6.2978131333686814e-06,hard,easy
167,22,5,0.7834713,1,491,-7.138272366878733e-06,easy,easy
168,22,5,0.7490597002,1,366,1.0651876026639347e-05,easy,easy
169,22,5,0.8787231999,1,288,1.3692177309361467e-05,hard,easy
170,22,5,0.7580639001,1,345,-7.024720547822107e-06,hard,easy
171,22,5,0.6157036,1,246,9.653965906818203e-06,easy,easy
172,22,5,0.6792067001,1,212,8.347686032654717e-07,medium,easy
173,22,5,0.6146457,1,260,3.876800186511631e-06,medium,easy
174,22,5,0.5814324999,1,229,5.0829828848707436e-06,medium,easy
175,22,5,0.5443144001,1,283,1.3074075512479945e-05,medium,easy
176,22,5,1.3589818,1,284,-3.2825366042658084e-06,medium,easy
177,22,5,0.6255952001,1,250,2.6087427735342196e-06,easy,easy
178,22,5,0.6397275999,1,187,-1.1805208344556389e-06,hard,easy
179,22,5,0.9573080002,1,302,1.0254049797394898e-05,hard,easy
180,22,5,1.3874277,0,239,-3.030704531919458e-06,easy,easy
181,22,5,0.6204142999,1,319,5.627927714350633e-06,easy,easy
182,22,5,1.3264313,1,304,-1.2497236721429245e-06,hard,easy
183,22,3,0.8203578999,0,1446,5.666427379328245e-06,hard,easy
184,22,5,0.9281313,1,219,3.54692178099302e-06,hard,easy
185,22,5,0.6737242001,1,395,1.5583609799778442e-05,medium,easy
186,22,5,0.8492527001,1,331,8.697689322877658e-06,medium,easy
187,22,5,0.7313438,1,292,-3.8165784111243425e-06,medium,easy
188,22,5,1.0512462999,1,322,8.562327707261655e-06,medium,easy
189,22,5,0.8875763,1,309,8.80428263031056e-06,hard,easy
190,22,4,0.9661826,1,500,2.0467410777888664e-06,easy,easy
191,22,4,1.0257550001,1,266,-2.026750863210061e-06,hard,easy
192,22,5,0.8083317,1,163,-1.091631699499151e-05,hard,easy
193,22,5,0.7451378,1,257,7.574349950659466e-06,easy,easy
