,sub,cj,rt,cor,rtcj,average_P3_amplitude,difficulty,condition,frontal_P3_amplitude
0,32,2,1.2463532002,1,1159,-1.008047734811706e-05,medium,positivefb,6.42827075784622e-07
1,32,4,1.0705748,0,1471,-3.999630854139522e-07,hard,positivefb,-1.9173144629815888e-06
2,32,4,0.8593632001,0,981,-1.1229350492659102e-05,easy,positivefb,1.58875560472231e-05
3,32,4,1.1667585,0,595,9.639558549522027e-06,easy,positivefb,-1.003902931038067e-05
4,32,3,1.8989702002,1,802,-5.31502015446335e-06,easy,positivefb,4.199231260925513e-06
5,32,4,1.0461119004,1,555,2.464856470212657e-06,easy,positivefb,6.829334736420424e-06
6,32,4,1.0383037003,1,543,4.523009461401867e-06,easy,positivefb,-3.994552871042763e-06
7,32,4,1.1119618001,1,799,2.1136849003761526e-06,medium,positivefb,-7.80415514234509e-07
8,32,4,0.9605891001,1,731,1.1568730321587207e-05,medium,positivefb,3.5858002414954744e-06
9,32,4,1.2414993001,0,1216,3.0712129095712806e-06,hard,positivefb,-3.237137623632527e-06
10,32,4,1.0608938001,1,518,-1.1660923388727214e-06,easy,positivefb,-9.211521177526804e-07
11,32,4,1.3249857002,0,463,1.055036818277433e-05,easy,positivefb,7.691604978414e-06
12,32,4,1.0787180997,1,806,2.1785613010511437e-06,easy,positivefb,-5.8740908546644095e-06
13,32,2,1.0723802997,1,861,4.162811872492885e-06,hard,positivefb,-3.040176018687611e-06
14,32,4,1.3984795003,1,405,-1.8110500971016114e-07,hard,positivefb,-7.862448663850137e-06
15,32,3,1.7560323002,0,1682,-1.729012842320169e-06,hard,positivefb,-3.81884159913153e-06
16,32,4,1.1232862999,1,501,-1.8551140072521656e-06,medium,positivefb,3.2872328168620226e-06
17,32,4,0.9100166,1,447,5.460237727854187e-06,easy,positivefb,-1.431832274264521e-06
18,32,4,1.0128803002,1,552,8.061272969223014e-06,medium,positivefb,1.7034053431147904e-06
19,32,3,0.9249105002,1,543,1.4670780686567862e-05,hard,positivefb,-5.555735208443236e-06
20,32,6,1.2262844001,0,674,-2.0875700252601113e-06,easy,positivefb,-9.061494300717887e-06
21,32,4,1.6869105999,1,727,-1.1043313629431901e-05,easy,positivefb,-2.558123041023944e-06
22,32,3,1.1258431999,0,1447,1.0027163583153893e-05,easy,positivefb,-8.355992108697613e-06
23,32,4,1.1667032,1,419,6.29864823622519e-06,easy,positivefb,2.9159296752030783e-06
24,32,4,1.0411869003,1,491,4.41822893181684e-06,hard,positivefb,-1.9622787206253646e-06
25,32,4,1.2471456998,1,617,-7.36336703595184e-06,medium,positivefb,-2.0615434818654006e-06
26,32,6,0.8194072,1,475,6.938235166922655e-06,medium,positivefb,1.4755129093330985e-06
27,32,5,0.8355155,0,873,-2.996605923151875e-06,hard,positivefb,-8.167091906453298e-06
28,32,4,1.0595799,1,520,9.017457559704883e-06,hard,positivefb,-2.6283347644781414e-06
29,32,6,1.2090785,1,867,-4.407066010316477e-06,medium,positivefb,-2.3783279975436477e-06
30,32,4,1.3666981999,1,520,-2.981165041612457e-06,hard,positivefb,-1.1801255669360106e-05
31,32,5,1.1882234002,1,568,1.19155599419122e-07,medium,positivefb,-1.2674641296463945e-05
32,32,3,1.4773949999,1,1322,-1.3208461119591962e-05,hard,positivefb,-1.493675044261701e-05
33,32,3,1.1791992001,0,547,3.7046164590409474e-06,hard,positivefb,-1.5580891720404957e-06
34,32,3,1.4276771001,0,711,5.58499240867265e-06,hard,positivefb,5.901042025924555e-06
35,32,4,1.1099136001,1,994,-6.66358169201741e-06,hard,positivefb,4.86313484603816e-06
36,32,3,1.2825840996,0,538,3.2211678258687892e-06,medium,positivefb,-1.7825259800040387e-06
37,32,4,1.0575579,0,444,1.7505184211931797e-05,hard,positivefb,-1.2939098541504894e-05
38,32,4,1.4894304001,1,603,-2.5290144246744556e-06,easy,positivefb,-8.300695024045268e-06
39,32,6,1.4647241002,0,853,1.0125547952311142e-05,hard,positivefb,-2.0431728175759902e-05
40,32,4,1.0834784,1,813,-4.214249029726568e-06,easy,positivefb,9.785195180862363e-06
41,32,4,1.1630136999,1,529,1.159689177391333e-06,hard,positivefb,1.7119922666362395e-06
42,32,5,1.7804835998,1,552,6.906872658751255e-06,hard,positivefb,-4.438517592351859e-06
43,32,5,1.2442872003,1,658,-7.215238556834868e-07,medium,positivefb,-3.872191145757802e-06
44,32,5,1.2683925,0,616,-4.983668061198279e-07,hard,positivefb,-1.533731288688074e-05
45,32,4,0.8556529996,0,575,5.530144329409898e-06,medium,positivefb,-4.6725560636704533e-07
46,32,5,0.8044541003,1,479,9.393905456708768e-06,medium,positivefb,9.133699493898446e-08
47,32,5,1.011372,1,659,-8.507078205483532e-07,medium,positivefb,7.1921698901002e-06
48,32,6,1.1504856003,1,590,-1.7671761189496994e-05,easy,positivefb,1.6778564072681298e-06
49,32,6,0.9972478999,1,578,-8.559788806864146e-06,easy,positivefb,-9.19433973474821e-06
50,32,5,1.1331556998,1,687,2.896425169681179e-06,medium,positivefb,-1.0735091720834115e-05
51,32,6,1.1550281998,1,538,-4.1040242639906833e-07,easy,positivefb,-9.272731328543684e-06
52,32,6,1.5766650001,1,552,1.9134046680325364e-06,medium,positivefb,-1.8561453405346443e-06
53,32,3,1.5967185004,1,1285,-5.797609419428335e-07,medium,positivefb,-7.598397537208813e-06
54,32,4,1.3267145003,0,562,5.445865288018098e-06,hard,positivefb,-1.5750550025768746e-05
55,32,4,1.3190120002,1,597,-1.1649410575911624e-05,easy,positivefb,4.8231245986519495e-06
56,32,3,1.6451985999,0,639,-6.980508970708239e-06,hard,positivefb,-4.272389593268932e-06
57,32,4,1.0592272999,1,446,-1.2407276602417569e-05,hard,positivefb,-8.082112505198348e-07
58,32,4,1.2641611001,1,509,-6.821955308935382e-06,easy,positivefb,-2.7930005641714582e-06
59,32,4,1.0493996004,1,610,3.0919849914169715e-06,hard,positivefb,-4.66106134633782e-06
60,32,5,1.2873491999,1,505,-3.421826542956067e-06,medium,positivefb,-5.8971221953270995e-06
61,32,5,1.1051261998,1,585,-3.29776665517488e-06,easy,positivefb,-7.869372942860791e-06
62,32,5,1.0082411002,1,703,-3.5224009375551173e-06,easy,positivefb,1.019820197703768e-05
63,32,5,0.8593418002,1,546,7.861496781538715e-07,easy,positivefb,-3.8641075198286615e-06
64,32,5,0.8786827996,1,606,7.736798595992602e-06,hard,positivefb,-1.9302885239780788e-07
65,32,5,1.2546763001,1,550,-9.806835053276256e-06,easy,positivefb,3.1306581742691716e-07
66,32,5,1.2906999998,1,624,3.179971767002862e-06,easy,positivefb,-6.01363925753262e-07
67,32,3,1.1375015997,1,810,7.829016670740513e-06,easy,positivefb,1.5084504783694683e-06
68,32,5,0.9851772999,1,583,3.999536993736914e-06,easy,positivefb,-1.5801441603235494e-06
69,32,5,0.8478724998,1,481,1.0233783391632824e-05,medium,positivefb,-3.1239154134054215e-06
70,32,5,0.8796431003,1,925,4.4837377023668226e-06,easy,positivefb,-1.4704628512282131e-05
71,32,3,1.7184620001,0,678,-4.827321112359323e-06,medium,positivefb,-5.556719825339297e-07
72,32,5,0.8809322999,0,475,-1.0341210467370118e-05,hard,positivefb,1.7376273178606046e-05
73,32,4,1.4164075996,1,530,-7.665507718129975e-06,easy,positivefb,-1.1658626233347501e-06
74,32,4,1.0798924998,1,565,1.4852444394583518e-05,medium,positivefb,-1.7398436046239177e-06
75,32,4,1.0439183,0,471,7.4190929591433114e-06,medium,positivefb,1.0354544057369589e-06
76,32,4,1.0984905004,1,490,-5.016884949658569e-06,easy,positivefb,6.903284534207073e-06
77,32,3,1.1408898002,0,572,1.292271886243947e-05,hard,positivefb,-1.3451314965926672e-05
78,32,2,1.8557162001,1,670,-1.1633169149419495e-08,easy,positivefb,-1.3108906372770646e-05
79,32,4,1.3046145001,0,386,7.773268285509024e-06,hard,positivefb,-4.2562197299192585e-06
80,32,4,0.9908002997,1,350,2.2566751546744265e-06,medium,positivefb,4.796830029409491e-06
81,32,4,0.9693805003,1,563,1.925779254256676e-05,medium,positivefb,-1.0850071934133493e-06
82,32,3,1.3829169003,1,1127,-1.5840227398074733e-05,hard,positivefb,1.5242340286318172e-05
83,32,4,0.9479172002,1,296,3.3245474605914195e-06,medium,positivefb,-5.136996705617559e-07
84,32,4,0.9468274997,1,504,5.886756898648604e-06,hard,positivefb,8.516744419916586e-07
85,32,5,0.8751543001,0,868,9.309098821771753e-06,hard,positivefb,-2.500071320839391e-06
86,32,3,0.9905325999,0,798,7.3097410372970335e-06,medium,positivefb,-1.5625444677773813e-07
87,32,4,0.8652125997,1,254,2.9610704618316252e-06,easy,positivefb,1.3601537739635813e-06
88,32,4,1.7724514003,1,369,1.0117019428130206e-05,hard,positivefb,-3.0726798453756996e-06
89,32,4,0.8788513001,1,401,2.4958386329697852e-06,easy,positivefb,-3.7755938598383985e-06
90,32,4,1.0443847999,1,507,6.054435492040185e-06,hard,positivefb,-8.031611030919858e-06
91,32,4,0.8515570997,1,440,2.832485357156445e-06,easy,positivefb,-5.733961266918739e-06
92,32,4,1.0541139003,1,447,2.5952051614565073e-06,medium,positivefb,-6.718604810041644e-06
93,32,4,0.9487203001,1,427,7.985536571165946e-06,hard,positivefb,-1.0145202206155544e-05
94,32,4,0.9022777001,1,599,-4.3087772257371013e-07,hard,positivefb,1.4243869718208583e-06
95,32,6,0.9387640003,0,557,-1.7521350645685938e-06,medium,positivefb,-1.8157378308295422e-06
96,32,4,1.045473,1,562,-1.0292450435746857e-05,easy,positivefb,4.91048969695518e-06
97,32,4,0.9005168001,1,490,6.910065908542762e-06,easy,positivefb,-3.4612338172874264e-06
98,32,3,1.0741535001,0,655,1.004482981435785e-05,hard,positivefb,5.635603610132213e-07
99,32,4,0.9593609003,1,513,1.0773924462312398e-05,medium,positivefb,-9.295003746437445e-07
100,32,4,0.8994776998,1,44,-1.9819056500790647e-05,medium,positivefb,-3.102743665587522e-05
101,32,4,1.0815742998,1,386,1.937377367203989e-06,easy,positivefb,-4.944296618708055e-06
102,32,4,1.0736264004,1,362,-2.8275641443807305e-06,hard,positivefb,2.3939105402980903e-07
103,32,4,0.7638377002,0,448,1.967694656992519e-05,hard,positivefb,-1.3605327134229191e-05
104,32,4,0.8801261,1,462,1.024179825165073e-05,easy,positivefb,-1.0569385904304539e-06
105,32,4,0.8823660002,1,411,-7.692300077066502e-07,medium,positivefb,-8.442770667199688e-06
106,32,3,1.1482376,1,768,-3.915038934005335e-06,medium,positivefb,5.33931127401173e-06
107,32,4,1.0266355998,1,299,8.01044753251858e-06,medium,positivefb,-5.706347568507307e-06
108,32,3,1.6463993997,0,399,1.663650282137492e-05,hard,positivefb,-6.5782313585350635e-06
109,32,4,1.0929792002,0,391,4.194581877143837e-07,hard,positivefb,-1.9467111775734004e-06
